,seed,gen,args_kphen,args_kmate,rbeta_hat_pgwas_ADHD.phenotype_ADHD.phenotype,rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype,rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype,rbeta_hat_pgwas_ADHD.phenotype_BIP.phenotype,rbeta_hat_pgwas_ADHD.phenotype_MDD.phenotype,rbeta_hat_pgwas_ADHD.phenotype_SCZ.phenotype,rbeta_hat_pgwas_ALC.phenotype_ANX.phenotype,rbeta_hat_pgwas_ALC.phenotype_BIP.phenotype,rbeta_hat_pgwas_ALC.phenotype_MDD.phenotype,rbeta_hat_pgwas_ALC.phenotype_SCZ.phenotype,rbeta_hat_pgwas_ANX.phenotype_BIP.phenotype,rbeta_hat_pgwas_ANX.phenotype_MDD.phenotype,rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype,rbeta_hat_pgwas_BIP.phenotype_MDD.phenotype,rbeta_hat_pgwas_BIP.phenotype_SCZ.phenotype,rbeta_hat_pgwas_MDD.phenotype_SCZ.phenotype,rbeta_hat_sgwas_ADHD.phenotype_ADHD.phenotype,rbeta_hat_sgwas_ADHD.phenotype_ALC.phenotype,rbeta_hat_sgwas_ADHD.phenotype_ANX.phenotype,rbeta_hat_sgwas_ADHD.phenotype_BIP.phenotype,rbeta_hat_sgwas_ADHD.phenotype_MDD.phenotype,rbeta_hat_sgwas_ADHD.phenotype_SCZ.phenotype,rbeta_hat_sgwas_ALC.phenotype_ANX.phenotype,rbeta_hat_sgwas_ALC.phenotype_BIP.phenotype,rbeta_hat_sgwas_ALC.phenotype_MDD.phenotype,rbeta_hat_sgwas_ALC.phenotype_SCZ.phenotype,rbeta_hat_sgwas_ANX.phenotype_BIP.phenotype,rbeta_hat_sgwas_ANX.phenotype_MDD.phenotype,rbeta_hat_sgwas_ANX.phenotype_SCZ.phenotype,rbeta_hat_sgwas_BIP.phenotype_MDD.phenotype,rbeta_hat_sgwas_BIP.phenotype_SCZ.phenotype,rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype,pgwas_truepositives_ADHD_0.05,pgwas_falsepositives_ADHD_0.05,sgwas_truepositives_ADHD_0.05,sgwas_falsepositives_ADHD_0.05,pgwas_truepositives_ALC_0.05,pgwas_falsepositives_ALC_0.05,sgwas_truepositives_ALC_0.05,sgwas_falsepositives_ALC_0.05,pgwas_truepositives_ANX_0.05,pgwas_falsepositives_ANX_0.05,sgwas_truepositives_ANX_0.05,sgwas_falsepositives_ANX_0.05,pgwas_truepositives_BIP_0.05,pgwas_falsepositives_BIP_0.05,sgwas_truepositives_BIP_0.05,sgwas_falsepositives_BIP_0.05,pgwas_truepositives_MDD_0.05,pgwas_falsepositives_MDD_0.05,sgwas_truepositives_MDD_0.05,sgwas_falsepositives_MDD_0.05,pgwas_truepositives_SCZ_0.05,pgwas_falsepositives_SCZ_0.05,sgwas_truepositives_SCZ_0.05,sgwas_falsepositives_SCZ_0.05,pgwas_truepositives_ADHD_0.5,pgwas_falsepositives_ADHD_0.5,sgwas_truepositives_ADHD_0.5,sgwas_falsepositives_ADHD_0.5,pgwas_truepositives_ALC_0.5,pgwas_falsepositives_ALC_0.5,sgwas_truepositives_ALC_0.5,sgwas_falsepositives_ALC_0.5,pgwas_truepositives_ANX_0.5,pgwas_falsepositives_ANX_0.5,sgwas_truepositives_ANX_0.5,sgwas_falsepositives_ANX_0.5,pgwas_truepositives_BIP_0.5,pgwas_falsepositives_BIP_0.5,sgwas_truepositives_BIP_0.5,sgwas_falsepositives_BIP_0.5,pgwas_truepositives_MDD_0.5,pgwas_falsepositives_MDD_0.5,sgwas_truepositives_MDD_0.5,sgwas_falsepositives_MDD_0.5,pgwas_truepositives_SCZ_0.5,pgwas_falsepositives_SCZ_0.5,sgwas_truepositives_SCZ_0.5,sgwas_falsepositives_SCZ_0.5,tr1,tr2
psych2_seed9_2_1_4,9,2,6,2,,,,,,,,,-0.00772498046958298,,,,,,,,,,,,,,,,-0.04176270526068593,,,,,,,,,,,,0.4924924924924925,0.057588482303539294,0.39039039039039036,0.041991601679664065,,,,,,,,,0.47147147147147145,0.052189562087582485,0.32732732732732733,0.055188962207558485,,,,,,,,,0.8018018018018018,0.5248950209958009,0.7957957957957958,0.5020995800839833,,,,,,,,,0.8048048048048048,0.498500299940012,0.7477477477477478,0.4979004199160168,,,,,ALC,MDD
psych2_seed9_3_1_4,9,3,6,2,,,,,,,,,0.018840719715441528,,,,,,,,,,,,,,,,0.0723842587751386,,,,,,,,,,,,0.4894894894894895,0.0593881223755249,0.3933933933933934,0.04259148170365927,,,,,,,,,0.4594594594594595,0.055188962207558485,0.3153153153153153,0.05038992201559688,,,,,,,,,0.8078078078078078,0.5098980203959208,0.7387387387387387,0.5110977804439112,,,,,,,,,0.7837837837837838,0.5122975404919016,0.7747747747747747,0.5098980203959208,,,,,ALC,MDD
psych2_seed9_4_1_4,9,4,6,2,,,,,,,,,0.06917697671867576,,,,,,,,,,,,,,,,0.0005666480779662091,,,,,,,,,,,,0.4894894894894895,0.07618476304739052,0.3993993993993994,0.057588482303539294,,,,,,,,,0.43543543543543545,0.05578884223155369,0.29429429429429427,0.05458908218356329,,,,,,,,,0.8228228228228228,0.5026994601079784,0.7477477477477478,0.48890221955608876,,,,,,,,,0.7777777777777778,0.5344931013797241,0.7717717717717718,0.5020995800839833,,,,,ALC,MDD
psych2_seed9_5_1_4,9,5,6,2,,,,,,,,,0.011628354659164694,,,,,,,,,,,,,,,,-0.004155633316572224,,,,,,,,,,,,0.47147147147147145,0.05878824235152969,0.3783783783783784,0.05158968206358728,,,,,,,,,0.44144144144144143,0.05698860227954409,0.34534534534534533,0.04919016196760648,,,,,,,,,0.7987987987987988,0.5170965806838632,0.6876876876876877,0.5020995800839833,,,,,,,,,0.8258258258258259,0.5062987402519497,0.7417417417417418,0.5032993401319736,,,,,ALC,MDD
psych2_seed9_0_1_5,9,0,6,2,,,,,,,,,,0.0062096113581671325,,,,,,,,,,,,,,,,-0.008181832302763618,,,,,,,,,,,0.4924924924924925,0.052189562087582485,0.46546546546546547,0.046790641871625675,,,,,,,,,,,,,0.5285285285285285,0.04379124175164967,0.5585585585585585,0.04619076184763048,,,,,0.7807807807807807,0.5122975404919016,0.8228228228228228,0.5020995800839833,,,,,,,,,,,,,0.8438438438438438,0.4997000599880024,0.8468468468468469,0.49190161967606477,ALC,SCZ
psych2_seed9_1_1_5,9,1,6,2,,,,,,,,,,0.049567330268912295,,,,,,,,,,,,,,,,0.0260044037136055,,,,,,,,,,,0.5075075075075075,0.0593881223755249,0.3813813813813814,0.046790641871625675,,,,,,,,,,,,,0.5705705705705706,0.0629874025194961,0.4624624624624625,0.052789442111577684,,,,,0.7897897897897898,0.5182963407318536,0.7477477477477478,0.50749850029994,,,,,,,,,,,,,0.8438438438438438,0.5230953809238152,0.8378378378378378,0.5068986202759448,ALC,SCZ
psych2_seed9_2_1_5,9,2,6,2,,,,,,,,,,0.07723577793740591,,,,,,,,,,,,,,,,-0.008126646219000836,,,,,,,,,,,0.5045045045045045,0.06418716256748651,0.3933933933933934,0.05338932213557288,,,,,,,,,,,,,0.6036036036036037,0.0647870425914817,0.5075075075075075,0.04979004199160168,,,,,0.8078078078078078,0.5140971805638872,0.7777777777777778,0.504499100179964,,,,,,,,,,,,,0.8618618618618619,0.5452909418116376,0.8258258258258259,0.52249550089982,ALC,SCZ
psych2_seed9_3_1_5,9,3,6,2,,,,,,,,,,0.10753327773709699,,,,,,,,,,,,,,,,0.0002916550973889016,,,,,,,,,,,0.5225225225225225,0.0629874025194961,0.3933933933933934,0.05038992201559688,,,,,,,,,,,,,0.5675675675675675,0.07798440311937613,0.4744744744744745,0.05158968206358728,,,,,0.7927927927927928,0.5404919016196761,0.7687687687687688,0.49250149970005996,,,,,,,,,,,,,0.8408408408408409,0.5440911817636472,0.8168168168168168,0.4949010197960408,ALC,SCZ
psych2_seed9_4_1_5,9,4,6,2,,,,,,,,,,0.11146153820982443,,,,,,,,,,,,,,,,-0.024314753075204625,,,,,,,,,,,0.5075075075075075,0.06598680263947211,0.4084084084084084,0.05398920215956809,,,,,,,,,,,,,0.5735735735735735,0.07318536292741452,0.4594594594594595,0.05398920215956809,,,,,0.8108108108108109,0.5050989802039592,0.7657657657657657,0.5092981403719257,,,,,,,,,,,,,0.8348348348348348,0.5368926214757048,0.7837837837837838,0.50749850029994,ALC,SCZ
psych2_seed9_5_1_5,9,5,6,2,,,,,,,,,,0.11803553106671653,,,,,,,,,,,,,,,,0.008601834968762974,,,,,,,,,,,0.4864864864864865,0.04919016196760648,0.38738738738738737,0.05098980203959208,,,,,,,,,,,,,0.5885885885885885,0.06958608278344332,0.46846846846846846,0.04799040191961608,,,,,0.8438438438438438,0.519496100779844,0.7177177177177178,0.5008998200359928,,,,,,,,,,,,,0.8288288288288288,0.5536892621475705,0.7747747747747747,0.48530293941211755,ALC,SCZ
psych2_seed9_0_2_3,9,0,6,2,,,,,,,,,,,-0.035781709128136024,,,,,,,,,,,,,,,,0.020818078548651878,,,,,,,,,,,,,,0.5375375375375375,0.04799040191961608,0.5525525525525525,0.04559088182363527,0.5705705705705706,0.04259148170365927,0.5705705705705706,0.05338932213557288,,,,,,,,,,,,,,,,,0.8468468468468469,0.489502099580084,0.8648648648648649,0.498500299940012,0.8288288288288288,0.4937012597480504,0.8498498498498499,0.5062987402519497,,,,,,,,,ANX,BIP
psych2_seed9_1_2_3,9,1,6,2,,,,,,,,,,,-0.009565612612890285,,,,,,,,,,,,,,,,0.006837607408114345,,,,,,,,,,,,,,0.6276276276276276,0.0653869226154769,0.4864864864864865,0.047390521895620874,0.5915915915915916,0.0629874025194961,0.5345345345345346,0.05158968206358728,,,,,,,,,,,,,,,,,0.8948948948948949,0.531493701259748,0.8258258258258259,0.5056988602279544,0.8498498498498499,0.531493701259748,0.8768768768768769,0.4991001799640072,,,,,,,,,ANX,BIP
psych2_seed9_2_2_3,9,2,6,2,,,,,,,,,,,0.09017405625926604,,,,,,,,,,,,,,,,0.0014381629172042954,,,,,,,,,,,,,,0.5645645645645646,0.07438512297540492,0.45045045045045046,0.052189562087582485,0.5675675675675675,0.07378524295140972,0.5225225225225225,0.05338932213557288,,,,,,,,,,,,,,,,,0.8678678678678678,0.525494901019796,0.8198198198198198,0.5290941811637673,0.8408408408408409,0.52249550089982,0.8318318318318318,0.5116976604679064,,,,,,,,,ANX,BIP
psych2_seed9_3_2_3,9,3,6,2,,,,,,,,,,,0.07415508806882108,,,,,,,,,,,,,,,,0.09616367608179377,,,,,,,,,,,,,,0.6186186186186187,0.08458308338332333,0.4594594594594595,0.052789442111577684,0.5615615615615616,0.0617876424715057,0.4984984984984985,0.03959208158368326,,,,,,,,,,,,,,,,,0.8768768768768769,0.5326934613077384,0.8108108108108109,0.5002999400119976,0.8618618618618619,0.5350929814037193,0.8258258258258259,0.486502699460108,,,,,,,,,ANX,BIP
psych2_seed9_4_2_3,9,4,6,2,,,,,,,,,,,0.044231441824551326,,,,,,,,,,,,,,,,-0.029587441139534546,,,,,,,,,,,,,,0.6006006006006006,0.07618476304739052,0.4744744744744745,0.057588482303539294,0.5915915915915916,0.0665866826634673,0.5105105105105106,0.04319136172765447,,,,,,,,,,,,,,,,,0.8588588588588588,0.5404919016196761,0.7747747747747747,0.5152969406118776,0.8588588588588588,0.5410917816436712,0.7537537537537538,0.5182963407318536,,,,,,,,,ANX,BIP
psych2_seed9_5_2_3,9,5,6,2,,,,,,,,,,,0.002661989127465712,,,,,,,,,,,,,,,,-3.421074172686886e-05,,,,,,,,,,,,,,0.5915915915915916,0.08278344331133773,0.4804804804804805,0.05098980203959208,0.5825825825825826,0.0629874025194961,0.5105105105105106,0.041991601679664065,,,,,,,,,,,,,,,,,0.8468468468468469,0.5422915416916617,0.7717717717717718,0.49250149970005996,0.8618618618618619,0.5380923815236952,0.8048048048048048,0.5026994601079784,,,,,,,,,ANX,BIP
psych2_seed9_0_2_4,9,0,6,2,,,,,,,,,,,,-0.022443964998259274,,,,,,,,,,,,,,,,-0.06089545652635694,,,,,,,,,,,,,0.5375375375375375,0.04799040191961608,0.5525525525525525,0.04559088182363527,,,,,0.42042042042042044,0.05098980203959208,0.4144144144144144,0.04859028194361128,,,,,,,,,,,,,0.8468468468468469,0.489502099580084,0.8648648648648649,0.498500299940012,,,,,0.7567567567567568,0.4901019796040792,0.8108108108108109,0.5098980203959208,,,,,ANX,MDD
psych2_seed9_1_2_4,9,1,6,2,,,,,,,,,,,,0.010836988406628252,,,,,,,,,,,,,,,,-0.03349997737872031,,,,,,,,,,,,,0.5675675675675675,0.05818836232753449,0.4624624624624625,0.055188962207558485,,,,,0.43243243243243246,0.0623875224955009,0.3183183183183183,0.05578884223155369,,,,,,,,,,,,,0.8318318318318318,0.5242951409718056,0.7867867867867868,0.5020995800839833,,,,,0.8138138138138138,0.5164967006598681,0.7717717717717718,0.4937012597480504,,,,,ANX,MDD
psych2_seed9_2_2_4,9,2,6,2,,,,,,,,,,,,0.04126994274557827,,,,,,,,,,,,,,,,-0.008686581385691975,,,,,,,,,,,,,0.6156156156156156,0.07018596280743851,0.46846846846846846,0.052189562087582485,,,,,0.42342342342342343,0.05398920215956809,0.2882882882882883,0.04799040191961608,,,,,,,,,,,,,0.8378378378378378,0.5002999400119976,0.8198198198198198,0.50749850029994,,,,,0.7897897897897898,0.5050989802039592,0.7267267267267268,0.5026994601079784,,,,,ANX,MDD
psych2_seed9_3_2_4,9,3,6,2,,,,,,,,,,,,0.08525806698476081,,,,,,,,,,,,,,,,0.046530452465738226,,,,,,,,,,,,,0.5885885885885885,0.06718656268746251,0.4774774774774775,0.04799040191961608,,,,,0.4174174174174174,0.0665866826634673,0.3123123123123123,0.055188962207558485,,,,,,,,,,,,,0.8408408408408409,0.5212957408518296,0.7987987987987988,0.50749850029994,,,,,0.8048048048048048,0.5098980203959208,0.7327327327327328,0.5230953809238152,,,,,ANX,MDD
psych2_seed9_4_2_4,9,4,6,2,,,,,,,,,,,,0.14803668392031574,,,,,,,,,,,,,,,,-0.013113563656939447,,,,,,,,,,,,,0.6186186186186187,0.07138572285542892,0.5225225225225225,0.04499100179964007,,,,,0.4084084084084084,0.05398920215956809,0.2912912912912913,0.05158968206358728,,,,,,,,,,,,,0.8378378378378378,0.5500899820035993,0.8258258258258259,0.4859028194361128,,,,,0.7957957957957958,0.5416916616676665,0.7207207207207207,0.4751049790041992,,,,,ANX,MDD
psych2_seed9_5_2_4,9,5,6,2,,,,,,,,,,,,0.0813326070786572,,,,,,,,,,,,,,,,0.02546511368271277,,,,,,,,,,,,,0.6036036036036037,0.08638272345530894,0.4954954954954955,0.05398920215956809,,,,,0.45645645645645644,0.04919016196760648,0.3183183183183183,0.04379124175164967,,,,,,,,,,,,,0.8558558558558559,0.5434913017396521,0.8288288288288288,0.4949010197960408,,,,,0.8078078078078078,0.5134973005398921,0.7057057057057057,0.47690461907618475,,,,,ANX,MDD
psych2_seed9_0_2_5,9,0,6,2,,,,,,,,,,,,,-0.01688975774389326,,,,,,,,,,,,,,,,0.006068518977055299,,,,,,,,,,,,0.5375375375375375,0.04799040191961608,0.5525525525525525,0.04559088182363527,,,,,,,,,0.5285285285285285,0.04379124175164967,0.5585585585585585,0.04619076184763048,,,,,,,,,0.8468468468468469,0.489502099580084,0.8648648648648649,0.498500299940012,,,,,,,,,0.8438438438438438,0.4997000599880024,0.8468468468468469,0.49190161967606477,ANX,SCZ
psych2_seed9_1_2_5,9,1,6,2,,,,,,,,,,,,,0.05316215520845166,,,,,,,,,,,,,,,,-0.0076478092012173616,,,,,,,,,,,,0.5945945945945946,0.07798440311937613,0.4924924924924925,0.04979004199160168,,,,,,,,,0.5525525525525525,0.07678464307138572,0.4804804804804805,0.05458908218356329,,,,,,,,,0.8348348348348348,0.5302939412117577,0.7807807807807807,0.498500299940012,,,,,,,,,0.8468468468468469,0.5386922615476905,0.8198198198198198,0.48890221955608876,ANX,SCZ
psych2_seed9_2_2_5,9,2,6,2,,,,,,,,,,,,,0.06407109414332714,,,,,,,,,,,,,,,,0.02538889259041481,,,,,,,,,,,,0.6426426426426426,0.08638272345530894,0.4774774774774775,0.05638872225554889,,,,,,,,,0.5765765765765766,0.0683863227354529,0.43543543543543545,0.0635872825434913,,,,,,,,,0.8648648648648649,0.55248950209958,0.8168168168168168,0.5134973005398921,,,,,,,,,0.8288288288288288,0.5386922615476905,0.7747747747747747,0.4991001799640072,ANX,SCZ
psych2_seed9_3_2_5,9,3,6,2,,,,,,,,,,,,,0.10053636974915979,,,,,,,,,,,,,,,,-0.00430364981398168,,,,,,,,,,,,0.6456456456456456,0.08218356328734253,0.4774774774774775,0.05458908218356329,,,,,,,,,0.5825825825825826,0.07618476304739052,0.48348348348348347,0.05158968206358728,,,,,,,,,0.8978978978978979,0.5476904619076185,0.8078078078078078,0.5230953809238152,,,,,,,,,0.8768768768768769,0.5272945410917816,0.7807807807807807,0.48830233953209357,ANX,SCZ
psych2_seed9_4_2_5,9,4,6,2,,,,,,,,,,,,,0.11123678298376456,,,,,,,,,,,,,,,,-0.0031898038309145452,,,,,,,,,,,,0.6096096096096096,0.08578284343131373,0.45045045045045046,0.04499100179964007,,,,,,,,,0.6156156156156156,0.07858428314337132,0.5075075075075075,0.052789442111577684,,,,,,,,,0.8558558558558559,0.5350929814037193,0.8378378378378378,0.4991001799640072,,,,,,,,,0.8558558558558559,0.5326934613077384,0.8258258258258259,0.4823035392921416,ANX,SCZ
psych2_seed9_5_2_5,9,5,6,2,,,,,,,,,,,,,0.11148814139581475,,,,,,,,,,,,,,,,0.016057859249280552,,,,,,,,,,,,0.5885885885885885,0.07738452309538092,0.4954954954954955,0.046790641871625675,,,,,,,,,0.5615615615615616,0.06598680263947211,0.47147147147147145,0.041391721655668866,,,,,,,,,0.8408408408408409,0.5416916616676665,0.8078078078078078,0.5086982603479304,,,,,,,,,0.8558558558558559,0.52249550089982,0.8048048048048048,0.4787042591481704,ANX,SCZ
psych2_seed9_0_3_4,9,0,6,2,,,,,,,,,,,,,,0.011666494487189647,,,,,,,,,,,,,,,,0.03977654572834765,,,,,,,,,,,,,,,0.5705705705705706,0.04259148170365927,0.5705705705705706,0.05338932213557288,0.42042042042042044,0.05098980203959208,0.4144144144144144,0.04859028194361128,,,,,,,,,,,,,,,,,0.8288288288288288,0.4937012597480504,0.8498498498498499,0.5062987402519497,0.7567567567567568,0.4901019796040792,0.8108108108108109,0.5098980203959208,,,,,BIP,MDD
psych2_seed9_1_3_4,9,1,6,2,,,,,,,,,,,,,,0.00954706635921104,,,,,,,,,,,,,,,,0.033291786053462634,,,,,,,,,,,,,,,0.5855855855855856,0.07198560287942411,0.5285285285285285,0.046790641871625675,0.4264264264264264,0.05578884223155369,0.3123123123123123,0.05338932213557288,,,,,,,,,,,,,,,,,0.8438438438438438,0.5068986202759448,0.8408408408408409,0.5164967006598681,0.7837837837837838,0.5272945410917816,0.7567567567567568,0.5272945410917816,,,,,BIP,MDD
psych2_seed9_2_3_4,9,2,6,2,,,,,,,,,,,,,,0.05285555795194342,,,,,,,,,,,,,,,,-0.0038262936640126545,,,,,,,,,,,,,,,0.5945945945945946,0.06598680263947211,0.5285285285285285,0.04919016196760648,0.47147147147147145,0.057588482303539294,0.3153153153153153,0.04259148170365927,,,,,,,,,,,,,,,,,0.8348348348348348,0.5122975404919016,0.8168168168168168,0.4967006598680264,0.8198198198198198,0.4973005398920216,0.7297297297297297,0.5038992201559688,,,,,BIP,MDD
psych2_seed9_3_3_4,9,3,6,2,,,,,,,,,,,,,,-0.027349182869445893,,,,,,,,,,,,,,,,-0.03109625669019184,,,,,,,,,,,,,,,0.6096096096096096,0.07198560287942411,0.5105105105105106,0.04919016196760648,0.4594594594594595,0.05458908218356329,0.3003003003003003,0.04979004199160168,,,,,,,,,,,,,,,,,0.8648648648648649,0.5356928614277144,0.8228228228228228,0.5296940611877624,0.7807807807807807,0.48050389922015596,0.7357357357357357,0.5188962207558488,,,,,BIP,MDD
psych2_seed9_4_3_4,9,4,6,2,,,,,,,,,,,,,,-0.015538212048743524,,,,,,,,,,,,,,,,-0.02822151148251625,,,,,,,,,,,,,,,0.6246246246246246,0.0683863227354529,0.5345345345345346,0.0593881223755249,0.45345345345345345,0.06598680263947211,0.3183183183183183,0.05158968206358728,,,,,,,,,,,,,,,,,0.8828828828828829,0.5422915416916617,0.8438438438438438,0.5068986202759448,0.8018018018018018,0.50749850029994,0.7267267267267268,0.501499700059988,,,,,BIP,MDD
psych2_seed9_5_3_4,9,5,6,2,,,,,,,,,,,,,,0.060646894283933966,,,,,,,,,,,,,,,,0.009421667263748483,,,,,,,,,,,,,,,0.5735735735735735,0.07078584283143372,0.4984984984984985,0.05398920215956809,0.45645645645645644,0.059988002399520096,0.3303303303303303,0.047390521895620874,,,,,,,,,,,,,,,,,0.8288288288288288,0.5362927414517097,0.7837837837837838,0.5170965806838632,0.8168168168168168,0.5188962207558488,0.7447447447447447,0.528494301139772,,,,,BIP,MDD
psych2_seed9_0_3_5,9,0,6,2,,,,,,,,,,,,,,,-0.014133158963788764,,,,,,,,,,,,,,,,0.02058613740168053,,,,,,,,,,,,,,0.5705705705705706,0.04259148170365927,0.5705705705705706,0.05338932213557288,,,,,0.5285285285285285,0.04379124175164967,0.5585585585585585,0.04619076184763048,,,,,,,,,,,,,0.8288288288288288,0.4937012597480504,0.8498498498498499,0.5062987402519497,,,,,0.8438438438438438,0.4997000599880024,0.8468468468468469,0.49190161967606477,BIP,SCZ
psych2_seed9_1_3_5,9,1,6,2,,,,,,,,,,,,,,,0.0607146414566974,,,,,,,,,,,,,,,,-0.033300527245585305,,,,,,,,,,,,,,0.6186186186186187,0.07858428314337132,0.5285285285285285,0.0611877624475105,,,,,0.6066066066066066,0.0617876424715057,0.48348348348348347,0.04439112177564487,,,,,,,,,,,,,0.8738738738738738,0.5146970605878824,0.8408408408408409,0.5008998200359928,,,,,0.8738738738738738,0.5158968206358728,0.7987987987987988,0.5050989802039592,BIP,SCZ
psych2_seed9_2_3_5,9,2,6,2,,,,,,,,,,,,,,,0.09467896392138143,,,,,,,,,,,,,,,,0.012953133234823567,,,,,,,,,,,,,,0.5855855855855856,0.05878824235152969,0.5255255255255256,0.046790641871625675,,,,,0.6066066066066066,0.06718656268746251,0.5075075075075075,0.04559088182363527,,,,,,,,,,,,,0.8378378378378378,0.5326934613077384,0.8288288288288288,0.4937012597480504,,,,,0.8708708708708709,0.5398920215956808,0.7897897897897898,0.49190161967606477,BIP,SCZ
psych2_seed9_3_3_5,9,3,6,2,,,,,,,,,,,,,,,0.1371148769781305,,,,,,,,,,,,,,,,-0.056153470661925046,,,,,,,,,,,,,,0.5795795795795796,0.07018596280743851,0.5405405405405406,0.046790641871625675,,,,,0.5825825825825826,0.0635872825434913,0.4924924924924925,0.04919016196760648,,,,,,,,,,,,,0.8528528528528528,0.5320935812837433,0.8348348348348348,0.47450509898020393,,,,,0.8498498498498499,0.5302939412117577,0.8438438438438438,0.5092981403719257,BIP,SCZ
psych2_seed9_4_3_5,9,4,6,2,,,,,,,,,,,,,,,0.13212161616471174,,,,,,,,,,,,,,,,-0.007739179592668503,,,,,,,,,,,,,,0.5945945945945946,0.0635872825434913,0.4954954954954955,0.057588482303539294,,,,,0.5885885885885885,0.07558488302339532,0.46546546546546547,0.05098980203959208,,,,,,,,,,,,,0.8378378378378378,0.528494301139772,0.8348348348348348,0.498500299940012,,,,,0.8588588588588588,0.5350929814037193,0.8018018018018018,0.5290941811637673,BIP,SCZ
psych2_seed9_5_3_5,9,5,6,2,,,,,,,,,,,,,,,0.12756133512044923,,,,,,,,,,,,,,,,-0.018311957515940707,,,,,,,,,,,,,,0.5855855855855856,0.07978404319136173,0.5045045045045045,0.05458908218356329,,,,,0.6066066066066066,0.07498500299940011,0.48348348348348347,0.04799040191961608,,,,,,,,,,,,,0.8588588588588588,0.5350929814037193,0.7927927927927928,0.48050389922015596,,,,,0.8648648648648649,0.5338932213557288,0.7987987987987988,0.495500899820036,BIP,SCZ
psych2_seed9_0_4_5,9,0,6,2,,,,,,,,,,,,,,,,0.015200378728967451,,,,,,,,,,,,,,,,0.03295711068540887,,,,,,,,,,,,,,,,,0.42042042042042044,0.05098980203959208,0.4144144144144144,0.04859028194361128,0.5285285285285285,0.04379124175164967,0.5585585585585585,0.04619076184763048,,,,,,,,,,,,,,,,,0.7567567567567568,0.4901019796040792,0.8108108108108109,0.5098980203959208,0.8438438438438438,0.4997000599880024,0.8468468468468469,0.49190161967606477,MDD,SCZ
psych2_seed9_1_4_5,9,1,6,2,,,,,,,,,,,,,,,,0.04060008590000692,,,,,,,,,,,,,,,,-0.016293762926018578,,,,,,,,,,,,,,,,,0.4624624624624625,0.05338932213557288,0.34234234234234234,0.04559088182363527,0.6006006006006006,0.0593881223755249,0.48348348348348347,0.04919016196760648,,,,,,,,,,,,,,,,,0.7867867867867868,0.495500899820036,0.7267267267267268,0.48530293941211755,0.8378378378378378,0.5230953809238152,0.8138138138138138,0.5050989802039592,MDD,SCZ
psych2_seed9_2_4_5,9,2,6,2,,,,,,,,,,,,,,,,0.08397265436725808,,,,,,,,,,,,,,,,0.05983943362920236,,,,,,,,,,,,,,,,,0.44744744744744747,0.0665866826634673,0.3063063063063063,0.05158968206358728,0.6066066066066066,0.0683863227354529,0.4804804804804805,0.04979004199160168,,,,,,,,,,,,,,,,,0.8168168168168168,0.5134973005398921,0.7627627627627628,0.4937012597480504,0.8678678678678678,0.5230953809238152,0.8018018018018018,0.48110377924415115,MDD,SCZ
psych2_seed9_3_4_5,9,3,6,2,,,,,,,,,,,,,,,,0.0989548512882248,,,,,,,,,,,,,,,,0.07548103592886121,,,,,,,,,,,,,,,,,0.45645645645645644,0.05698860227954409,0.32732732732732733,0.04379124175164967,0.5885885885885885,0.07738452309538092,0.4744744744744745,0.05338932213557288,,,,,,,,,,,,,,,,,0.8018018018018018,0.5200959808038392,0.7837837837837838,0.4973005398920216,0.8648648648648649,0.5446910617876425,0.8078078078078078,0.495500899820036,MDD,SCZ
psych2_seed9_4_4_5,9,4,6,2,,,,,,,,,,,,,,,,0.08725767381372383,,,,,,,,,,,,,,,,-0.02962312531799577,,,,,,,,,,,,,,,,,0.4804804804804805,0.05878824235152969,0.29429429429429427,0.05038992201559688,0.5795795795795796,0.07078584283143372,0.4774774774774775,0.04259148170365927,,,,,,,,,,,,,,,,,0.8378378378378378,0.5182963407318536,0.7507507507507507,0.49190161967606477,0.8618618618618619,0.5518896220755849,0.7897897897897898,0.4979004199160168,MDD,SCZ
psych2_seed9_5_4_5,9,5,6,2,,,,,,,,,,,,,,,,0.11446696959198892,,,,,,,,,,,,,,,,0.07571569392794089,,,,,,,,,,,,,,,,,0.47147147147147145,0.05458908218356329,0.3153153153153153,0.0629874025194961,0.5885885885885885,0.07738452309538092,0.4924924924924925,0.057588482303539294,,,,,,,,,,,,,,,,,0.7957957957957958,0.5062987402519497,0.7207207207207207,0.5212957408518296,0.8348348348348348,0.5626874625074985,0.7987987987987988,0.49250149970005996,MDD,SCZ
psych2_seed10_0_0_1,10,0,6,2,,0.0675171757616541,,,,,,,,,,,,,,,,0.027198544242937543,,,,,,,,,,,,,,,0.6597014925373135,0.04144144144144144,0.6179104477611941,0.05225225225225225,0.5315315315315315,0.05878824235152969,0.5075075075075075,0.055188962207558485,,,,,,,,,,,,,,,,,0.8477611940298507,0.5177177177177177,0.8656716417910447,0.4948948948948949,0.8408408408408409,0.4931013797240552,0.8258258258258259,0.5092981403719257,,,,,,,,,,,,,,,,,ADHD,ALC
