,seed,gen,args_kphen,args_kmate,rbeta_hat_pgwas_ADHD.phenotype_ADHD.phenotype,rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype,rbeta_hat_pgwas_ADHD.phenotype_ANX.phenotype,rbeta_hat_pgwas_ADHD.phenotype_BIP.phenotype,rbeta_hat_pgwas_ADHD.phenotype_MDD.phenotype,rbeta_hat_pgwas_ADHD.phenotype_SCZ.phenotype,rbeta_hat_pgwas_ALC.phenotype_ANX.phenotype,rbeta_hat_pgwas_ALC.phenotype_BIP.phenotype,rbeta_hat_pgwas_ALC.phenotype_MDD.phenotype,rbeta_hat_pgwas_ALC.phenotype_SCZ.phenotype,rbeta_hat_pgwas_ANX.phenotype_BIP.phenotype,rbeta_hat_pgwas_ANX.phenotype_MDD.phenotype,rbeta_hat_pgwas_ANX.phenotype_SCZ.phenotype,rbeta_hat_pgwas_BIP.phenotype_MDD.phenotype,rbeta_hat_pgwas_BIP.phenotype_SCZ.phenotype,rbeta_hat_pgwas_MDD.phenotype_SCZ.phenotype,rbeta_hat_sgwas_ADHD.phenotype_ADHD.phenotype,rbeta_hat_sgwas_ADHD.phenotype_ALC.phenotype,rbeta_hat_sgwas_ADHD.phenotype_ANX.phenotype,rbeta_hat_sgwas_ADHD.phenotype_BIP.phenotype,rbeta_hat_sgwas_ADHD.phenotype_MDD.phenotype,rbeta_hat_sgwas_ADHD.phenotype_SCZ.phenotype,rbeta_hat_sgwas_ALC.phenotype_ANX.phenotype,rbeta_hat_sgwas_ALC.phenotype_BIP.phenotype,rbeta_hat_sgwas_ALC.phenotype_MDD.phenotype,rbeta_hat_sgwas_ALC.phenotype_SCZ.phenotype,rbeta_hat_sgwas_ANX.phenotype_BIP.phenotype,rbeta_hat_sgwas_ANX.phenotype_MDD.phenotype,rbeta_hat_sgwas_ANX.phenotype_SCZ.phenotype,rbeta_hat_sgwas_BIP.phenotype_MDD.phenotype,rbeta_hat_sgwas_BIP.phenotype_SCZ.phenotype,rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype,pgwas_truepositives_ADHD_0.05,pgwas_falsepositives_ADHD_0.05,sgwas_truepositives_ADHD_0.05,sgwas_falsepositives_ADHD_0.05,pgwas_truepositives_ALC_0.05,pgwas_falsepositives_ALC_0.05,sgwas_truepositives_ALC_0.05,sgwas_falsepositives_ALC_0.05,pgwas_truepositives_ANX_0.05,pgwas_falsepositives_ANX_0.05,sgwas_truepositives_ANX_0.05,sgwas_falsepositives_ANX_0.05,pgwas_truepositives_BIP_0.05,pgwas_falsepositives_BIP_0.05,sgwas_truepositives_BIP_0.05,sgwas_falsepositives_BIP_0.05,pgwas_truepositives_MDD_0.05,pgwas_falsepositives_MDD_0.05,sgwas_truepositives_MDD_0.05,sgwas_falsepositives_MDD_0.05,pgwas_truepositives_SCZ_0.05,pgwas_falsepositives_SCZ_0.05,sgwas_truepositives_SCZ_0.05,sgwas_falsepositives_SCZ_0.05,pgwas_truepositives_ADHD_0.5,pgwas_falsepositives_ADHD_0.5,sgwas_truepositives_ADHD_0.5,sgwas_falsepositives_ADHD_0.5,pgwas_truepositives_ALC_0.5,pgwas_falsepositives_ALC_0.5,sgwas_truepositives_ALC_0.5,sgwas_falsepositives_ALC_0.5,pgwas_truepositives_ANX_0.5,pgwas_falsepositives_ANX_0.5,sgwas_truepositives_ANX_0.5,sgwas_falsepositives_ANX_0.5,pgwas_truepositives_BIP_0.5,pgwas_falsepositives_BIP_0.5,sgwas_truepositives_BIP_0.5,sgwas_falsepositives_BIP_0.5,pgwas_truepositives_MDD_0.5,pgwas_falsepositives_MDD_0.5,sgwas_truepositives_MDD_0.5,sgwas_falsepositives_MDD_0.5,pgwas_truepositives_SCZ_0.5,pgwas_falsepositives_SCZ_0.5,sgwas_truepositives_SCZ_0.5,sgwas_falsepositives_SCZ_0.5
psych6_seed14_0,14,0,6,6,1.0,-0.03352784949569421,-0.011588298843614368,-0.02824520660998099,-0.04327230202691684,-0.0029786355557179876,0.0034241043438781055,0.002056017684479598,0.017842479177104676,-0.014693576249719904,0.0161923724929455,-0.028792379897555894,-0.01639603620524619,0.007814094958753941,0.04589780270788259,0.07000742732164136,1.0,-0.013570648174024251,0.01392082220590911,-0.023083849558852246,-0.06238757332716323,0.021321295986682243,-0.04512618858767081,-0.008361613578469262,0.013474282496346234,-0.07117872346631532,0.01258887334345202,0.002883015612835322,-0.014893363469243477,0.015061569572099734,-0.00166697405045419,-0.0028618758741783645,0.6447761194029851,0.04924924924924925,0.6447761194029851,0.05225225225225225,0.43843843843843844,0.05158968206358728,0.4624624624624625,0.052189562087582485,0.5675675675675675,0.04799040191961608,0.5405405405405406,0.04799040191961608,0.5915915915915916,0.04079184163167367,0.6066066066066066,0.052789442111577684,0.43243243243243246,0.05038992201559688,0.43843843843843844,0.05638872225554889,0.5435435435435435,0.05038992201559688,0.5825825825825826,0.05698860227954409,0.8686567164179104,0.4954954954954955,0.8985074626865671,0.4882882882882883,0.7837837837837838,0.5032993401319736,0.7927927927927928,0.4949010197960408,0.8438438438438438,0.5008998200359928,0.8318318318318318,0.5050989802039592,0.8498498498498499,0.49610077984403117,0.8918918918918919,0.4871025794841032,0.8168168168168168,0.5002999400119976,0.8288288288288288,0.5056988602279544,0.8198198198198198,0.5176964607078585,0.8498498498498499,0.5020995800839833
psych6_seed14_1,14,1,6,6,1.0,0.073370703387194,0.011380393231533432,0.07759232772780578,0.06550591494314759,-0.005150319804728849,0.03125128383361948,0.04137308863563957,0.007664339533005675,0.01377391893002087,-0.0273284965136066,0.03712811801761452,0.056780377823214136,0.05446517932227509,0.09634775339156834,0.012652147759861863,1.0,0.008502666804956087,0.0370781060045774,0.00778286466069926,-0.0009239749519390488,-0.054795317450436636,0.01365394086632219,-0.0021364139057935107,0.016621244657047892,0.045714532131963324,-0.0008295814541840478,0.0013060601088769625,-0.018017832809841493,0.006179929317981522,-0.007187057744845297,0.03683761035530296,0.6895522388059702,0.06846846846846846,0.6268656716417911,0.04564564564564565,0.4924924924924925,0.0629874025194961,0.3663663663663664,0.055188962207558485,0.5465465465465466,0.0647870425914817,0.5015015015015015,0.04559088182363527,0.6216216216216216,0.0623875224955009,0.5225225225225225,0.047390521895620874,0.3933933933933934,0.057588482303539294,0.27927927927927926,0.05158968206358728,0.5555555555555556,0.07318536292741452,0.47147147147147145,0.05878824235152969,0.8895522388059701,0.5231231231231231,0.8686567164179104,0.4918918918918919,0.8048048048048048,0.5218956208758249,0.7537537537537538,0.5140971805638872,0.8588588588588588,0.5140971805638872,0.8108108108108109,0.5032993401319736,0.8378378378378378,0.52249550089982,0.8198198198198198,0.5026994601079784,0.8168168168168168,0.5140971805638872,0.6966966966966966,0.504499100179964,0.8438438438438438,0.5590881823635273,0.8498498498498499,0.5134973005398921
psych6_seed14_2,14,2,6,6,1.0,0.057192952328566506,0.09837025579639107,0.16732371324258635,0.1037656920782966,0.1066239027079649,0.05493408517901264,0.09104116169070518,0.020003224607522598,0.034809720354567815,0.07326481025274373,0.11071421539782378,0.06496955747828627,0.05241954874807615,0.09928376730162604,0.11021161640675078,1.0,7.131362860230445e-05,0.027685836672207288,-0.06574655149580086,0.038020324738980274,-0.01898240059991474,0.04361433016349595,-0.0020096700178407717,0.01602345606601254,-0.020073251529939485,0.009398047451256247,0.03151442875343491,0.006803294004582126,-0.0034794495928022946,0.009621009922957124,-0.0008543014219613092,0.6805970149253732,0.09069069069069069,0.6029850746268657,0.05345345345345345,0.45345345345345345,0.052789442111577684,0.3633633633633634,0.03959208158368326,0.5705705705705706,0.07918416316736653,0.5045045045045045,0.05038992201559688,0.6036036036036037,0.07378524295140972,0.5255255255255256,0.03839232153569286,0.44744744744744747,0.0629874025194961,0.3123123123123123,0.04619076184763048,0.5825825825825826,0.07258548290341932,0.48348348348348347,0.05458908218356329,0.8835820895522388,0.5513513513513514,0.8716417910447761,0.5177177177177177,0.7957957957957958,0.5128974205158968,0.7597597597597597,0.5068986202759448,0.8678678678678678,0.55248950209958,0.8108108108108109,0.5122975404919016,0.8558558558558559,0.5470905818836233,0.8318318318318318,0.5092981403719257,0.8228228228228228,0.504499100179964,0.7327327327327328,0.5116976604679064,0.8648648648648649,0.5278944211157769,0.8288288288288288,0.5002999400119976
psych6_seed14_3,14,3,6,6,1.0,0.11241405044721137,0.15684855507258877,0.12600067756634303,0.09522815870794879,0.12677466521015998,0.07511632670824513,0.045382067489996125,0.10098826099779695,0.06399445593478262,0.06932621617736037,0.12419326647000124,0.1695326123897551,0.08662176822433112,0.1086285545480636,0.07857776224371552,1.0,-0.007609691172295493,0.03903420018189631,0.0139171033537371,-0.04390440689154175,0.03474829156453351,0.0204765596098636,0.017727249105899328,0.030359835044486673,-0.006103127293906528,0.021095393050228194,0.004820623070908241,-0.02025190680066399,0.00666314565343563,-0.0014979025750180874,-0.021236355797408887,0.7223880597014926,0.1063063063063063,0.6417910447761194,0.04924924924924925,0.5135135135135135,0.06778644271145771,0.33933933933933935,0.04319136172765447,0.6366366366366366,0.07558488302339532,0.46546546546546547,0.05038992201559688,0.6216216216216216,0.0653869226154769,0.5315315315315315,0.05038992201559688,0.46546546546546547,0.055188962207558485,0.3063063063063063,0.06598680263947211,0.5915915915915916,0.06598680263947211,0.4804804804804805,0.04259148170365927,0.8985074626865671,0.5753753753753754,0.9044776119402985,0.4984984984984985,0.7957957957957958,0.5278944211157769,0.7327327327327328,0.4949010197960408,0.8528528528528528,0.5602879424115177,0.8228228228228228,0.4913017396520696,0.8828828828828829,0.5434913017396521,0.8318318318318318,0.5128974205158968,0.8228228228228228,0.5152969406118776,0.7177177177177178,0.5140971805638872,0.8318318318318318,0.5500899820035993,0.7867867867867868,0.4949010197960408
psych6_seed14_4,14,4,6,6,1.0,0.07557600842566092,0.14472726459014454,0.16171926374262435,0.22331280044745322,0.13712736995256306,0.07319597506290888,0.1085075456649087,0.09588085304056379,0.10508457332590891,0.1261813369259134,0.1400165957427331,0.16464206495975378,0.0995081957859479,0.13248946901405623,0.09446132384152373,1.0,0.015404249081872991,-0.033738457186620004,0.018857800351466884,0.0633600843708279,-0.03301152005335994,-0.010004291853278778,-0.01112940709290105,0.04334685095435588,0.013761097928473395,0.03352232588197976,-0.012932575444603776,0.02414574506350204,-0.03884350442592202,0.02560821037893053,0.027494008468566224,0.7014925373134329,0.0966966966966967,0.5701492537313433,0.05045045045045045,0.4954954954954955,0.05458908218356329,0.32732732732732733,0.05158968206358728,0.6426426426426426,0.08758248350329934,0.4954954954954955,0.05578884223155369,0.5885885885885885,0.08698260347930414,0.5165165165165165,0.05818836232753449,0.47147147147147145,0.060587882423515295,0.32432432432432434,0.04799040191961608,0.5915915915915916,0.08338332333533294,0.46546546546546547,0.05578884223155369,0.9104477611940298,0.5609609609609609,0.8477611940298507,0.4894894894894895,0.7987987987987988,0.504499100179964,0.7267267267267268,0.5020995800839833,0.8468468468468469,0.5458908218356329,0.8348348348348348,0.4967006598680264,0.8408408408408409,0.5512897420515896,0.8288288288288288,0.5098980203959208,0.8378378378378378,0.5338932213557288,0.7267267267267268,0.4997000599880024,0.8678678678678678,0.5530893821235753,0.8318318318318318,0.50749850029994
psych6_seed14_5,14,5,6,6,1.0,0.1874433218683018,0.2384501193295879,0.17788286049940955,0.11240138074116184,0.16386991848489843,0.11358501185987582,0.15090221193687534,0.10189475895233968,0.13487842606081304,0.10639973293798245,0.1507809940662368,0.19971889329270875,0.13517804274544565,0.13033252360837647,0.09330626035967637,1.0,-0.014332846630132385,-0.01556108031644561,-0.027828755292358644,-0.02821280141834496,0.02027727806197573,-0.048231917848930626,-0.0032034263541671523,0.014388356336295155,-0.03922009972431771,-0.03809298959291989,0.0063125171481870825,0.012062429527227128,0.005766072033315911,0.025874935729846147,-0.042895800489186925,0.6925373134328359,0.11891891891891893,0.6029850746268657,0.05045045045045045,0.4624624624624625,0.0653869226154769,0.3663663663663664,0.04379124175164967,0.5945945945945946,0.09478104379124175,0.4804804804804805,0.04859028194361128,0.6066066066066066,0.09178164367126575,0.5255255255255256,0.05698860227954409,0.4294294294294294,0.07018596280743851,0.3123123123123123,0.05038992201559688,0.5705705705705706,0.08458308338332333,0.4864864864864865,0.05038992201559688,0.8925373134328358,0.5783783783783784,0.8537313432835821,0.5201201201201201,0.8318318318318318,0.5428914217156569,0.7807807807807807,0.5062987402519497,0.8588588588588588,0.5824835032993402,0.8198198198198198,0.4907018596280744,0.8588588588588588,0.5356928614277144,0.8168168168168168,0.5242951409718056,0.7987987987987988,0.55248950209958,0.7027027027027027,0.504499100179964,0.8618618618618619,0.5464907018596281,0.7987987987987988,0.5062987402519497
psych6_seed15_0,15,0,6,6,1.0,-0.0028774504620269776,-0.011492259274212407,-0.0024441628758855756,-0.039991350467188616,-0.04213613373198734,0.01291565040759149,0.005131117458120305,0.005616717538360501,-0.029674509910988772,0.016329393359652725,-0.038460335289329,-0.0015262338834349464,-0.004842914731632905,-0.009646528065453772,0.014363029249212567,1.0,-0.01915791061786203,0.034973547262438634,0.011849494547716331,-0.00859011039138833,0.0030881307259018856,0.026887262198389807,0.03755845272017526,0.005609076135044127,-0.03680435188174055,-0.0013343313335726738,-0.01108096068729333,-0.006514898469708593,0.023958809243419463,-0.01875567505802047,0.013926739306915629,0.6149253731343284,0.04744744744744745,0.5761194029850746,0.04624624624624624,0.48348348348348347,0.04619076184763048,0.5255255255255256,0.059988002399520096,0.5495495495495496,0.04619076184763048,0.5495495495495496,0.03779244151169766,0.4804804804804805,0.05158968206358728,0.46546546546546547,0.05578884223155369,0.43243243243243246,0.04979004199160168,0.4144144144144144,0.04379124175164967,0.6006006006006006,0.04379124175164967,0.5675675675675675,0.04859028194361128,0.8746268656716418,0.5015015015015015,0.844776119402985,0.4774774774774775,0.7897897897897898,0.4949010197960408,0.7957957957957958,0.5332933413317337,0.8438438438438438,0.5122975404919016,0.8258258258258259,0.5026994601079784,0.7987987987987988,0.5338932213557288,0.7747747747747747,0.510497900419916,0.7897897897897898,0.49610077984403117,0.7867867867867868,0.48890221955608876,0.8498498498498499,0.48410317936412717,0.8228228228228228,0.4967006598680264
psych6_seed15_1,15,1,6,6,1.0,0.03234194580667315,0.05511347635954509,0.04473771395116347,-0.00505667311290031,-0.008880140749280643,0.09154149020467274,0.0413434605306658,0.022763545741265163,-0.013188520908231118,0.04029467102673217,0.0028789292401426468,0.06984120260860344,0.016379763133908508,0.024854472998824175,0.028507968374908994,1.0,0.010398553116590395,-0.05084397845306418,0.02159041635500142,-0.06076351426582999,-0.01424604708384615,0.012199070696735636,0.020261688431126253,0.006513258658557843,-0.022818421495345284,0.012567559976182542,0.011624739529743773,-0.023418075729513852,-0.07061829728294682,-0.030214136168316728,0.0655483259306358,0.5970149253731343,0.05765765765765766,0.5253731343283582,0.04624624624624624,0.5435435435435435,0.059988002399520096,0.4114114114114114,0.05818836232753449,0.5735735735735735,0.05398920215956809,0.4984984984984985,0.057588482303539294,0.4804804804804805,0.05818836232753449,0.37537537537537535,0.047390521895620874,0.4264264264264264,0.0635872825434913,0.3183183183183183,0.055188962207558485,0.5705705705705706,0.0647870425914817,0.4804804804804805,0.05158968206358728,0.8626865671641791,0.5237237237237238,0.817910447761194,0.4846846846846847,0.8528528528528528,0.5200959808038392,0.7567567567567568,0.5020995800839833,0.8288288288288288,0.5362927414517097,0.8408408408408409,0.50749850029994,0.8348348348348348,0.5146970605878824,0.7657657657657657,0.50749850029994,0.8018018018018018,0.5026994601079784,0.7237237237237237,0.5176964607078585,0.8288288288288288,0.5344931013797241,0.8288288288288288,0.4973005398920216
psych6_seed15_2,15,2,6,6,1.0,0.12108977291694731,0.14678301245195052,0.07033434265079973,0.1234680333040962,0.08301120836199949,0.05635794164484873,0.06483119136991741,0.08203034975546236,0.10126655639501748,0.07872054497311501,0.12118026465222352,0.0988705206824345,0.05652920301511753,0.08501422436193512,0.053437019136180125,1.0,0.0003683472364446162,0.004052892249808062,-0.004739489228721663,0.054993254764343656,0.008862558416238151,0.024559246735079355,-0.02520438124374391,0.03488573237737368,0.021649307576447528,0.027849442163693165,0.01596794931881468,-0.02616222194180897,0.0037037795312428383,0.028258579091299595,0.02085289983958797,0.6298507462686567,0.07867867867867868,0.5074626865671642,0.04264264264264264,0.5645645645645646,0.08278344331133773,0.45345345345345345,0.046790641871625675,0.6156156156156156,0.07378524295140972,0.4594594594594595,0.05878824235152969,0.4984984984984985,0.06418716256748651,0.3933933933933934,0.04979004199160168,0.4774774774774775,0.05398920215956809,0.3333333333333333,0.052189562087582485,0.5825825825825826,0.07498500299940011,0.4894894894894895,0.04619076184763048,0.8656716417910447,0.5663663663663664,0.7910447761194029,0.5153153153153153,0.8318318318318318,0.5386922615476905,0.7987987987987988,0.5092981403719257,0.8708708708708709,0.5530893821235753,0.7777777777777778,0.48890221955608876,0.7897897897897898,0.5374925014997001,0.7627627627627628,0.5038992201559688,0.7837837837837838,0.5182963407318536,0.6906906906906907,0.4991001799640072,0.8528528528528528,0.5350929814037193,0.8288288288288288,0.5218956208758249
psych6_seed15_3,15,3,6,6,1.0,0.17226428324368756,0.17836917461683632,0.09725359620505598,0.13666136368436482,0.1310327969457948,0.11849942905215086,0.08748371340289335,0.15331399301007909,0.105672526515757,0.031238624153739288,0.146768299601665,0.14929224164125227,0.05932115348052114,0.09905441432207454,0.12001464500392071,1.0,-0.021562547001376893,0.0033007589521872323,-0.045023984518694306,-0.015482471134566004,0.010597442705502424,-0.038404706944386795,0.004313202609963313,0.06631824953038883,-0.006043930384608182,0.018755261950823096,0.018718644026097794,0.013850858647790312,-0.03507662312394423,0.004873162441835579,-0.011646781159602675,0.6507462686567164,0.0912912912912913,0.5432835820895522,0.05225225225225225,0.5495495495495496,0.07438512297540492,0.43243243243243246,0.05038992201559688,0.5825825825825826,0.07978404319136173,0.48348348348348347,0.047390521895620874,0.5165165165165165,0.06598680263947211,0.37537537537537535,0.052789442111577684,0.46846846846846846,0.06718656268746251,0.3483483483483483,0.05098980203959208,0.5765765765765766,0.07498500299940011,0.4954954954954955,0.05038992201559688,0.8716417910447761,0.5615615615615616,0.7910447761194029,0.49309309309309307,0.8468468468468469,0.5572885422915417,0.7687687687687688,0.5122975404919016,0.8858858858858859,0.5668866226754649,0.7837837837837838,0.47630473905218956,0.7747747747747747,0.5236952609478105,0.7867867867867868,0.5200959808038392,0.8318318318318318,0.5206958608278345,0.7627627627627628,0.5110977804439112,0.8288288288288288,0.5446910617876425,0.7987987987987988,0.5008998200359928
psych6_seed15_4,15,4,6,6,1.0,0.15793256268348374,0.15764297183570444,0.1329903018788995,0.1100257955929675,0.14437279462354988,0.14799591175557328,0.08102815805680029,0.14316403555029045,0.11638755885242506,0.08178178994094742,0.0698806270550305,0.16012473074091402,0.06541714713069127,0.10104088168626538,0.11308919203506113,1.0,-0.01408249134606734,-2.033920315599914e-05,0.0334308793979767,-0.017003932203696677,0.005136674527401053,0.02655737635760894,0.008957792148549859,0.009941492735017406,0.023596345172739584,0.04582153896742828,0.0059840495355241805,-0.0072405130801097865,0.028596736492377654,0.05060999525841645,-0.006159348570619477,0.6567164179104478,0.0948948948948949,0.5074626865671642,0.04504504504504504,0.5765765765765766,0.08278344331133773,0.46846846846846846,0.052189562087582485,0.6066066066066066,0.08158368326334733,0.45045045045045046,0.05038992201559688,0.5105105105105106,0.07258548290341932,0.37237237237237236,0.04619076184763048,0.4864864864864865,0.0683863227354529,0.3813813813813814,0.04619076184763048,0.6006006006006006,0.07858428314337132,0.5015015015015015,0.04559088182363527,0.8805970149253731,0.563963963963964,0.817910447761194,0.4810810810810811,0.8468468468468469,0.5458908218356329,0.8198198198198198,0.4973005398920216,0.8468468468468469,0.555488902219556,0.7957957957957958,0.47810437912417514,0.7987987987987988,0.5206958608278345,0.7657657657657657,0.49190161967606477,0.7987987987987988,0.5206958608278345,0.7447447447447447,0.5002999400119976,0.8438438438438438,0.5434913017396521,0.8318318318318318,0.5086982603479304
psych6_seed15_5,15,5,6,6,1.0,0.15977874234873904,0.17639914897862857,0.16332421283219617,0.1771222097506688,0.15463459226668894,0.16590494345414453,0.1280796087714476,0.11334013637359176,0.14921430636058086,-0.009361243288849401,0.15073142700763603,0.18480815086351068,0.0822395638756855,0.07109576273510022,0.148195440563181,1.0,0.00425829102029059,0.019088964468393557,-0.004392967584530751,-0.020737441818504804,0.008104984033672867,0.014768987643732995,0.025007509862825607,0.00018297549148276574,0.010089513519843017,-0.023322265557358664,0.011457775731462633,-0.006553319746869064,0.04340762725033466,-0.04544843024127536,-0.03097831137125792,0.6776119402985075,0.09549549549549549,0.5283582089552239,0.05285285285285285,0.6096096096096096,0.08818236352729454,0.45045045045045046,0.05098980203959208,0.6246246246246246,0.08038392321535692,0.5015015015015015,0.055188962207558485,0.4864864864864865,0.08338332333533294,0.4024024024024024,0.04859028194361128,0.48348348348348347,0.057588482303539294,0.3483483483483483,0.04499100179964007,0.5975975975975976,0.09598080383923216,0.48348348348348347,0.04559088182363527,0.8686567164179104,0.5711711711711712,0.826865671641791,0.4912912912912913,0.8528528528528528,0.5434913017396521,0.7897897897897898,0.5152969406118776,0.8738738738738738,0.5506898620275945,0.7987987987987988,0.5140971805638872,0.8108108108108109,0.5368926214757048,0.7657657657657657,0.4859028194361128,0.8168168168168168,0.5236952609478105,0.7267267267267268,0.4991001799640072,0.8318318318318318,0.5440911817636472,0.8258258258258259,0.4973005398920216
psych6_seed16_0,16,0,6,6,1.0,0.0029478366052398597,0.037734383568200976,0.03590814249015218,0.03262542771821204,0.01936441145547798,0.004635595261948089,0.055229864434231224,0.002829103184492722,0.0226286256836307,0.013670432404701918,-0.015194350768246106,-0.04192606025743661,-0.046203222754078406,0.030798439654407275,-0.017594723024002345,1.0,-0.0012029863138607595,0.05983907581615967,0.035018678795093613,0.03270923970201739,0.03332974892810444,0.00852175814079172,0.03700906627677968,0.0071398096927484025,-0.005226303765825318,0.004980921483835518,-0.02086296727155038,-0.004081105063262634,-0.03448011466405568,0.03155878645245091,0.0012904657381072836,0.5970149253731343,0.05105105105105105,0.6477611940298508,0.05045045045045045,0.5375375375375375,0.05158968206358728,0.5705705705705706,0.04559088182363527,0.5885885885885885,0.04379124175164967,0.5975975975975976,0.038992201559688064,0.6066066066066066,0.04979004199160168,0.6186186186186187,0.04019196160767846,0.5105105105105106,0.05158968206358728,0.5405405405405406,0.05038992201559688,0.5285285285285285,0.04319136172765447,0.5105105105105106,0.035992801439712056,0.8626865671641791,0.4894894894894895,0.8746268656716418,0.5051051051051051,0.8648648648648649,0.4931013797240552,0.8438438438438438,0.4997000599880024,0.8438438438438438,0.4949010197960408,0.8258258258258259,0.4991001799640072,0.8588588588588588,0.4823035392921416,0.8468468468468469,0.4907018596280744,0.8138138138138138,0.5098980203959208,0.8408408408408409,0.5218956208758249,0.8078078078078078,0.4973005398920216,0.8258258258258259,0.4907018596280744
psych6_seed16_1,16,1,6,6,1.0,0.10587245555259896,0.08945006368833794,0.11894760200616387,0.10543914274388799,0.04595077800026848,0.0361476743584641,0.0964451948371849,0.026654233172007366,0.08084502884041458,-0.034340184145540666,0.028582877618914693,0.09475088395837004,0.03961258632537625,0.10980371860009225,0.016508882449068923,1.0,0.01706261221765612,0.012255277393057169,0.029547622628829835,0.020577186433852628,-0.06779621966436594,-0.008886138684449254,0.02713770998861382,0.008106400217139159,-0.06680240009784776,-0.043215093828741606,0.0007768343668826621,-0.005343258405063198,-0.0034762122923026463,0.017891888488429486,-0.016542238067668146,0.6358208955223881,0.07687687687687687,0.591044776119403,0.04084084084084084,0.5435435435435435,0.060587882423515295,0.4804804804804805,0.05698860227954409,0.5975975975975976,0.07918416316736653,0.5375375375375375,0.04019196160767846,0.6246246246246246,0.07558488302339532,0.6006006006006006,0.052189562087582485,0.5285285285285285,0.05338932213557288,0.4114114114114114,0.055188962207558485,0.5285285285285285,0.0635872825434913,0.4024024024024024,0.057588482303539294,0.8656716417910447,0.5507507507507508,0.8537313432835821,0.49309309309309307,0.8648648648648649,0.48830233953209357,0.8348348348348348,0.5038992201559688,0.8468468468468469,0.5266946610677864,0.7747747747747747,0.5062987402519497,0.8648648648648649,0.5326934613077384,0.8828828828828829,0.48890221955608876,0.8408408408408409,0.5236952609478105,0.7957957957957958,0.5116976604679064,0.8498498498498499,0.5128974205158968,0.7537537537537538,0.5032993401319736
psych6_seed16_2,16,2,6,6,1.0,0.17104154461085525,0.1666028540407526,0.16476720107251114,0.08647047994476408,0.1089908536683852,0.05972342868069098,0.10212103667643488,0.05174037443695262,0.10542641412885993,0.10161703125470421,0.07282361795351255,0.0773939794432579,0.06824085914939997,0.13261369877707724,0.08295685755693517,1.0,0.01790612527259254,0.0393082576242521,-0.033967938987170265,-0.02902503580654228,0.019157322795157385,-0.006601847374163542,0.0071053850272846724,0.018056411265787758,-0.0025918839616992594,-0.004324406552173124,-0.047046354625720606,0.01606030276719087,0.019521335395506247,0.04524007862372177,0.03958511831172305,0.6507462686567164,0.0894894894894895,0.573134328358209,0.04684684684684685,0.6066066066066066,0.07438512297540492,0.4804804804804805,0.041391721655668866,0.6036036036036037,0.08398320335932813,0.5435435435435435,0.04919016196760648,0.6366366366366366,0.08458308338332333,0.6006006006006006,0.04379124175164967,0.5345345345345346,0.05098980203959208,0.43843843843843844,0.060587882423515295,0.5285285285285285,0.05398920215956809,0.45345345345345345,0.04799040191961608,0.8716417910447761,0.5645645645645646,0.8388059701492537,0.5117117117117117,0.8798798798798799,0.5236952609478105,0.8138138138138138,0.5176964607078585,0.8588588588588588,0.5356928614277144,0.8318318318318318,0.5242951409718056,0.8708708708708709,0.555488902219556,0.8588588588588588,0.4967006598680264,0.8198198198198198,0.5272945410917816,0.8018018018018018,0.5080983803239352,0.8468468468468469,0.5248950209958009,0.7987987987987988,0.5212957408518296
psych6_seed16_3,16,3,6,6,1.0,0.1551528457722692,0.19759775136934532,0.23235397699665067,0.21351937008721153,0.15418868803311284,0.11573310754157688,0.18977407009728248,0.11055897168042816,0.11369655215875005,0.1087735403359433,0.20042164137261542,0.16538735440814237,0.09148526906711162,0.15776552682551526,0.08232450009556999,1.0,0.02008222070200944,0.01851501086449494,-0.030708017880539736,-0.008458557367979994,-0.001900238548313712,0.0011966718685267916,-0.02819462057168347,-0.023993468538044262,0.04608541083735088,-0.009909129946510895,0.0507629090978746,-0.0042329827286142095,-0.03882156148469302,0.014920655562440138,-0.04147054302342667,0.6537313432835821,0.12132132132132133,0.6059701492537314,0.04684684684684685,0.6186186186186187,0.0647870425914817,0.4864864864864865,0.05158968206358728,0.6126126126126126,0.08638272345530894,0.5225225225225225,0.05578884223155369,0.6546546546546547,0.09358128374325135,0.6006006006006006,0.05338932213557288,0.5435435435435435,0.0665866826634673,0.4084084084084084,0.05578884223155369,0.5825825825825826,0.07738452309538092,0.43243243243243246,0.05158968206358728,0.8895522388059701,0.6024024024024024,0.8626865671641791,0.5333333333333333,0.8858858858858859,0.5362927414517097,0.8138138138138138,0.4979004199160168,0.8558558558558559,0.5740851829634073,0.8168168168168168,0.4937012597480504,0.8798798798798799,0.5776844631073785,0.8588588588588588,0.4979004199160168,0.8078078078078078,0.5374925014997001,0.7747747747747747,0.5032993401319736,0.8498498498498499,0.5476904619076185,0.7957957957957958,0.5170965806838632
