"phenotype","CV 1","CV 2","CV 3","CV 4","CV 5","CV 6","CV 7","CV 8","CV 9","CV 10","CV 11","CV 12","CV 13","CV 14","CV 15","CV 16","CV 17","CV 18","CV 19","CV 20","CV 21","CV 22","CV 23","CV 24","CV 25","CV 26","CV 27","CV 28","CV 29","CV 30","CV 31","CV 32","CV 33","CV 34"
"hip_circumference_earliest",0.00422525934803797,0.031329958011604,0.0522003585169952,-0.016124842669043,0.12951210635712,0.108629173918372,0.0886306453695926,-0.0377597555433231,0.00543972474387951,0.0857721656047093,0.119909212729632,-0.0431263515743588,0.189050842897847,-0.211050017970943,0.209474449363448,-0.0161420408787382,0.233612554759848,0.140238426499063,0.251660483288417,-0.266125812799601,0.282086896928085,0.144684583173461,0.0170965719577372,0.224514721378009,0.338275102816262,-0.571426313311797,-0.506519113071272,0.277840402741748,0.362519049910019,-0.353932872800104,-0.104709652391893,-0.0240376251821289,-0.198170519045227,-0.456859931306126
"standing_height_earliest",-0.0263930994081161,0.0495809602528048,0.0704806968354009,-0.120574919445283,0.0567693745618593,-0.190824517691693,0.102230303886329,0.0061353403351387,-0.246178989963931,0.00291896368030468,0.101741989326319,-0.152293158088651,0.658992085288701,-0.012593237447741,-0.011336216087063,-0.103207145212889,-0.00342003252438881,0.007213344563408,-0.422868099156756,0.252791339597953,-0.0580618183538584,0.146736783411166,-0.049419999558924,-0.0277928338823832,0.0683675786216855,-0.271802247952815,0.051328010515015,-0.0360594032018977,-0.0104247815757437,-0.0583135534879753,0.115365962429988,-0.101287664653749,-0.0416405939167063,0.149234921014542
"seated_height_earliest",-0.00617145163986354,-0.00807348949119082,-0.0203719892289981,0.0729012147256338,-0.00411195683845222,0.148832845343689,-0.0376041331998674,0.0329377957742027,-0.00209999560294611,-0.01014099486238,0.0225180278735367,-0.00230345984187979,0.0347526560792786,-0.0129624668586521,-0.0193230939646098,0.0270477316098145,0.00134825772994495,0.0138443139467578,0.0110138675626224,0.0111478968253694,-0.00620954631105471,0.01981994014397,0.0164202313248518,0.0180463757178321,-0.0681709902911968,0.0114040846644735,-0.00992166999298911,0.021220141005812,0.0165668323398302,0.00179051938049546,0.0215874928829277,0.00395026373133751,0.0180238265840559,0.0130700557660593
"weight_earliest",0.0482621713147661,0.0922570776943646,0.116373310735983,-0.00547413517970496,0.0965087183881252,0.163096209821005,-0.218270975395972,0.0267937424448611,0.0637272820333635,0.173989403024053,-0.234122003002594,0.128800316341348,-0.660507073390202,0.00300060032223014,-0.148523458214326,0.252541399175593,0.057320085561997,0.0357877942391832,0.336062572369194,0.0486440973610406,0.271721863724917,-0.346370637942395,0.376759904990432,0.0677594560552116,0.198704733681711,0.275629782158026,-0.304207929295383,0.440687321754499,0.100285866537613,0.111142813486035,-0.139354832375959,0.00138276927992765,-0.07418234712968,-0.287435697402231
"bmi_earliest",-0.0361483247632449,0.123126698984112,0.0834965508938721,-0.0675218472478223,0.0835119492712839,-0.322031812196871,0.727288374071546,0.124718304123408,-0.702435770915874,0.0892639454243059,0.279014107684883,-0.501998079881588,1.96928988590724,-0.167676959016606,0.0376465280970772,-0.314559494682911,0.0842392917344612,0.0109797544297848,-1.1877768961615,0.895730343249778,-0.0795181683061488,0.453353413221154,-0.220697554751386,-0.0973082967988675,-0.0582694131943183,-0.799482619084118,0.206376865039871,-0.138873879305899,-0.0175203307999347,-0.280450252529862,0.236797860927147,-0.214929493098704,-0.0566789395709319,0.576026215914247
"body_fat_percentage_earliest",0.00253503649014252,-0.0836404399487355,-0.132259196033681,0.0357014252433114,-0.132214165062058,-0.0521153783810236,-0.0229718847751542,0.0175511772888678,0.103812327805603,-0.192797019145091,-0.00865920298497196,-0.0512430970086173,-0.161542242978431,0.0249189850123388,-0.0710804682491738,-0.0949622664258278,-0.037356478275127,-0.104526039666661,-0.00104684812638919,-0.300788547886139,-0.220702726945825,0.15966624519344,-0.251809333330163,0.0107637024602927,-0.19312221242642,0.0289283620801374,0.169302004948641,-0.360747662847349,-0.041408772495594,-0.0161941200940788,0.0713271475344837,0.0786529480740305,0.0137941820717944,0.0924571985309553
"basal_metabolic_rate_earliest",-0.000333769968665699,-0.00213827076521638,-0.00251305856691608,0.000336023608553278,-0.00251646815252701,-0.00160580650823385,-6.3181955152817e-05,-0.000540576295222057,0.0026628647316824,-0.00307231397197668,0.0013188452146375,-0.000460433612108437,-0.00128556704952971,-0.000250215877003745,0.00199028435980697,-0.00249502809465488,-0.000674323913165603,-0.000908484351341554,0.00244344935158992,-0.00362354409918617,-0.00264675771226439,0.00233351665652341,-0.0044675626511032,-0.000378038251960678,-0.00354537083565802,0.00104519346314765,0.00296415699954884,-0.00533374048141342,-0.000642674932845178,-0.00100483467901018,0.000401310070108266,0.00130784204982097,0.00137339800379602,0.00148015575886017
"FVC_zscore",-0.0525799240564206,-0.0839108034869931,-0.0015600644333528,-0.0346384777146414,-0.270724424555821,-0.33538162403466,0.143967402407662,0.102263596900827,-0.12038797052196,0.13943422733137,-0.489174759268714,0.482294849182353,-0.129104546746928,0.148126689678646,0.366108810059065,0.723469875974588,-0.532615973816612,0.324759306455427,0.253521719401807,0.197258303090848,-0.124340035637565,1.13549703470893,0.722298291980975,0.43694271400235,-0.0956844904925001,-0.286769899260316,-0.0828594843252634,-0.0286417516174207,0.167949782313358,0.035857553897528,0.771076520670883,0.300717114239638,0.429514085223562,0.162145119603863
"FEV1_zscore",0.0420021549416518,0.0439817210862536,-0.028133379513055,0.0486133698809122,0.116888796670155,0.286631941250442,-0.134803161876982,0.0750943911653882,0.263373325019857,-0.34329512045447,0.188088406671545,-0.783180224434287,0.0885311847108654,-0.266632288183995,0.152131115891647,-0.312469286014392,0.567856541936527,0.0633545915993151,-0.49104195862177,-0.310174377977639,0.131934806511836,-1.06381195874408,-0.642085441720446,-0.512163022562063,0.0679464667976534,0.229391996690354,-0.0307901538451119,0.102700396730714,-0.251058088349439,0.129336268120076,-0.737555249643854,-0.153392677176209,-0.353968648505859,-0.077452943029244
"PEF_earliest",1.83408696836901,6.01445504010841,5.30848172541733,-3.48561655448022,17.0391404892935,7.28250893316441,16.4036714736305,-1.88354568623185,-3.44247901198514,7.37976208185365,6.17543595397303,-13.1686398294033,20.4438307644521,-28.8027148078936,16.565605071387,-5.33495520328893,30.654093157119,17.5383174089419,28.885258361101,-23.420831687185,29.9499998716564,17.4452993218941,-1.95090902867106,21.0016228882124,28.2165144306002,-68.9642302557385,-71.1373525595521,47.5664737186944,57.9448678859791,-48.1783621414947,-9.61656127123221,-3.61831680913722,-26.7536859213249,-55.5245378901861
"waist_hip_ratio_earliest",-0.0046031278559935,-0.0196159105252513,-0.0284251372444717,0.0215928276758524,-0.0113682799071676,-0.0426610633795491,-0.0256482048580033,-0.00929953324031858,-0.00435342183806825,0.0413108849119357,0.0103882275072278,-0.0142513555172697,-0.0345328743977974,-0.0438269433282068,-0.0253141377563527,0.0120899217965997,0.00646094662916102,0.0221979918999646,0.044184178663132,-0.067197082631891,0.0896755328558073,-0.118179878016597,0.0585337176615421,-0.0449967330325719,-0.0489418568563816,-0.141017005754713,0.0574864361245155,0.00867167348114612,0.00373065258538339,-0.0200408290531813,0.127403333561553,-0.0910139667985465,-0.0235730724152839,0.123285670538782
"neuroticism_score",-0.0494773907199161,0.0157218334062414,0.0934128540918526,0.174028773555435,0.0418325607461784,0.011318118904884,-0.0638705640387481,0.0111393564486902,0.124380449639101,-0.026257525190968,-0.153689037352561,-0.128768974217053,-0.165359602789466,-0.213614912962319,0.272053657416831,0.420748871536496,0.252401252729561,-1.00109259052661,0.183928490121835,0.287025290815937,-0.0632560377806168,-0.111079850570294,-0.220701910017016,-0.323713516734176,0.0775559097879155,-0.531532092793126,-0.376223909353238,-0.0840805981948745,-0.316927073536532,0.285938411838529,0.433016490676284,-0.557588691318736,0.334135705378124,0.0434054384771192
"self_reported_health_earliest",-0.0113528073413498,-0.010559534730958,-0.0702464749977428,-0.115349329741783,0.031877519402142,0.077869838128367,0.0114153369314756,0.00172689281025927,0.0196003950512455,0.0391926201424394,-0.0906859474641401,-0.0244048351481233,0.0331363037229202,0.064782504399805,0.0057144994912261,-0.00351113249669928,0.0275533594315991,-0.0230244150657865,0.0370835649165444,-0.0052723989278516,-0.00945535702431617,-0.00792019327707377,0.0114353763428389,-0.00169523626267569,-0.00688461875981283,-0.021916709270963,0.0258530597284111,-0.00719202870100606,0.0122894623869181,0.00733144813493929,-0.0102049414233675,0.0127428217325747,-0.0105400082890436,0.0097995039004864
"lifetime_sexual_partners_mean",-0.331861247550111,0.553878605390636,-0.197251038531362,0.0849803019431335,-0.205532485851964,-0.0661070212881695,-0.00726854489172982,-0.0749301956966448,0.0625785741389968,0.0141494540060593,0.0235144421372031,-0.018709048745225,0.0162525937655372,0.00372213492637547,-0.0253712408408242,-0.00570127238646733,0.0420101988213323,0.0795500025048772,-0.00546773167231188,0.0291623533722208,0.00595922870993946,-0.051466715753446,0.0374998278647367,0.0831756347946147,-0.0168411269836705,0.0130743462277531,0.0331491418415299,-0.0433861728644599,0.0229738567149533,0.00819637968699288,-0.018407670603192,0.02605192513825,0.000159310075730483,-0.0068086982448123
"alcohol_intake_frequency_earliest",0.287815384678891,0.301510979869642,-0.0653927280593602,-0.733146616159216,0.665649579739776,0.318452136630036,0.275431337955257,0.196021028173164,-0.493858105574111,-0.370509385006208,0.816326140994519,0.227444795197572,-0.673431503626543,-1.05831400455059,0.268253474494195,0.137161504493042,-0.473828817586599,0.0874513752037575,-0.160375397767615,0.164501372156697,0.0575748462046375,0.369218809775769,0.0528332231982064,-0.273549761141949,0.0190023953022638,0.0620896227964973,-0.058733232675283,-0.272781368796326,-0.265976483681941,-0.0677677763623288,0.302474075383227,0.0817640709007839,-0.0170257548232731,-0.0529482316655568
"ever_smoker",-0.0453904935848858,0.0371603074311107,0.0878413401384383,0.0774251346292108,0.101227148423282,0.00194997158168455,-0.193750248850121,0.114368074750082,0.0624713630000635,9.03850234955677e-05,-0.420791042428344,0.483194013218034,0.0287082525585977,-0.382680047310478,-0.0350086651255229,-0.344115264815745,0.326257714362013,0.267543582760965,0.00188943694391064,0.1216445926927,0.00627913446286114,0.00275601413392999,-0.051118810196414,-0.205617403505164,0.0838033512556313,-0.102452655937463,0.135671099227035,-0.113547304333628,-0.031757516167959,-0.00583247122457787,0.0726634800613877,0.117200464549883,0.0661645266830701,-0.0180163436731661
"sleep_duration_earliest",-0.0507406105347734,-0.0395717892839134,0.017704220775674,0.0808425018400868,0.0523943260953172,-0.0499072471688422,-0.27483238638793,-0.0261003350368902,-0.191435593580631,0.860617787380323,-0.00341473939384671,-0.159631763037603,-0.160757834873657,-0.153443388536104,0.245087068548373,0.00925087122743655,-0.0819466445766756,-0.0527223509630915,-0.129572561244572,0.00382381234400556,-0.26547393590699,0.0595440880795853,-0.358369403989029,0.104146937364876,-0.0221867030218105,0.0482936061411732,-0.0595509172669076,0.036839970124965,0.0953064820216145,0.0335354109676519,-0.0623627637661639,0.0949605656730809,0.020580230291837,0.0539943350944579
"evening_chronotype_earliest",2.13619680578774e-05,1.56329361520846e-05,7.67920703411124e-06,-1.88236003725817e-05,5.84483887217391e-05,-4.47319555573005e-05,-1.09079156974362e-05,0.000129622880257344,0.000304341951645808,0.000152562437953589,7.69055406203072e-05,-3.23996393335238e-05,4.92374045130245e-05,-5.10952780845505e-05,-9.19032928063488e-05,4.02339655902671e-05,6.94558531140712e-06,1.50101680144506e-05,-4.03591293100985e-05,-1.80826602357318e-05,-7.03549716711028e-06,8.57964195865237e-05,7.28910271651073e-05,-1.46309245215323e-05,-5.0925651855448e-05,3.45476865812604e-05,1.31974673899016e-05,-2.12992759564199e-05,-1.47688190151182e-05,-7.52963788517855e-06,2.48953761450787e-05,-1.41339381304987e-05,-8.03607669946118e-05,-2.97744708768406e-05
"met_physical_activity",0.00141115200703275,0.00127209468099603,-0.0827322233197863,0.0225871828357744,0.00895168101148188,0.00740985967922379,0.0649235055046158,-0.0227557609884457,0.0730396824056933,-0.0202095281040864,0.0487179364554199,-0.00439412640122939,0.0203944976409717,-0.0409342145524512,-0.12157301950953,0.00227373802221726,0.0624822160562809,-0.0606908900188505,0.0598228262379616,-0.0517379772924664,0.0974966602509087,0.0579569452424789,-0.199529720659573,0.113833357588451,0.138516999634998,0.0522259917179874,-0.0099135281991949,0.317675997000761,-0.28283701942457,-0.0957745871254516,0.103912285450866,0.255958895245603,0.085040861862698,0.213549251403574
