"gen","scenario","seed","type","h2"
5,"5xAM",31,"True",0.272234191188856
0,"5xAM + VT (5%)",31,"True",0.256189079635946
1,"5xAM + VT (5%)",31,"True",0.231212078725336
2,"5xAM + VT (5%)",31,"True",0.224313750968715
3,"5xAM + VT (5%)",31,"True",0.221244170512286
4,"5xAM + VT (5%)",31,"True",0.223650969927191
5,"5xAM + VT (5%)",31,"True",0.22073455778845
0,"RM",32,"True",0.251690709483349
1,"RM",32,"True",0.251480673901077
2,"RM",32,"True",0.253068568695305
3,"RM",32,"True",0.252484435916235
4,"RM",32,"True",0.251900346282948
5,"RM",32,"True",0.25392034618951
0,"RM + VT (5%)",32,"True",0.251687659627382
1,"RM + VT (5%)",32,"True",0.240609030139066
2,"RM + VT (5%)",32,"True",0.236924478813375
3,"RM + VT (5%)",32,"True",0.234980258591621
4,"RM + VT (5%)",32,"True",0.233433368591277
5,"RM + VT (5%)",32,"True",0.237286347169994
0,"5xAM",32,"True",0.251963354106244
1,"5xAM",32,"True",0.256332637016991
2,"5xAM",32,"True",0.258718308300181
3,"5xAM",32,"True",0.262758530665907
4,"5xAM",32,"True",0.265288959702345
5,"5xAM",32,"True",0.266858638675732
0,"5xAM + VT (5%)",32,"True",0.252586348356644
1,"5xAM + VT (5%)",32,"True",0.227275120424475
2,"5xAM + VT (5%)",32,"True",0.221032576795769
3,"5xAM + VT (5%)",32,"True",0.218366287275024
4,"5xAM + VT (5%)",32,"True",0.215945604209952
5,"5xAM + VT (5%)",32,"True",0.217709865270125
0,"RM",33,"True",0.249947411947058
1,"RM",33,"True",0.249928485159462
2,"RM",33,"True",0.250023279556635
3,"RM",33,"True",0.249676728667477
4,"RM",33,"True",0.250209870655202
5,"RM",33,"True",0.247958912496501
0,"RM + VT (5%)",33,"True",0.249769915361708
1,"RM + VT (5%)",33,"True",0.237961355934679
2,"RM + VT (5%)",33,"True",0.234081483819855
3,"RM + VT (5%)",33,"True",0.233380945540235
4,"RM + VT (5%)",33,"True",0.232896847754344
5,"RM + VT (5%)",33,"True",0.232673820473065
0,"5xAM",33,"True",0.249508116078248
1,"5xAM",33,"True",0.25420918736388
2,"5xAM",33,"True",0.257936743171777
3,"5xAM",33,"True",0.260233081427325
4,"5xAM",33,"True",0.262614230520724
5,"5xAM",33,"True",0.261545668717336
0,"5xAM + VT (5%)",33,"True",0.250095276727539
1,"5xAM + VT (5%)",33,"True",0.224822621353586
2,"5xAM + VT (5%)",33,"True",0.218066945060048
3,"5xAM + VT (5%)",33,"True",0.216147938054448
4,"5xAM + VT (5%)",33,"True",0.214139974321598
5,"5xAM + VT (5%)",33,"True",0.214222424314522
0,"RM",34,"True",0.250875446948419
1,"RM",34,"True",0.250688593997632
2,"RM",34,"True",0.250612996969834
3,"RM",34,"True",0.249437161490737
4,"RM",34,"True",0.250684371145867
5,"RM",34,"True",0.25164558317694
0,"RM + VT (5%)",34,"True",0.25021443119192
1,"RM + VT (5%)",34,"True",0.239220417554261
2,"RM + VT (5%)",34,"True",0.235511301945788
3,"RM + VT (5%)",34,"True",0.232978812831216
4,"RM + VT (5%)",34,"True",0.231243888281504
5,"RM + VT (5%)",34,"True",0.238374939316453
0,"5xAM",34,"True",0.250131418355314
1,"5xAM",34,"True",0.254330925445031
2,"5xAM",34,"True",0.259508650777498
3,"5xAM",34,"True",0.259646229570836
4,"5xAM",34,"True",0.261871521169366
5,"5xAM",34,"True",0.264158463314284
0,"5xAM + VT (5%)",34,"True",0.250526389829509
1,"5xAM + VT (5%)",34,"True",0.22577527577095
2,"5xAM + VT (5%)",34,"True",0.218976546583918
3,"5xAM + VT (5%)",34,"True",0.216768834093527
4,"5xAM + VT (5%)",34,"True",0.214418340164861
5,"5xAM + VT (5%)",34,"True",0.217947330255553
0,"RM",35,"True",0.254045055462797
1,"RM",35,"True",0.254586212765668
2,"RM",35,"True",0.253920291616648
3,"RM",35,"True",0.255233650467468
4,"RM",35,"True",0.252807355399685
5,"RM",35,"True",0.25388910793403
0,"RM + VT (5%)",35,"True",0.253603988444163
1,"RM + VT (5%)",35,"True",0.243282650869818
2,"RM + VT (5%)",35,"True",0.237514379897099
3,"RM + VT (5%)",35,"True",0.237694079698785
4,"RM + VT (5%)",35,"True",0.2358521963772
5,"RM + VT (5%)",35,"True",0.23658850165434
0,"5xAM",35,"True",0.253942526216264
1,"5xAM",35,"True",0.259210619493652
2,"5xAM",35,"True",0.261754687283424
3,"5xAM",35,"True",0.263310406694931
4,"5xAM",35,"True",0.266760854893845
5,"5xAM",35,"True",0.263584068904867
0,"5xAM + VT (5%)",35,"True",0.254046535460749
1,"5xAM + VT (5%)",35,"True",0.228840146967698
2,"5xAM + VT (5%)",35,"True",0.221313018784304
3,"5xAM + VT (5%)",35,"True",0.220950281902863
4,"5xAM + VT (5%)",35,"True",0.219126223016436
5,"5xAM + VT (5%)",35,"True",0.219289921606293
0,"RM",36,"True",0.241093411794883
1,"RM",36,"True",0.240772299670765
2,"RM",36,"True",0.240007669135433
3,"RM",36,"True",0.241326438537916
4,"RM",36,"True",0.241817843888415
5,"RM",36,"True",0.240001453438583
0,"RM + VT (5%)",36,"True",0.240893804268258
1,"RM + VT (5%)",36,"True",0.231159182381341
2,"RM + VT (5%)",36,"True",0.225225607956716
3,"RM + VT (5%)",36,"True",0.224306787446098
4,"RM + VT (5%)",36,"True",0.224485081074272
5,"RM + VT (5%)",36,"True",0.220828611061697
0,"5xAM",36,"True",0.241331010157202
1,"5xAM",36,"True",0.245575716687906
2,"5xAM",36,"True",0.247779560879179
3,"5xAM",36,"True",0.251003249405483
4,"5xAM",36,"True",0.251209325553651
5,"5xAM",36,"True",0.249648480644761
0,"5xAM + VT (5%)",36,"True",0.241146920836917
1,"5xAM + VT (5%)",36,"True",0.217580591696517
2,"5xAM + VT (5%)",36,"True",0.21023411470995
3,"5xAM + VT (5%)",36,"True",0.208509059395364
4,"5xAM + VT (5%)",36,"True",0.206539472492206
5,"5xAM + VT (5%)",36,"True",0.204532022696041
0,"RM",37,"True",0.251849311119837
1,"RM",37,"True",0.252322298250263
2,"RM",37,"True",0.252676565126794
3,"RM",37,"True",0.250408022599422
4,"RM",37,"True",0.252618841023002
5,"RM",37,"True",0.251392199769945
0,"RM + VT (5%)",37,"True",0.251665487820776
1,"RM + VT (5%)",37,"True",0.240686434971144
2,"RM + VT (5%)",37,"True",0.235364129038888
3,"RM + VT (5%)",37,"True",0.233303513810364
4,"RM + VT (5%)",37,"True",0.234594269467691
5,"RM + VT (5%)",37,"True",0.235354796142387
0,"5xAM",37,"True",0.251349184701979
1,"5xAM",37,"True",0.257124282599717
2,"5xAM",37,"True",0.26023966752546
3,"5xAM",37,"True",0.260918056363051
4,"5xAM",37,"True",0.264456168138789
5,"5xAM",37,"True",0.269138638404639
0,"5xAM + VT (5%)",37,"True",0.251338732834098
1,"5xAM + VT (5%)",37,"True",0.227047622324988
2,"5xAM + VT (5%)",37,"True",0.220343207163194
3,"5xAM + VT (5%)",37,"True",0.217004170366357
4,"5xAM + VT (5%)",37,"True",0.217679502348759
5,"5xAM + VT (5%)",37,"True",0.219183963842584
0,"RM",38,"True",0.245594257502795
1,"RM",38,"True",0.244307663221461
2,"RM",38,"True",0.243903957287126
3,"RM",38,"True",0.244977570500759
4,"RM",38,"True",0.245750530899651
5,"RM",38,"True",0.243726358181878
0,"RM + VT (5%)",38,"True",0.245867683369673
1,"RM + VT (5%)",38,"True",0.234213771129428
2,"RM + VT (5%)",38,"True",0.230022339989436
3,"RM + VT (5%)",38,"True",0.228656522191948
4,"RM + VT (5%)",38,"True",0.228437950229965
5,"RM + VT (5%)",38,"True",0.228183390434309
0,"5xAM",38,"True",0.245094860119201
1,"5xAM",38,"True",0.248640804180045
2,"5xAM",38,"True",0.251914391694493
3,"5xAM",38,"True",0.254401540630113
4,"5xAM",38,"True",0.25394325712289
5,"5xAM",38,"True",0.256800441167388
0,"5xAM + VT (5%)",38,"True",0.245474831621659
1,"5xAM + VT (5%)",38,"True",0.220361430086064
2,"5xAM + VT (5%)",38,"True",0.21379586736001
3,"5xAM + VT (5%)",38,"True",0.21215827831757
4,"5xAM + VT (5%)",38,"True",0.210924789754436
5,"5xAM + VT (5%)",38,"True",0.208779012498763
0,"RM",39,"True",0.246645701905363
1,"RM",39,"True",0.247111643878658
2,"RM",39,"True",0.245883653807853
3,"RM",39,"True",0.245660153705397
4,"RM",39,"True",0.247059640715456
5,"RM",39,"True",0.246390612943415
0,"RM + VT (5%)",39,"True",0.246222537456721
1,"RM + VT (5%)",39,"True",0.236805655278643
2,"RM + VT (5%)",39,"True",0.232069176199641
3,"RM + VT (5%)",39,"True",0.22945254912039
4,"RM + VT (5%)",39,"True",0.229255678867271
5,"RM + VT (5%)",39,"True",0.229430081304944
0,"5xAM",39,"True",0.246443367962462
1,"5xAM",39,"True",0.252306473978175
2,"5xAM",39,"True",0.254358508580804
3,"5xAM",39,"True",0.256355286194246
4,"5xAM",39,"True",0.258495644119894
5,"5xAM",39,"True",0.257797681389757
0,"5xAM + VT (5%)",39,"True",0.247049411238986
1,"5xAM + VT (5%)",39,"True",0.223002646743192
2,"5xAM + VT (5%)",39,"True",0.215951769214237
3,"5xAM + VT (5%)",39,"True",0.216187818190525
4,"5xAM + VT (5%)",39,"True",0.214355573151948
5,"5xAM + VT (5%)",39,"True",0.21181092822931
0,"RM",4,"True",0.247938075314579
1,"RM",4,"True",0.248912992909825
2,"RM",4,"True",0.247870192507017
3,"RM",4,"True",0.247073047704309
4,"RM",4,"True",0.246528618858672
5,"RM",4,"True",0.246435330303955
0,"RM + VT (5%)",4,"True",0.24716718884165
1,"RM + VT (5%)",4,"True",0.237283552368715
2,"RM + VT (5%)",4,"True",0.232881782725103
3,"RM + VT (5%)",4,"True",0.230679387615578
4,"RM + VT (5%)",4,"True",0.231837708947129
5,"RM + VT (5%)",4,"True",0.229221347567295
0,"5xAM",4,"True",0.247746612419655
1,"5xAM",4,"True",0.252575193583378
2,"5xAM",4,"True",0.254798296376678
3,"5xAM",4,"True",0.25865980368064
4,"5xAM",4,"True",0.258576695928731
5,"5xAM",4,"True",0.258915932679662
0,"5xAM + VT (5%)",4,"True",0.247358137748633
1,"5xAM + VT (5%)",4,"True",0.223646106527263
2,"5xAM + VT (5%)",4,"True",0.215547730275251
3,"5xAM + VT (5%)",4,"True",0.215552921463867
4,"5xAM + VT (5%)",4,"True",0.213262721033619
5,"5xAM + VT (5%)",4,"True",0.211638364999164
0,"RM",40,"True",0.259222052729003
1,"RM",40,"True",0.259938032303426
2,"RM",40,"True",0.259341591276015
3,"RM",40,"True",0.258383544287333
4,"RM",40,"True",0.257406810687507
5,"RM",40,"True",0.256241127335599
0,"RM + VT (5%)",40,"True",0.258355384772263
1,"RM + VT (5%)",40,"True",0.24828429400077
2,"RM + VT (5%)",40,"True",0.242691898163659
3,"RM + VT (5%)",40,"True",0.240811825891792
4,"RM + VT (5%)",40,"True",0.239909994486358
5,"RM + VT (5%)",40,"True",0.239427076331184
0,"5xAM",40,"True",0.257894057368561
1,"5xAM",40,"True",0.263824046476858
2,"5xAM",40,"True",0.267565531748411
3,"5xAM",40,"True",0.268649862090025
4,"5xAM",40,"True",0.271060081206257
5,"5xAM",40,"True",0.273364651790702
0,"5xAM + VT (5%)",40,"True",0.258943235542964
1,"5xAM + VT (5%)",40,"True",0.233808695935278
2,"5xAM + VT (5%)",40,"True",0.226563956856154
3,"5xAM + VT (5%)",40,"True",0.223678528870165
4,"5xAM + VT (5%)",40,"True",0.222782661271823
5,"5xAM + VT (5%)",40,"True",0.221714784724712
0,"RM",41,"True",0.252700786847605
1,"RM",41,"True",0.253431872495431
2,"RM",41,"True",0.252517130828848
3,"RM",41,"True",0.252520013006945
4,"RM",41,"True",0.252823034417389
5,"RM",41,"True",0.25411114525892
0,"RM + VT (5%)",41,"True",0.252410072036769
1,"RM + VT (5%)",41,"True",0.241577991937303
2,"RM + VT (5%)",41,"True",0.237415862041111
3,"RM + VT (5%)",41,"True",0.237433639583495
4,"RM + VT (5%)",41,"True",0.233346940253546
5,"RM + VT (5%)",41,"True",0.232431642234753
0,"5xAM",41,"True",0.253386561596694
1,"5xAM",41,"True",0.257845795242969
2,"5xAM",41,"True",0.261342120827161
3,"5xAM",41,"True",0.265981776811846
4,"5xAM",41,"True",0.265760583511016
5,"5xAM",41,"True",0.26769333888479
0,"5xAM + VT (5%)",41,"True",0.252208659747049
1,"5xAM + VT (5%)",41,"True",0.22656203286963
2,"5xAM + VT (5%)",41,"True",0.220137220403479
3,"5xAM + VT (5%)",41,"True",0.218067151946809
4,"5xAM + VT (5%)",41,"True",0.217229794462542
5,"5xAM + VT (5%)",41,"True",0.219866525002198
0,"RM",42,"True",0.248268994842725
1,"RM",42,"True",0.248547599201609
2,"RM",42,"True",0.2467723549252
3,"RM",42,"True",0.24935050418356
4,"RM",42,"True",0.247325266901677
5,"RM",42,"True",0.249112061280899
0,"RM + VT (5%)",42,"True",0.248561393358454
1,"RM + VT (5%)",42,"True",0.238160858552321
2,"RM + VT (5%)",42,"True",0.233752307240139
3,"RM + VT (5%)",42,"True",0.231979972908728
4,"RM + VT (5%)",42,"True",0.23082401524545
5,"RM + VT (5%)",42,"True",0.230704693017074
0,"5xAM",42,"True",0.249129688349151
1,"5xAM",42,"True",0.2532113328612
2,"5xAM",42,"True",0.256612741819705
3,"5xAM",42,"True",0.259781287680763
4,"5xAM",42,"True",0.261339941166338
5,"5xAM",42,"True",0.265623809188334
0,"5xAM + VT (5%)",42,"True",0.248545220716694
1,"5xAM + VT (5%)",42,"True",0.224442015327982
2,"5xAM + VT (5%)",42,"True",0.216417584647986
3,"5xAM + VT (5%)",42,"True",0.217028183807757
4,"5xAM + VT (5%)",42,"True",0.213839621123685
5,"5xAM + VT (5%)",42,"True",0.212790713145826
0,"RM",43,"True",0.255125065841237
1,"RM",43,"True",0.255712340968989
2,"RM",43,"True",0.256028100814753
3,"RM",43,"True",0.254877583140978
4,"RM",43,"True",0.256612240354127
5,"RM",43,"True",0.253270725324795
0,"RM + VT (5%)",43,"True",0.255820695390073
1,"RM + VT (5%)",43,"True",0.245644448802431
2,"RM + VT (5%)",43,"True",0.240354253282967
3,"RM + VT (5%)",43,"True",0.238949405429339
4,"RM + VT (5%)",43,"True",0.236272083987929
5,"RM + VT (5%)",43,"True",0.236575372149895
0,"5xAM",43,"True",0.25551448765456
1,"5xAM",43,"True",0.260469304033045
2,"5xAM",43,"True",0.264565744221853
3,"5xAM",43,"True",0.265712251400689
4,"5xAM",43,"True",0.268329443070814
5,"5xAM",43,"True",0.26863324611505
0,"5xAM + VT (5%)",43,"True",0.254946502673862
1,"5xAM + VT (5%)",43,"True",0.230278377002756
2,"5xAM + VT (5%)",43,"True",0.223713158529446
3,"5xAM + VT (5%)",43,"True",0.220985096086743
4,"5xAM + VT (5%)",43,"True",0.220817718664217
5,"5xAM + VT (5%)",43,"True",0.21986424742538
0,"RM",44,"True",0.251052563207355
1,"RM",44,"True",0.250479246795885
2,"RM",44,"True",0.250490341456971
3,"RM",44,"True",0.249732141738034
4,"RM",44,"True",0.252088129757009
5,"RM",44,"True",0.246962978517957
0,"RM + VT (5%)",44,"True",0.250505157864715
1,"RM + VT (5%)",44,"True",0.239497615572473
2,"RM + VT (5%)",44,"True",0.235502845359458
3,"RM + VT (5%)",44,"True",0.23274827328235
4,"RM + VT (5%)",44,"True",0.233118618427179
5,"RM + VT (5%)",44,"True",0.232525350012822
0,"5xAM",44,"True",0.250278304043547
1,"5xAM",44,"True",0.255292908071341
2,"5xAM",44,"True",0.258508779853784
3,"5xAM",44,"True",0.260445060618641
4,"5xAM",44,"True",0.264472422712511
5,"5xAM",44,"True",0.26079934839212
0,"5xAM + VT (5%)",44,"True",0.250582348690631
1,"5xAM + VT (5%)",44,"True",0.225526601696638
2,"5xAM + VT (5%)",44,"True",0.219286454747668
3,"5xAM + VT (5%)",44,"True",0.214880164673829
4,"5xAM + VT (5%)",44,"True",0.216031335786729
5,"5xAM + VT (5%)",44,"True",0.213439882777007
0,"RM",45,"True",0.249396714643951
1,"RM",45,"True",0.24923934958113
2,"RM",45,"True",0.249416906910373
3,"RM",45,"True",0.249588196935986
4,"RM",45,"True",0.248986661537658
5,"RM",45,"True",0.250089862395686
0,"RM + VT (5%)",45,"True",0.248941785664888
1,"RM + VT (5%)",45,"True",0.239203226675668
2,"RM + VT (5%)",45,"True",0.234334792262894
3,"RM + VT (5%)",45,"True",0.233262135478552
4,"RM + VT (5%)",45,"True",0.232599318990093
5,"RM + VT (5%)",45,"True",0.231820665586054
0,"5xAM",45,"True",0.249135251183751
1,"5xAM",45,"True",0.254306922105783
2,"5xAM",45,"True",0.257160970522226
3,"5xAM",45,"True",0.258589430481726
4,"5xAM",45,"True",0.262876363186806
5,"5xAM",45,"True",0.261985553406075
0,"5xAM + VT (5%)",45,"True",0.248845128832148
1,"5xAM + VT (5%)",45,"True",0.224896607319729
2,"5xAM + VT (5%)",45,"True",0.21801722816214
3,"5xAM + VT (5%)",45,"True",0.216569923051852
4,"5xAM + VT (5%)",45,"True",0.215905945736619
5,"5xAM + VT (5%)",45,"True",0.216300627241807
0,"RM",46,"True",0.252126519255433
1,"RM",46,"True",0.255117760215339
2,"RM",46,"True",0.251335296480983
3,"RM",46,"True",0.25268032866359
4,"RM",46,"True",0.251125236438529
5,"RM",46,"True",0.249839332964565
0,"RM + VT (5%)",46,"True",0.252302134956005
1,"RM + VT (5%)",46,"True",0.242044609637584
2,"RM + VT (5%)",46,"True",0.235560042229746
3,"RM + VT (5%)",46,"True",0.234879409942835
4,"RM + VT (5%)",46,"True",0.23340788023264
5,"RM + VT (5%)",46,"True",0.234633091154383
0,"5xAM",46,"True",0.252180879446268
1,"5xAM",46,"True",0.258360113925495
2,"5xAM",46,"True",0.259359155937875
3,"5xAM",46,"True",0.26127684120493
4,"5xAM",46,"True",0.263076266348747
5,"5xAM",46,"True",0.2653908137181
0,"5xAM + VT (5%)",46,"True",0.252167933316392
1,"5xAM + VT (5%)",46,"True",0.22843499992284
2,"5xAM + VT (5%)",46,"True",0.220338599903404
3,"5xAM + VT (5%)",46,"True",0.218571362401244
4,"5xAM + VT (5%)",46,"True",0.217822898093891
5,"5xAM + VT (5%)",46,"True",0.219975894206302
0,"RM",47,"True",0.246830776067802
1,"RM",47,"True",0.246528290677395
2,"RM",47,"True",0.247447201327037
3,"RM",47,"True",0.247689400802194
4,"RM",47,"True",0.246360334189148
5,"RM",47,"True",0.245769599560423
0,"RM + VT (5%)",47,"True",0.247687939314285
1,"RM + VT (5%)",47,"True",0.235855246190427
2,"RM + VT (5%)",47,"True",0.232226857129031
3,"RM + VT (5%)",47,"True",0.233544203098344
4,"RM + VT (5%)",47,"True",0.229121120742859
5,"RM + VT (5%)",47,"True",0.22709202724092
0,"5xAM",47,"True",0.247517087691185
1,"5xAM",47,"True",0.250889765796657
2,"5xAM",47,"True",0.254790516608916
3,"5xAM",47,"True",0.257947885286462
4,"5xAM",47,"True",0.257080936870027
5,"5xAM",47,"True",0.255927740989907
0,"5xAM + VT (5%)",47,"True",0.24801750161277
1,"5xAM + VT (5%)",47,"True",0.222801121141125
2,"5xAM + VT (5%)",47,"True",0.215189153060175
3,"5xAM + VT (5%)",47,"True",0.215136795792923
4,"5xAM + VT (5%)",47,"True",0.211489864908739
5,"5xAM + VT (5%)",47,"True",0.21146755565994
0,"RM",48,"True",0.249423620236179
1,"RM",48,"True",0.250181845888611
2,"RM",48,"True",0.249881253826615
3,"RM",48,"True",0.24775001403061
4,"RM",48,"True",0.252640112265735
5,"RM",48,"True",0.251588902410618
0,"RM + VT (5%)",48,"True",0.249770306888481
1,"RM + VT (5%)",48,"True",0.239050392604096
2,"RM + VT (5%)",48,"True",0.234737501158688
3,"RM + VT (5%)",48,"True",0.231385123953537
4,"RM + VT (5%)",48,"True",0.234084487683274
5,"RM + VT (5%)",48,"True",0.231952030881451
0,"5xAM",48,"True",0.249604191234374
1,"5xAM",48,"True",0.255167414375196
2,"5xAM",48,"True",0.257249671194954
3,"5xAM",48,"True",0.257261485135689
4,"5xAM",48,"True",0.263229029496188
5,"5xAM",48,"True",0.264524833831625
0,"5xAM + VT (5%)",48,"True",0.249588000780662
1,"5xAM + VT (5%)",48,"True",0.225377565921325
2,"5xAM + VT (5%)",48,"True",0.217265589857935
3,"5xAM + VT (5%)",48,"True",0.215884960761641
4,"5xAM + VT (5%)",48,"True",0.218009833338563
5,"5xAM + VT (5%)",48,"True",0.215112561684449
0,"RM",49,"True",0.245055687615824
1,"RM",49,"True",0.244825445154456
2,"RM",49,"True",0.244130916543831
3,"RM",49,"True",0.244475199897772
4,"RM",49,"True",0.244680538487461
5,"RM",49,"True",0.245296423293826
0,"RM + VT (5%)",49,"True",0.245447748648922
1,"RM + VT (5%)",49,"True",0.23392055195357
2,"RM + VT (5%)",49,"True",0.230408694994651
3,"RM + VT (5%)",49,"True",0.227757688053805
4,"RM + VT (5%)",49,"True",0.227047899571768
5,"RM + VT (5%)",49,"True",0.224445234791014
0,"5xAM",49,"True",0.245380160715303
1,"5xAM",49,"True",0.249497474748313
2,"5xAM",49,"True",0.253168994096019
3,"5xAM",49,"True",0.255796277274374
4,"5xAM",49,"True",0.257175409344653
5,"5xAM",49,"True",0.259151196529091
0,"5xAM + VT (5%)",49,"True",0.245123262368747
1,"5xAM + VT (5%)",49,"True",0.220386895183153
2,"5xAM + VT (5%)",49,"True",0.213958861498238
3,"5xAM + VT (5%)",49,"True",0.211569536583279
4,"5xAM + VT (5%)",49,"True",0.210731670217416
5,"5xAM + VT (5%)",49,"True",0.211495909668541
0,"RM",5,"True",0.254295406788471
1,"RM",5,"True",0.254208756357636
2,"RM",5,"True",0.253871097581442
3,"RM",5,"True",0.25501624857883
4,"RM",5,"True",0.253394036755574
5,"RM",5,"True",0.252758093272094
0,"RM + VT (5%)",5,"True",0.25428081674953
1,"RM + VT (5%)",5,"True",0.243281098272993
2,"RM + VT (5%)",5,"True",0.23882840661206
3,"RM + VT (5%)",5,"True",0.236897918566451
4,"RM + VT (5%)",5,"True",0.236230677508134
5,"RM + VT (5%)",5,"True",0.238856770465491
0,"5xAM",5,"True",0.253948229213669
1,"5xAM",5,"True",0.258692238035078
2,"5xAM",5,"True",0.260993820479068
3,"5xAM",5,"True",0.26430355028154
4,"5xAM",5,"True",0.267706336459957
5,"5xAM",5,"True",0.267658626098044
0,"5xAM + VT (5%)",5,"True",0.254410753251219
1,"5xAM + VT (5%)",5,"True",0.228639952358492
2,"5xAM + VT (5%)",5,"True",0.221428933821031
3,"5xAM + VT (5%)",5,"True",0.220102348134863
4,"5xAM + VT (5%)",5,"True",0.218837770120715
5,"5xAM + VT (5%)",5,"True",0.21896109871419
0,"RM",50,"True",0.252962816206533
1,"RM",50,"True",0.253202620666072
2,"RM",50,"True",0.253008767853131
3,"RM",50,"True",0.253191727695427
4,"RM",50,"True",0.251907071239203
5,"RM",50,"True",0.250034009048049
0,"RM + VT (5%)",50,"True",0.253435885533552
1,"RM + VT (5%)",50,"True",0.242312877675345
2,"RM + VT (5%)",50,"True",0.237292935230958
3,"RM + VT (5%)",50,"True",0.237156505758072
4,"RM + VT (5%)",50,"True",0.235252217310915
5,"RM + VT (5%)",50,"True",0.234358508164337
0,"5xAM",50,"True",0.253728414185685
1,"5xAM",50,"True",0.257930259756513
2,"5xAM",50,"True",0.261008403054259
3,"5xAM",50,"True",0.264331392608454
4,"5xAM",50,"True",0.265494494139728
5,"5xAM",50,"True",0.264298611504534
0,"5xAM + VT (5%)",50,"True",0.253561022821873
1,"5xAM + VT (5%)",50,"True",0.228642133938823
2,"5xAM + VT (5%)",50,"True",0.220489976706537
3,"5xAM + VT (5%)",50,"True",0.218984391971013
4,"5xAM + VT (5%)",50,"True",0.21846415707684
5,"5xAM + VT (5%)",50,"True",0.216319154045649
0,"RM",6,"True",0.251924503066267
1,"RM",6,"True",0.251774361545654
2,"RM",6,"True",0.250857991522729
3,"RM",6,"True",0.250983011510857
4,"RM",6,"True",0.251331671635087
5,"RM",6,"True",0.249318704959652
0,"RM + VT (5%)",6,"True",0.251965297675059
1,"RM + VT (5%)",6,"True",0.240610502858554
2,"RM + VT (5%)",6,"True",0.236235475771504
3,"RM + VT (5%)",6,"True",0.234489409704914
4,"RM + VT (5%)",6,"True",0.232332729573707
5,"RM + VT (5%)",6,"True",0.227403937873723
0,"5xAM",6,"True",0.251821553131459
1,"5xAM",6,"True",0.256069923585571
2,"5xAM",6,"True",0.260349839850727
3,"5xAM",6,"True",0.2639107211264
4,"5xAM",6,"True",0.265323398336746
5,"5xAM",6,"True",0.264200345849609
0,"5xAM + VT (5%)",6,"True",0.251987971954514
1,"5xAM + VT (5%)",6,"True",0.226365145609036
2,"5xAM + VT (5%)",6,"True",0.219597553151986
3,"5xAM + VT (5%)",6,"True",0.218085966307162
4,"5xAM + VT (5%)",6,"True",0.217584113171351
5,"5xAM + VT (5%)",6,"True",0.218212029181907
0,"RM",7,"True",0.25310618337566
1,"RM",7,"True",0.252475485282066
2,"RM",7,"True",0.252685947542591
3,"RM",7,"True",0.250113259921282
4,"RM",7,"True",0.251642047097696
5,"RM",7,"True",0.252497379299698
0,"RM + VT (5%)",7,"True",0.252974290788038
1,"RM + VT (5%)",7,"True",0.241384380538585
2,"RM + VT (5%)",7,"True",0.237298021814444
3,"RM + VT (5%)",7,"True",0.236222665025211
4,"RM + VT (5%)",7,"True",0.235322862766254
5,"RM + VT (5%)",7,"True",0.237407338854746
0,"5xAM",7,"True",0.252949237555761
1,"5xAM",7,"True",0.256914136487413
2,"5xAM",7,"True",0.260343785878762
3,"5xAM",7,"True",0.26164539149574
4,"5xAM",7,"True",0.263315676229375
5,"5xAM",7,"True",0.263049976261459
0,"5xAM + VT (5%)",7,"True",0.252790836751305
1,"5xAM + VT (5%)",7,"True",0.227368796041034
2,"5xAM + VT (5%)",7,"True",0.220662260663657
3,"5xAM + VT (5%)",7,"True",0.219938547633505
4,"5xAM + VT (5%)",7,"True",0.216658557450976
5,"5xAM + VT (5%)",7,"True",0.216677259800689
0,"RM",8,"True",0.251153456450307
1,"RM",8,"True",0.252055636681608
2,"RM",8,"True",0.251456956624341
3,"RM",8,"True",0.251268620304929
4,"RM",8,"True",0.253590820304576
5,"RM",8,"True",0.250910620435465
0,"RM + VT (5%)",8,"True",0.251226218265782
1,"RM + VT (5%)",8,"True",0.240532286828255
2,"RM + VT (5%)",8,"True",0.236284216077387
3,"RM + VT (5%)",8,"True",0.23383119578862
4,"RM + VT (5%)",8,"True",0.233824623425033
5,"RM + VT (5%)",8,"True",0.231912399690314
0,"5xAM",8,"True",0.251502728607186
1,"5xAM",8,"True",0.256194315626008
2,"5xAM",8,"True",0.25989495924132
3,"5xAM",8,"True",0.260554558874153
4,"5xAM",8,"True",0.265043427511105
5,"5xAM",8,"True",0.258108059049861
0,"5xAM + VT (5%)",8,"True",0.251325300089949
1,"5xAM + VT (5%)",8,"True",0.225943812365765
2,"5xAM + VT (5%)",8,"True",0.21799677093358
3,"5xAM + VT (5%)",8,"True",0.217249599476517
4,"5xAM + VT (5%)",8,"True",0.216735354265165
5,"5xAM + VT (5%)",8,"True",0.212494390819646
0,"RM",9,"True",0.248848307817488
1,"RM",9,"True",0.250414832042507
2,"RM",9,"True",0.249811524594512
3,"RM",9,"True",0.249395752426484
4,"RM",9,"True",0.250370796907989
5,"RM",9,"True",0.25025293529764
0,"RM + VT (5%)",9,"True",0.248649583021424
1,"RM + VT (5%)",9,"True",0.238995440527504
2,"RM + VT (5%)",9,"True",0.234659321830125
3,"RM + VT (5%)",9,"True",0.233426925849098
4,"RM + VT (5%)",9,"True",0.232751065931409
