"phenotype","CV 1","CV 2","CV 3","CV 4","CV 5","CV 6","CV 7","CV 8","CV 9","CV 10","CV 11","CV 12","CV 13","CV 14","CV 15","CV 16","CV 17","CV 18","CV 19","CV 20","CV 21","CV 22","CV 23","CV 24","CV 25","CV 26","CV 27","CV 28","CV 29","CV 30","CV 31","CV 32","CV 33","CV 34"
"body_fat_percentage_earliest",0.240625591591935,0.0998720832131378,0.0227118225422283,-0.0935291814399706,-0.14739143839925,0.054216221293678,0.0219310822531912,0.0494695865488895,-0.0123075040916023,0.00637756260790908,-0.00602616896313386,-0.000254391516333515,-0.0279235156087739,0.00414931176063184,-0.0403576314955921,-0.00589328156166633,0.0101744166743599,-0.017389679831878,-0.0157374929927094,-0.00730294300929591,-0.00998361392333676,0.00503654413798857,0.00689752723990714,0.00845389233574326,0.0014365777358703,-0.00155738017026451,-0.00407274360647209,0.000797149007578836,-0.000987217468019064,-0.00349489270449388,0.00147176574609968,0.000605451805704417,-1.49459612804213e-05,0.000166496129346768
"basal_metabolic_rate_earliest",0.0120653919089232,-0.0974686942848399,-0.0826105456496195,-0.137370365318159,-0.148769419204814,-0.0275918904660276,-0.0828002635799592,0.0275181398619142,0.0143713207344892,0.00137888607011863,0.0331570517191332,0.0111921730305451,-0.00586873311247457,-0.0358512218922899,-0.00319659026477669,-0.018354904573569,0.00445305470949322,-0.0129064224842393,0.0153352514826901,0.0158013062439246,-0.00758930202777541,-0.001565522053196,-0.00453894555298204,0.00532314336872737,-0.00127192150173584,0.000110617348435041,-0.00010362540624846,-0.00267595793616307,0.000700303242338913,0.000707400181175878,0.00084791727451914,-0.000538875059468667,0.000792606524784334,0.000234383284025568
"FVC_zscore",0.0713798109307461,-0.013129785548631,0.0177597937605739,-0.0491216612753045,-0.111930603980246,0.00807861799298048,-0.018075392377253,0.0211722061405149,0.0204899636348171,-0.0176130972334188,-0.0553460132911592,-0.0429885430150903,-0.0119268525007753,-0.0119163642934448,0.0537303036294187,0.0334957095318063,-0.00247789397323874,0.0288850143943734,-0.0170159494995296,-0.00235222717660068,0.000157458881871821,-0.00185190813641203,0.0136493950151072,0.0111176662052961,-0.0057467575076866,-0.00765109386267556,-0.00694306356978709,0.00338629836412944,-0.00260749803554312,0.0017458994402023,-0.000245811848644196,-0.000416541643330133,0.0004849362987365,-0.000312847030785508
"FEV1_zscore",0.064388311658832,-0.00845344237737271,0.0152536195672593,-0.0278927729570954,-0.0851662714399762,0.022002405570383,-0.0299345189832456,0.0297959037298405,0.0138963132292664,-0.0279817178214833,-0.0407202747787198,-0.0409137564724962,0.00193364734877382,-0.0220623174333261,0.0492603408176149,0.0235283308969326,0.00221430694932768,0.0312651894980182,-0.0174409657617771,-0.00868684514427383,0.000768016232413073,-0.020576376909126,0.00551256001671686,0.00639977783739419,-0.0036474686119267,-0.00315725070838841,-0.0120254005449863,0.0073238636420372,-0.00271046451033461,0.00333846000610664,0.00240852201329007,0.00249719637548108,-0.0011433685301339,7.21612393370097e-05
"PEF_earliest",-0.151325573906551,-0.116161267854114,-0.104890981880881,-0.024447610537751,0.00156118477966909,-0.0465910208045692,-0.0247846085346336,-0.0300727509153799,-0.0255756877368062,0.00474650724636892,0.015206257988911,0.0195465300900948,0.00622363905353619,0.0162159583013052,-0.0226353540281429,-0.0104857305127666,-0.00420968932372685,-0.00817498227199933,0.00232878261513355,0.0123328983194968,-0.0294392757429178,0.0226879851862164,0.0152467689465894,0.00522594086993889,0.00422286752729244,0.00794863370575551,0.01194064307787,-0.00402447467621823,-0.00109177417832384,-0.00623920135763658,-0.000132093541929995,0.000365657166855818,-0.00261743090182756,-0.000891722948826381
"waist_hip_ratio_earliest",0.23515413401401,0.0967986045758612,0.0340392609419705,-0.112760351400466,-0.138772185056479,0.0114046334049634,0.0279395663685451,0.00783658788135079,-0.005207082415056,0.00460238697721649,0.00894607423994701,0.0178671635820656,-0.00136154114022669,-0.000242956338659611,-0.00987223239292513,-0.00951595333699109,-0.00198056431367737,-0.0135390903411798,-0.0138825060758416,-0.00177401213398146,8.61540696248088e-06,0.0038503529383631,-0.019243451468817,0.00323089758287623,-0.0125434239984954,0.00262272611573834,-0.00543767514408176,0.000366186080438189,0.00128123388248923,0.00321620069888928,-0.00272685614046554,0.00114291042863335,-0.00142593852713505,-0.00118185158709589
"neuroticism_score",0.039795959607485,-0.0480989292505413,-0.0405620446659244,-0.0199625403784111,-0.0373585532724595,0.0102990383596923,0.0173149932410199,-0.0117821804706012,-0.00874107384271339,-0.00867944913878396,0.00681042072742813,-0.025708033870312,-0.00581232648218809,0.0120068524406578,-0.0063841043648909,0.00678961428004361,-0.0110089705100032,0.0304318455307223,-0.00707858136726742,-0.00651432275513302,-0.00146317540617219,-0.0138475531752262,-0.0137069013588868,-0.0041135347812742,0.000310278032240466,0.00903571825511999,0.00487000808612267,-0.00254974341795269,-0.00031459819352853,-0.00311974066473251,-0.0133099809520518,-0.000219055960442659,-0.00157647172765918,0.00152730232002308
"self_reported_health_earliest",-0.172286935743498,0.00406422826605225,0.0379804594900498,0.0760547604619903,0.064155587490321,0.0039058855187022,-0.0267791203002968,0.0188608698382366,0.0320438947936849,-0.0126239855695875,-0.0136908202701721,-0.00461881890623299,0.0102296227263867,0.00558497512828599,0.0064240958941597,0.0337884939556151,0.0207517926475407,-0.0628104699497936,-0.00273413764598938,0.0306596593547021,-0.00275027600830931,0.011346825081523,-0.00997347670260486,0.00355448231682595,0.0124829255711814,-0.000758417292876026,0.0014772293661658,0.00333827622511833,-0.00253693705611886,0.00262475780839195,-0.00213935234803898,0.000416528810937846,-0.00108881356143093,-0.000215855994505419
"lifetime_sexual_partners_mean",-0.069911392595446,-0.00902630871388578,-0.179740092406897,-0.183026794261519,0.0738635955790259,0.0835040716618194,0.015489737565298,0.0167763596517848,0.00377413886170425,0.0324588179054605,-0.0358073213147561,-0.0108083142425338,0.0194265323654458,0.0289813391329316,-0.00461650466540005,0.00495868038841537,0.00556478355158056,-0.00851338043862003,0.0065555158943729,-0.000348046366570905,0.00030066527631695,-0.00430630732940623,-0.00323951926804463,0.00438320251604916,-0.00174327643048846,0.00207985389843621,-0.00141588634958427,-0.00240664589697408,-0.0010146348358091,0.00479300849386381,0.00060018649788104,0.00180891436667493,0.00102286051155816,0.000112263350194013
"alcohol_intake_frequency_earliest",-0.322974265217819,0.375632914922502,-0.0927135749242677,0.0157695116012306,-0.0390072487483153,-0.00505183394104565,-0.00277365657513118,-0.00872081699659967,0.012271823110976,0.000244974349017331,0.00625544631054105,-0.0055806899974401,0.000421059427527549,-0.00535851262268552,-0.00181130275931808,-0.00211368786393308,0.00339316228001973,0.00551276330423102,-0.000178496043534524,-0.00209106463817577,0.000297576570453237,-0.00117361202789409,-0.00128897263302086,0.00160831015514334,-0.000357384644848103,0.000242394793660078,-0.000252974315916072,0.00115770665614748,-0.00016368509214484,-0.000733316856217721,-0.000452544684276729,-0.000300902589048249,-0.000320219860926302,-3.19327864034239e-06
