"phenotype","CV 1","CV 2","CV 3","CV 4","CV 5","CV 6","CV 7","CV 8","CV 9","CV 10","CV 11","CV 12","CV 13","CV 14","CV 15","CV 16","CV 17","CV 18","CV 19","CV 20","CV 21","CV 22","CV 23","CV 24","CV 25","CV 26","CV 27","CV 28","CV 29","CV 30","CV 31","CV 32","CV 33","CV 34"
"body_fat_percentage_earliest",0.427294690440747,0.139465455810396,0.117469208164958,-0.234089200828034,-0.62735179434359,0.156209175859737,0.00170049831917913,0.214520473660219,-0.087721462056346,0.0543698134843251,-0.0427240303666817,0.0266698302983446,-0.121259697348556,-0.0803899463009304,-0.272210701353128,0.0330560289029662,0.153020136661182,-0.0678462820891294,-0.174346897824441,-0.132533156522891,-0.0554840567687174,0.0298831088205887,-0.0717842552175192,0.151088847755733,0.0933837219521937,-0.131201688226752,-0.0467904036760086,-0.122461681018864,0.0289361967751904,0.0187128798359498,-0.0126303782144685,-0.0164695962054051,-0.0225382366938875,0.0515120663735678
"basal_metabolic_rate_earliest",0.122050251381991,-0.176848107132998,-0.0697818242194086,-0.371575700993033,-0.699008151854823,-0.0159394303469093,-0.201694284842157,0.199458462909515,0.0303866414881907,0.00133746559960903,0.183269496610568,0.0283680999270561,0.0488811576880891,-0.225273528846249,0.0559458039430937,-0.09303944370029,0.114863963530608,-0.0986397298181696,0.0987575919507879,0.234210383744239,0.0869482540417248,-0.0665175530407524,0.0160390285995518,0.122636926409382,0.0185146216777305,0.0720433516115644,-0.0564344213090791,-0.012318791967769,0.106239247095853,-0.0276212308103153,-0.0355276055287157,0.0162494618830802,0.038629268866269,0.0506734397673897
"FVC_zscore",0.111140426434321,-0.0168386533769462,0.0498296617103001,-0.0988622227268792,-0.290808071208786,-0.0676320528918673,-0.0135786149900011,0.143760834849833,0.0918930651807016,-0.135998024757168,-0.292903390962502,-0.240204595777546,-0.0490373696833369,-0.0781052519883395,0.427874828280275,0.363482783704639,0.0574460102208841,0.381223050409231,-0.237610033034191,-0.119264671052185,-0.000173990011110199,0.123308216320816,0.116742306935576,0.00531505648943752,-0.0426282100596843,-0.0643045452520578,-0.0835754653260431,0.0965400360672984,-0.0788311694939413,0.168386205878041,0.119268598643463,0.173313614084064,0.134702593547998,0.0597666856627895
"FEV1_zscore",0.11078534496443,0.00165064109700682,0.0249031545516676,-0.0798159161955397,-0.191570243712,0.0189268605747962,-0.0742026133401627,0.130934843138638,0.131728121565531,-0.199199711322772,-0.203158855695748,-0.382501181558946,-0.025766340251274,-0.134782467652264,0.421774754998655,0.259333681005628,0.165320974306822,0.359805519536866,-0.336180621028192,-0.182681850905517,0.0153593187977103,-0.108825641374216,-0.00732746930336292,-0.104750615086808,-0.0188077628718571,-0.00494843500459674,-0.0760026206822559,0.105271039733174,-0.131497083875222,0.179905007359362,-0.0304032619659951,0.125001484487044,0.039076061298852,0.0343101060762492
"PEF_earliest",0.296840628879351,0.176095593744973,0.149339634110277,-0.303995773164636,-0.400200820585796,0.0666234349824077,0.134808424540342,-0.0728859400430509,0.136814803537317,0.0113287689108944,0.0492997640055597,0.207606756974814,-0.0369715795548166,0.0179133758485125,-0.0772614968677941,-0.049065523412972,-0.00738683273619927,0.0862711548550211,-0.0849179849893663,-0.0318273796302096,-0.310566484299598,-0.0736253816541254,-0.191602123382806,-0.214695961445948,-0.232220029301479,-0.0899072203105546,-0.158775369332964,0.367031035809992,0.231877783406468,0.010182771606904,0.0872300043067297,-0.0728905034772288,0.115788891257169,0.0332063037139903
"waist_hip_ratio_earliest",0.078925585299633,-0.0901431570198666,-0.198542591679524,0.026370063327136,-0.0242930480319674,-0.1173818842905,-0.102580970674761,-0.0939297611910565,-0.0959726396080012,0.184417229687445,0.096753577669287,-0.0562750422801947,-0.109026477613128,-0.0889502567239224,-0.0765239489723646,0.00732993602117912,-0.0276004232659736,0.218258250898,0.077092149929863,-0.259324382803392,0.272360389066591,-0.329957560036601,0.177979979754149,-0.101887477954541,-0.173000132190625,-0.329233830709802,0.20866138790895,0.0468996452526238,0.0348372476495368,-0.0935082691010748,0.321170427828599,-0.21815261773087,-0.0721861850134701,0.365630501231106
"neuroticism_score",-0.284207001627113,0.0341419360090314,0.0207736389334357,0.166773506034431,0.211335928853889,-0.018880445603345,-0.02986853773188,0.0757770485786046,0.170775611596454,-0.115030634659542,-0.0847096393847531,0.00829171484549027,-0.0604770447808285,-0.0286438603774228,0.167100961324399,0.178370711516752,0.129828620358669,-0.586469733530946,0.0963010729667802,0.222423360356219,-0.101498844088652,0.0424666630324277,-0.133212871945452,-0.150765821709967,0.0639734778533382,-0.20739988248205,-0.249271152871268,-0.0582562638824288,-0.158985634101436,0.142603879486695,0.131063792658643,-0.246089866432229,0.12509393191966,-0.0232133253309286
"self_reported_health_earliest",-0.191344017166249,-0.0599700090493222,-0.3999540825346,-0.65046098379152,0.166314502712056,0.337624622994705,0.0778474900481942,0.0126976006027285,0.0480731586255529,0.155069081910762,-0.312737773204427,-0.0772135875574973,0.0900999415462173,0.169450141668836,0.0441912033868202,-0.0137105666237767,0.0996023510405492,-0.0917805084036369,0.120706079950561,-0.001741224120941,-0.0197261829710128,-0.038107610915413,0.0343438028620997,-0.0204222851945801,-0.0240281714185748,-0.0779664546203483,0.0910680422134423,-0.0471614459878449,0.0152345231002157,0.023573762706882,-0.0112113895512427,0.0508283063666119,-0.00737316123747369,0.0517609202926384
"lifetime_sexual_partners_mean",-0.581298234278533,0.752038860422124,-0.250756768674308,0.0295681065676355,-0.138789495564771,-0.0387533116741767,0.00693392834295415,-0.0127664047267284,0.03418742933006,0.00259009918277635,0.045835472759328,-0.000101459274855454,-0.0142716641907002,-0.0302295682828331,0.0256337049762888,-0.0162304555172743,-0.0198211332169641,0.0131116357820028,0.0189406200940953,-0.00997311542500227,-0.00881406632424437,-0.0232792114518166,0.00920591415555778,0.0480835473231329,-0.0114353187344177,0.0093414499876061,-0.00281694212894114,-0.0265470584907911,0.0137302727871439,0.0259994828690447,-0.00143560210515701,-0.0186876920377839,0.00237775696710977,-0.0171852585276041
"alcohol_intake_frequency_earliest",0.164445231492255,0.293881721875666,-0.166424508252781,-0.451770245399195,0.283981746215928,0.203391042699745,0.10487476305618,0.0729083949990775,-0.182251836672814,-0.0990607112661565,0.32740530169623,0.0658333878794017,-0.278061803473244,-0.430521888876432,0.113056950825538,0.053959868436601,-0.158188105208829,0.0568661216021737,-0.066395777504439,0.0737120693785199,-0.0124575316424049,0.0628302908727661,-0.016501206275423,-0.0871214442868978,-0.0303317540177943,0.0150398126616103,0.00532401342308273,-0.0990918644402028,-0.0694926619191085,-0.0235615109895967,0.123030389245842,0.0312836554960749,-0.0262155944298973,0.0175213925760669
