"K","valence","vg","frac","ve","vt","theta","mu","phi","af","emean","eMEAN","ATE","eMEANhet","LATE","sibGWASbias"
1,1,0.5,0.01,0.3,0.1,-0.0800384666328694,1.19058523286917,-1.71637302276775,0.75,1,1,-0.0506552222258184,0.996290781686284,-0.0502050496055999,0.000450172620218535
1,1,0.5,0.01,0.3,0.1,0.26459929408705,0.653937302671741,-1.45051243071589,0.75,1,1,-0.0318560394768043,0.999395328985528,-0.0317940203556243,6.20191211799861e-05
1,1,0.5,0.01,0.3,0.1,-0.757934853226072,-1.93847397413084,0.149444944574021,0.75,1,0.999999999999998,0.0812780314908885,1.02390962075243,0.0815306929023756,0.000252661411487082
1,1,0.5,0.01,0.3,0.1,-0.757934853226072,-1.93847397413084,0.149444944574021,0.75,1,0.999999999999999,0.0812780314908885,1.02390962075243,0.0815306929023756,0.000252661411487082
1,1,0.5,0.01,0.3,0.1,-0.561137640031174,-8.1782679171955,0.100517438244515,0.75,1,0.999999999999995,0.0778183343396744,1.00443447867232,0.0778498530895967,3.1518749922313e-05
1,1,0.5,0.01,0.3,0.1,0.0820239470462391,0.859071181757764,0.087269410403903,0.75,1,1.00000000000066,0.076881557307334,0.996084084739115,0.0768573926673419,-2.41646399920942e-05
1,1,0.5,0.01,0.3,0.1,-0.0800488702041831,-1.19061472758295,1.71620438524581,0.95,-1,-1,-0.0506432977522855,-1.01638436544351,-0.0526316056409781,-0.00198830788869259
1,1,0.5,0.01,0.3,0.1,0.264620122049285,-0.653919489667539,1.45069817326451,0.95,-1,-1,-0.0318691734583724,-1.00266623729093,-0.0321426756839453,-0.000273502225572916
1,1,0.5,0.01,0.3,0.1,0.264620122049285,-0.65391948966754,1.45069817326451,0.95,-1,-1,-0.0318691734583724,-1.00266623729093,-0.0321426756839453,-0.00027350222557293
1,1,0.5,0.01,0.3,0.1,0.264620122049285,-0.65391948966754,1.45069817326451,0.95,-1,-1,-0.0318691734583724,-1.00266623729093,-0.0321426756839453,-0.000273502225572944
1,1,0.5,0.01,0.3,0.1,-0.411057384598392,-5.62160217284274,-0.252855690935471,0.95,-1,-0.999999999999993,0.0885902754908627,-0.804733384001756,0.0850989870165807,-0.00349128847428204
