"phenotype","CV 1","CV 2","CV 3","CV 4","CV 5","CV 6","CV 7","CV 8","CV 9","CV 10","CV 11","CV 12","CV 13","CV 14","CV 15","CV 16","CV 17","CV 18","CV 19","CV 20","CV 21","CV 22","CV 23","CV 24","CV 25","CV 26","CV 27","CV 28","CV 29","CV 30","CV 31","CV 32","CV 33","CV 34"
"systolic_earliest",0.150713174097315,0.164479142303738,0.136093371228256,0.0136014761208509,-0.0444402563340958,0.0356332121210154,0.0062946267490281,0.0552190756225392,0.00362754032477023,0.000643334539729799,-0.0255629424168967,-0.0238357414214197,0.00980539832247185,0.00388799310509304,0.0282728589325004,-0.0505859435690992,-0.0423795106577538,-0.0183155356945512,0.0177854234729146,-0.0125232229891413,-0.00433880795327,-0.00176754075368155,0.00583481450084207,-0.00228142767485501,0.00372337333282851,-8.07171289027619e-06,0.00310941367500679,0.00409120249630466,-0.00130089244223382,0.000724446780797831,0.00301420296551007,0.000736409748803825,-0.00113065665966857,0.000100339650915588
"pulse_earliest",0.0514209239591355,-0.0115219870597753,0.041069161377687,0.00348720770288072,-0.101917196776363,0.044522061885406,0.000108277249603117,-0.076024632070947,0.00600977612617323,0.0142583505340379,-0.0113272844421948,-0.0300550568242173,0.0103896024537958,-0.0263903852963655,-0.0287655477168867,0.00756383309861305,-0.0281697727791109,0.0105909319615385,0.022817160111666,0.00937057272898533,-0.00340981142691712,0.0131255067122007,-0.000621166655400214,-0.0286855083746739,0.00832290620769371,-0.00392941359466565,0.000230456583071451,-0.00156948211691973,-0.00254884170540675,0.00282318906272425,-0.000600381288795005,0.00264244971826425,-0.00263126103809524,-0.000171823933877193
"grip_strength_left_earliest",-0.175397144316212,-0.130256460872646,-0.116928634751472,0.0248314925403589,-0.0303029454699416,0.00911873466984985,-0.00262417618216171,0.0387130725343375,0.0256158212088762,-0.0181180374733414,0.00833729608253175,0.0378581946488303,-0.00901957369642743,-0.00160794955623199,0.0161744702111651,0.000561459187063331,-0.0313811413022306,-0.0240994056656624,-0.0210710289202989,0.0166115515004988,-0.00337842577906258,-0.0139188797578934,-0.00236403173580556,-0.00364262919838285,0.0137558784874186,-0.0015654646316675,-0.00207234637909543,0.00114152102380075,0.00787014529366907,-0.00152019272607255,0.000825274920584684,0.00285421052317379,-0.00346519892070959,0.000452235548271077
"grip_strength_right_earliest",-0.170994801555679,-0.12523458104231,-0.117552002857567,0.0181164895157235,-0.0242637316212518,-0.0102975840226824,-0.0214336851807397,0.0481323810827529,0.0180180672091937,-0.0188446417711646,0.0148276561246448,0.0262873646192249,-0.0149859738862181,-0.00874294426479681,0.00384132768195375,-0.0124637015015235,-0.0345932868345341,-0.0272907575435053,-0.0166091473144224,0.0133659735398351,-0.0102292420033921,-0.00856355124121135,0.0131220465637769,-0.00394912545759567,0.00664564974327868,-0.0122410959837883,-0.00233944521378117,0.0037078081013017,0.00351923601339143,0.000600185405654411,-0.00594382819906098,0.00419279532123584,-0.0013695393288478,0.00051580873066228
"waist_circumference_earliest",0.217430573129501,0.0418159424829032,0.0551374654242541,-0.113234951564067,-0.196966923494664,0.0403630619325688,0.00616987489299203,0.0154806595690121,0.00960671711818084,0.0173492386577775,0.0235831335763719,0.0314839527815127,0.000515757720225408,-0.00890030849073959,-0.00498136196384603,-0.000906431591059104,0.0134595487984697,0.000641999344228166,-0.00751944445401051,-0.00170055575729779,-0.0104868574697915,-0.0063086444149577,-0.00503345704733599,-0.000437415811181061,0.000648893108038245,-0.00308243821505999,-0.00187920594606909,0.00330727541882072,0.00210001161794926,0.00146857658905499,-0.000224029979031252,-0.000974386964369067,0.000925008841595585,0.000191541418559834
"hip_circumference_earliest",0.169996173541156,-0.0111098558499228,0.028324333472849,-0.0831408679878995,-0.193250808884265,0.0457033139700839,-0.0154956769953452,0.0353847057755756,-0.00665243792475253,0.0231580481846833,0.0283994636758127,0.0184998160121214,0.00599298520780013,-0.0171813538168368,0.00179558556546534,0.00306350310205332,0.0221763454714991,-0.00716450026293904,-0.0020564925523813,-0.00262324101387398,0.00884256461301131,-0.00249679118268293,0.00469609663590274,0.0130493396416359,0.0113273564303253,-0.00290659293322442,0.00132871260795464,-0.00493218140241564,-0.00193891985869993,0.00130527403031219,-0.00196100317114715,-0.000383432329402241,0.000233182620387977,9.11189775927024e-05
"standing_height_earliest",-0.155308814785099,-0.0868114169725041,-0.0255098282839465,-0.110211848194888,-0.0319141157839808,-0.040882005104612,-0.152729223626818,0.0203489810766549,-0.00979717015430119,-0.0399478055485477,0.0223445301768935,-0.0105298961151892,0.0213442163094038,-0.00892397308360012,-0.00795524118245291,-0.00416803952301385,0.000224314980467088,-0.00748263096348409,-0.00394455799327337,0.00658295033276135,-0.00323845308828438,0.00270132047998021,0.00365990219984669,0.00727216310849655,0.00587988045148143,0.00288514167652314,-0.00467439274120498,0.00238312894967741,0.00217460359286335,0.000615642353665963,0.0028589085681718,-0.000198737388862124,-0.00076642978097807,9.37395593674112e-05
"seated_height_earliest",-0.108665801713263,-0.0899011434488296,-0.0657893719454599,0.0377193047041974,-0.036041069123086,0.128068613487482,-0.122519710088471,0.0376876161100605,-0.0115120343612276,-0.0298092261491879,0.0317630202503752,-0.00965353422542185,0.0285034282838548,-0.0178907841393779,-0.0105599746914606,0.0033063874486476,0.000115275731107543,0.000938830262293126,0.00354676200804394,0.0129988031876159,-0.00197816137579921,0.00589973284892032,0.00531933324132769,0.00846291353692702,-0.00725979706944391,0.00271178957070224,-0.00342922470309515,0.00238731984332438,0.00346553584449858,0.000356600799151972,0.00277036016945065,-8.01530069771608e-05,0.000132255682348429,0.000191320444580317
"weight_earliest",0.169622510968165,-0.0180404762207681,0.0144464934269456,-0.112672485279844,-0.207403454076824,0.0184290675735735,-0.0270587756512654,0.0435929553876835,-0.005835385973643,0.00960716004302743,0.0156706732491213,0.00586700256132759,-0.0027419372793302,-0.025557051115007,-0.0109940861269756,-0.00311392757263233,0.0178093641399588,-0.00994682157420101,-0.00152678827353427,0.0121330467414228,0.0052670316061934,-0.00488351302061694,0.00146675388461722,0.00963505875145132,0.00337948697822734,0.000218973335652222,-0.00231493825861829,-0.000889430601823927,0.00207575849043887,0.000176171851876759,-0.000837270853955365,2.10609183364136e-05,0.000175191855339795,0.000195124123835522
"bmi_earliest",0.241106539723255,0.0174991402945584,0.0258901635566433,-0.0714094763200651,-0.202495674796081,0.0352809723441305,0.0395506246984626,0.0369857527741043,-0.00451248912774791,0.0269818101074896,0.00844235804815706,0.00922763010607042,-0.00487007929146288,-0.0231172348096756,-0.00786744154978897,-0.00255058370518052,0.0186693544247939,-0.00718328501859904,-0.00311854547336783,0.0109012064414666,0.00643337079102313,-0.00511938346610294,-0.000669957174321286,0.00695969111759284,0.00103014398237544,-0.00186253507084077,-0.000105256273532862,-0.00228980027339933,0.00111762853875421,-0.000169578471769016,-0.0019275015490286,4.19619610293906e-05,0.000514666406649735,0.000208631784809597
"body_fat_percentage_earliest",0.252038165815779,0.0675393321129286,0.0466094645763608,-0.0733260168605934,-0.174686073892863,0.0410094516488147,0.000365624883823655,0.040711056214977,-0.0154847541889271,0.00928199770735875,-0.0067088933011359,0.00394087581787455,-0.017656280844077,-0.0112218678144984,-0.0345087812365974,0.00402806689893087,0.0178430628575273,-0.00759606450239236,-0.0179497618361822,-0.0118069815254052,-0.00477751956974268,0.00242096564308328,-0.00565143507354823,0.00998045902414885,0.00444765764425829,-0.00535700558414642,-0.00176947492560814,-0.00375810097583752,0.000821476679206924,0.000456476558754033,-0.000254134020393257,-0.000277331230029554,-0.000222167464393211,0.000185182098598511
"basal_metabolic_rate_earliest",0.0719908816651618,-0.0856427347675021,-0.027688051318615,-0.116392238598044,-0.19463878284494,-0.00418456402783961,-0.0433663759805415,0.0378526326998697,0.00536390597057609,0.000228331712648609,0.028778546582797,0.00419182116087491,0.00711744682690022,-0.0314465910122061,0.00709237917459021,-0.0113373903611898,0.0133938249308943,-0.0110436965317131,0.010167518190179,0.0208651008281962,0.00748678105804209,-0.00538888746618679,0.00126272158843976,0.00810101365558948,0.000881809986949831,0.00294155236948874,-0.00213418320001871,-0.000378038776944367,0.00301605164569698,-0.000673784286524157,-0.000714845832395441,0.000273624392160117,0.000380782526620228,0.000182167297569667
"FVC_zscore",0.0655557624589163,-0.00815450246193012,0.0197714268157563,-0.0309675669996938,-0.0809754920187522,-0.0177553808072664,-0.00291954391971191,0.027282502826997,0.0162211332624204,-0.0232175406370503,-0.0459942000003739,-0.0354939072447168,-0.00714019241277724,-0.0109029406506908,0.054242683231676,0.0442924639758899,0.00669854826724527,0.0426817032789377,-0.0244629732795447,-0.010624931939234,-1.49816133046072e-05,0.0099897556514456,0.00919089521767611,0.000351096088770289,-0.00203028622514295,-0.00262557450790049,-0.00316057735499409,0.00296261818992105,-0.00223795711078206,0.00410756422716641,0.00239978629037265,0.00291842478540436,0.0013278116677196,0.000214856849329603
"FEV1_zscore",0.0653463189896,0.0007993606488591,0.00988108048098626,-0.0250015088094446,-0.0533427242106847,0.00496885134521727,-0.0159543361943379,0.0248484243418154,0.0232528908478676,-0.0340073129796056,-0.0319017441553407,-0.0565204067611638,-0.00375176377434754,-0.0188146790152561,0.0534693628098254,0.031601297884333,0.0192774140749591,0.0402837981767133,-0.0346112386093144,-0.0162745783414379,0.0013225321003434,-0.00881645682970686,-0.000576877434974623,-0.00691949960011915,-0.00089577164584211,-0.000202046134546376,-0.00287419472821804,0.00323055501002663,-0.00373310247450693,0.00438855052683431,-0.000611739653837747,0.00210489771658761,0.000385186719524194,0.000123342313687373
"PEF_earliest",0.175090328328638,0.0852783129733165,0.0592550209084159,-0.095223526372729,-0.111435897286279,0.0174905892726965,0.0289852180419265,-0.0138320764994871,0.0241508013263741,0.00193404391737411,0.00774147133698482,0.0306770773955762,-0.00538332691028439,0.00250058054686584,-0.00979461894837222,-0.00597891571665743,-0.000861348863661328,0.00965891183416225,-0.00874267122149954,-0.00283540581960275,-0.026741690187378,-0.00596472477191913,-0.0150844632568988,-0.0141821469796725,-0.0110601201887985,-0.00367093966371562,-0.00600441570844902,0.0112634391621539,0.00658283439838175,0.000248395574733231,0.00175514234950283,-0.00122740185815862,0.00114137253599905,0.000119374225125816
"waist_hip_ratio_earliest",0.0465539595971525,-0.0436538824922327,-0.0787777838835049,0.00826014912819907,-0.00676439793726142,-0.0308161584091581,-0.0220559791578227,-0.0178257101658533,-0.0169412672606599,0.0314836522963157,0.0151930757354814,-0.00831549922856361,-0.0158750363910627,-0.0124168265927816,-0.00970111829300166,0.000893194785885141,-0.00321837437852753,0.0244361769127241,0.00793696789531614,-0.023102431702218,0.0234519096938559,-0.0267313525283472,0.0140120183308291,-0.00673036967257208,-0.00823960904863682,-0.0134427193235357,0.00789095765022334,0.00143925512965098,0.000989003037739642,-0.00228101357294354,0.00646222390755353,-0.00367346794972295,-0.000711565057411938,0.00131441482252757
"neuroticism_score",-0.167638430817415,0.016534012251946,0.00824257014340567,0.052240072895821,0.0588464781910995,-0.00495666606533944,-0.00642204729937222,0.0143807424617901,0.0301456257687108,-0.0196379942979498,-0.0133018333554215,0.00122522783826236,-0.00880589108019974,-0.00399848027823347,0.0211837759871464,0.0217354952377289,0.0151387933922411,-0.0656611060684154,0.00991460901164318,0.0198150302569197,-0.00873967662388674,0.00344041621624787,-0.0104875908300518,-0.00995912092897062,0.00304691355039713,-0.00846820146621108,-0.00942669906704442,-0.00178776675549896,-0.00451348156618305,0.00347863764125527,0.00263711568981841,-0.00414390277087209,0.00123309565163495,-8.34502011438909e-05
"self_reported_health_earliest",-0.112863548752876,-0.0290418464878074,-0.158693890367333,-0.203750164022702,0.0463102644675009,0.0886362825739643,0.0167380227219319,0.00240971280322657,0.00848596257918841,0.0264733456036707,-0.0491087646379498,-0.0114094899222323,0.0131191971179218,0.0236540410642604,0.00560222123038206,-0.00167071125648313,0.0116142296638335,-0.0102757386319343,0.012427209284061,-0.000155120436025818,-0.00169854604491852,-0.00308726971213499,0.00270382093490749,-0.00134903259632672,-0.00114440801944257,-0.00318339450066526,0.00344392449220066,-0.00144728926401674,0.000432496555873055,0.000575051524502039,-0.000225582753938611,0.000855896923538085,-7.26798887787839e-05,0.000186076710432689
"lifetime_sexual_partners_mean",-0.342876576838319,0.36419199335591,-0.0994953393266715,0.00926190303971782,-0.0386459276858343,-0.010173871365667,0.00149086695132826,-0.00242277024483931,0.00603482804683434,0.000442180929742292,0.00719747864399019,-1.49921614920103e-05,-0.00207805657256449,-0.00421983388431983,0.00324964416502444,-0.00197777418502499,-0.00231126264565609,0.0014679777294383,0.00195001817617309,-0.000888474949684936,-0.000758945484625403,-0.00188595408400547,0.000724763751962722,0.00317624947786082,-0.000544638634238383,0.000381414297514305,-0.000106528434714438,-0.000814675460865567,0.00038979203038488,0.000634223838014592,-2.88855431277825e-05,-0.000314681705249625,2.34384013579811e-05,-6.17797432400643e-05
"alcohol_intake_frequency_earliest",0.0969974012073678,0.14231893554103,-0.0660339619481665,-0.14151234877166,0.0790747021862038,0.053396063870706,0.0225491684562284,0.0138363379341245,-0.0321714301745957,-0.0169116139257442,0.0514119856308737,0.00972789115642607,-0.0404877910920459,-0.06009781011838,0.0143324915733335,0.00657531975658717,-0.0184456788899916,0.00636672658235706,-0.00683573042024085,0.00656678724167101,-0.00107267032510748,0.00509016570067656,-0.00129910793972858,-0.00575497144723599,-0.00144463354854716,0.000614080211184779,0.000201338469336693,-0.00304092863460373,-0.00197284396372361,-0.000574752659650899,0.0024754767371224,0.000526784904117471,-0.00025841649550195,6.29881206353173e-05
"ever_smoker",-0.0368058426246436,0.0112682837414304,0.0362629538951915,0.0250473453694116,0.0287442109349799,0.00624982457875487,-0.0501789038366361,0.0247111352801084,0.0114059947671453,-0.000727533865195965,-0.0666219989152242,0.0665812002138522,0.00433529485859733,-0.0503619021831893,-0.00660944219300904,-0.037451819231628,0.0381044251253445,0.0238084919162348,-0.0032572345376159,0.0113978549606405,-0.00064488167232636,0.00400228168762014,-0.0078691817672461,-0.0114743993846827,0.00443134454635422,-0.00417125763826777,0.00396553530259833,-0.00351588980733074,-0.00121088459322017,0.000276230565156117,0.00106863819801314,0.0019693926553661,0.000895674396617219,-9.97306238098625e-05
"sleep_duration_earliest",-0.0489516055974738,-0.0221819323729755,-0.00268769645930339,0.00609459377995559,-0.00302193765220388,0.00196804360791648,-0.0555563594080169,-0.0126694388961337,-0.0397817324568337,0.127313636947203,0.0029916370114895,-0.0175927141724376,-0.0233587740560038,-0.0251088367847104,0.0245943437024742,-0.000848395321856037,-0.00719926610601005,0.00322990495236525,-0.013117527079057,-0.00356571318850031,-0.0172308610921521,0.00170427159480828,-0.024535231639616,0.00524927447780455,-0.00117829890322052,0.0009545843290759,-0.00162517344207736,0.000483892496721609,0.00263155418271226,0.000407238868203905,-0.000738994217318372,0.00163227179359817,0.000425811195248903,0.000373814966738937
"evening_chronotype_earliest",0.047039649562186,0.032671155522649,-0.00700595953977459,0.00191958176305957,0.0747984073364369,-0.0487292640972985,-0.000416276628358205,0.0612890755766407,0.127339148527957,0.0424309334170413,0.0256754774949901,-0.00844490782678455,0.0191191410987369,-0.0120263390529868,-0.0173887426503162,0.00856535762980997,-0.000807429460403331,-0.00415165881981666,-0.00523605101916188,0.00165736885220518,-0.00180704767608437,0.0119213864029519,0.0122446804362137,-0.00323541966857768,-0.00526175414086957,0.00361231273951275,0.000778617599009153,-0.000637763020238796,-0.00107187091789673,-0.0001607845023884,0.00137354580683615,-0.000591492908569207,-0.00162976911141766,-0.000333753734359089
"met_physical_activity",-0.0126190564856312,-0.00275823585720105,-0.0793472993522914,0.0034507487726538,0.0399238591078054,-0.0164676221441191,-0.000810988572611367,-0.00692967387344064,0.0192346600832691,-0.0121476204904606,0.00558343178044809,-0.00143437938103635,0.00517564858610804,-0.00563119768767478,-0.0249667008924306,0.00410038154477761,0.0069467782659745,-0.00573655620519174,0.00691399199487452,-0.00532702798389843,0.00626795931506671,0.00609414309133206,-0.0234846033460656,0.0121027061747287,0.0110235323725079,0.00110335995488228,-0.000796414606411853,0.0149321557603709,-0.0112056800286033,-0.00239953223884453,0.003558951789405,0.00628565689291314,0.000949284561851155,0.0010652547799358
