"gen","scenario","seed","type","rg"
2,"RM + VT (5%)",30,"True",-0.00138841557924836
3,"RM + VT (5%)",30,"True",0.000497162940507769
4,"RM + VT (5%)",30,"True",-0.00340153335388052
5,"RM + VT (5%)",30,"True",-0.00346176398541352
0,"5xAM",30,"True",-0.00012187924938705
1,"5xAM",30,"True",0.0232347845051744
2,"5xAM",30,"True",0.0426286736523539
3,"5xAM",30,"True",0.0531381206990472
4,"5xAM",30,"True",0.0615053407856062
5,"5xAM",30,"True",0.0645872403332473
0,"5xAM + VT (5%)",30,"True",0.000792455745145628
1,"5xAM + VT (5%)",30,"True",0.0181242189704638
2,"5xAM + VT (5%)",30,"True",0.032832535899386
3,"5xAM + VT (5%)",30,"True",0.042819521256938
4,"5xAM + VT (5%)",30,"True",0.0485453452136619
5,"5xAM + VT (5%)",30,"True",0.0521490564269982
0,"RM",31,"True",-0.00112689856179673
1,"RM",31,"True",0.000211138887785431
2,"RM",31,"True",-0.000662073451601704
3,"RM",31,"True",-0.00416967058643692
4,"RM",31,"True",0.000369180540680836
5,"RM",31,"True",-0.00392063949134168
0,"RM + VT (5%)",31,"True",-0.000379955989308375
1,"RM + VT (5%)",31,"True",-0.00082097501386403
2,"RM + VT (5%)",31,"True",-0.000999209009222422
3,"RM + VT (5%)",31,"True",1.28486533153942e-05
4,"RM + VT (5%)",31,"True",0.000956469755763158
5,"RM + VT (5%)",31,"True",0.00196431658910972
0,"5xAM",31,"True",-7.55730935165414e-05
1,"5xAM",31,"True",0.0259658532573888
2,"5xAM",31,"True",0.0426274084497949
3,"5xAM",31,"True",0.0518421627467349
4,"5xAM",31,"True",0.0605379567707621
5,"5xAM",31,"True",0.0697110273887136
0,"5xAM + VT (5%)",31,"True",0.000304507851565431
1,"5xAM + VT (5%)",31,"True",0.0173607773463947
2,"5xAM + VT (5%)",31,"True",0.0316844042253565
3,"5xAM + VT (5%)",31,"True",0.0400884418458057
4,"5xAM + VT (5%)",31,"True",0.052217843119057
5,"5xAM + VT (5%)",31,"True",0.0603561272223094
0,"RM",32,"True",-0.00102012237573181
1,"RM",32,"True",-0.000569003086986425
2,"RM",32,"True",-0.000239832489826193
3,"RM",32,"True",-0.000432401176658389
4,"RM",32,"True",-0.00015818984837167
5,"RM",32,"True",7.63677052291328e-06
0,"RM + VT (5%)",32,"True",0.000594974404659637
1,"RM + VT (5%)",32,"True",-0.000729766878083455
2,"RM + VT (5%)",32,"True",-0.00153599016350456
3,"RM + VT (5%)",32,"True",-0.00138696433393192
4,"RM + VT (5%)",32,"True",0.0040808016733066
5,"RM + VT (5%)",32,"True",-0.000624458598190984
0,"5xAM",32,"True",-0.000508276850580405
1,"5xAM",32,"True",0.024542431088499
2,"5xAM",32,"True",0.0417181755057928
3,"5xAM",32,"True",0.0541247989576585
4,"5xAM",32,"True",0.0566585489511962
5,"5xAM",32,"True",0.0663598010022305
0,"5xAM + VT (5%)",32,"True",0.000285722687471842
1,"5xAM + VT (5%)",32,"True",0.0167948714519159
2,"5xAM + VT (5%)",32,"True",0.0310882834305009
3,"5xAM + VT (5%)",32,"True",0.0412626011613229
4,"5xAM + VT (5%)",32,"True",0.0540634570987981
5,"5xAM + VT (5%)",32,"True",0.0636214329160781
0,"RM",33,"True",-0.000330420839751534
1,"RM",33,"True",0.000113459843136209
2,"RM",33,"True",9.9250556433589e-05
3,"RM",33,"True",-0.000895302442780535
4,"RM",33,"True",-0.000344572711777326
5,"RM",33,"True",-0.00197979219450637
0,"RM + VT (5%)",33,"True",-4.17193754629448e-05
1,"RM + VT (5%)",33,"True",0.000492044268248949
2,"RM + VT (5%)",33,"True",0.000344525710353777
3,"RM + VT (5%)",33,"True",0.00157191239386041
4,"RM + VT (5%)",33,"True",-0.00288017508610842
5,"RM + VT (5%)",33,"True",-0.00243447355295371
0,"5xAM",33,"True",0.000495824576944137
1,"5xAM",33,"True",0.0240239053681206
2,"5xAM",33,"True",0.0424850952060288
3,"5xAM",33,"True",0.0531432811483013
4,"5xAM",33,"True",0.0531446970132692
5,"5xAM",33,"True",0.0610775482026833
0,"5xAM + VT (5%)",33,"True",0.00112308761281878
1,"5xAM + VT (5%)",33,"True",0.0180588987317943
2,"5xAM + VT (5%)",33,"True",0.0342870047859621
3,"5xAM + VT (5%)",33,"True",0.0456347017027265
4,"5xAM + VT (5%)",33,"True",0.0511517579092219
5,"5xAM + VT (5%)",33,"True",0.0505830067300898
0,"RM",34,"True",-0.000456104111060008
1,"RM",34,"True",-0.000104025049116956
2,"RM",34,"True",6.88570763972014e-05
3,"RM",34,"True",0.00138149984661905
4,"RM",34,"True",0.00124877408827264
5,"RM",34,"True",0.00240123626649457
0,"RM + VT (5%)",34,"True",-8.78466546880318e-05
1,"RM + VT (5%)",34,"True",0.000584465425583199
2,"RM + VT (5%)",34,"True",-0.000374761574273894
3,"RM + VT (5%)",34,"True",-0.000264726692391701
4,"RM + VT (5%)",34,"True",-0.00110550562559413
5,"RM + VT (5%)",34,"True",-0.00487383774902081
0,"5xAM",34,"True",-0.000162057463387842
1,"5xAM",34,"True",0.0242971183622877
2,"5xAM",34,"True",0.0423198889792375
3,"5xAM",34,"True",0.0526433003367297
4,"5xAM",34,"True",0.0558227316981428
5,"5xAM",34,"True",0.0688180865655035
0,"5xAM + VT (5%)",34,"True",0.00101173964857055
1,"5xAM + VT (5%)",34,"True",0.0175624639604313
2,"5xAM + VT (5%)",34,"True",0.0329267958652167
3,"5xAM + VT (5%)",34,"True",0.0425144635000937
4,"5xAM + VT (5%)",34,"True",0.0469694490420607
5,"5xAM + VT (5%)",34,"True",0.057976839929196
0,"RM",35,"True",0.000900140713441571
1,"RM",35,"True",8.63099431366861e-05
2,"RM",35,"True",0.00181441006402833
3,"RM",35,"True",0.00128773919994053
4,"RM",35,"True",0.00242789375549427
5,"RM",35,"True",0.00363619456895898
0,"RM + VT (5%)",35,"True",7.74007653281922e-05
1,"RM + VT (5%)",35,"True",0.000817639782437734
2,"RM + VT (5%)",35,"True",0.00230343714298082
3,"RM + VT (5%)",35,"True",0.00123680420908403
4,"RM + VT (5%)",35,"True",0.00316886308080192
5,"RM + VT (5%)",35,"True",0.00469378824698173
0,"5xAM",35,"True",-0.000754049552110977
1,"5xAM",35,"True",0.0230000665296674
2,"5xAM",35,"True",0.0411658115729549
3,"5xAM",35,"True",0.0534508184725538
4,"5xAM",35,"True",0.0594988267179575
5,"5xAM",35,"True",0.0633363730724036
0,"5xAM + VT (5%)",35,"True",0.000406197894150522
1,"5xAM + VT (5%)",35,"True",0.0184694466209511
2,"5xAM + VT (5%)",35,"True",0.0346388012157823
3,"5xAM + VT (5%)",35,"True",0.0475148021168903
4,"5xAM + VT (5%)",35,"True",0.0539073040827441
5,"5xAM + VT (5%)",35,"True",0.0602150042000676
0,"RM",36,"True",0.000303260343740444
1,"RM",36,"True",-0.000769360785768524
2,"RM",36,"True",-0.000743448763645154
3,"RM",36,"True",0.000257754229610979
4,"RM",36,"True",-0.00164577119874275
5,"RM",36,"True",0.00325874468633946
0,"RM + VT (5%)",36,"True",0.00018970638580874
1,"RM + VT (5%)",36,"True",-0.000371360183239993
2,"RM + VT (5%)",36,"True",-0.000554722725104518
3,"RM + VT (5%)",36,"True",0.00196689415743198
4,"RM + VT (5%)",36,"True",-0.0010055835926117
5,"RM + VT (5%)",36,"True",0.00145947973465427
0,"5xAM",36,"True",3.58180031575903e-05
1,"5xAM",36,"True",0.0229994196805869
2,"5xAM",36,"True",0.0365049814554931
3,"5xAM",36,"True",0.0507629199806435
4,"5xAM",36,"True",0.057472654773558
5,"5xAM",36,"True",0.057997464099318
0,"5xAM + VT (5%)",36,"True",0.00105932496233674
1,"5xAM + VT (5%)",36,"True",0.0170720468928684
2,"5xAM + VT (5%)",36,"True",0.0289720335103326
3,"5xAM + VT (5%)",36,"True",0.0392794492498375
4,"5xAM + VT (5%)",36,"True",0.0437837387641545
5,"5xAM + VT (5%)",36,"True",0.0477288015376313
0,"RM",37,"True",0.00106818210669709
1,"RM",37,"True",0.00155402736106574
2,"RM",37,"True",0.000649575020692563
3,"RM",37,"True",-0.00100449389159383
4,"RM",37,"True",-0.00167557568082541
5,"RM",37,"True",0.00113287457919182
0,"RM + VT (5%)",37,"True",3.05621237744331e-05
1,"RM + VT (5%)",37,"True",0.000440195854325819
2,"RM + VT (5%)",37,"True",0.00238472744943059
3,"RM + VT (5%)",37,"True",0.000762100350544446
4,"RM + VT (5%)",37,"True",-0.000813656403290755
5,"RM + VT (5%)",37,"True",-0.00487251171952464
0,"5xAM",37,"True",-0.000132874729550429
1,"5xAM",37,"True",0.0233676683953368
2,"5xAM",37,"True",0.0396650828961641
3,"5xAM",37,"True",0.0498573135719172
4,"5xAM",37,"True",0.0623209871456708
5,"5xAM",37,"True",0.0685209887170784
0,"5xAM + VT (5%)",37,"True",-9.41818299690851e-05
1,"5xAM + VT (5%)",37,"True",0.0167592930014025
2,"5xAM + VT (5%)",37,"True",0.033213620785837
3,"5xAM + VT (5%)",37,"True",0.043268740375152
4,"5xAM + VT (5%)",37,"True",0.052631760424024
5,"5xAM + VT (5%)",37,"True",0.0560278529509877
0,"RM",38,"True",0.000415239228491277
1,"RM",38,"True",0.000419709638642428
2,"RM",38,"True",0.000346301392175149
3,"RM",38,"True",0.00289356495226708
4,"RM",38,"True",0.00606109369745159
5,"RM",38,"True",0.00781202138151295
0,"RM + VT (5%)",38,"True",0.000413676917192003
1,"RM + VT (5%)",38,"True",-0.000100295713407008
2,"RM + VT (5%)",38,"True",0.00123504037483223
3,"RM + VT (5%)",38,"True",-0.00345290801639368
4,"RM + VT (5%)",38,"True",0.00463499251900103
5,"RM + VT (5%)",38,"True",0.00307975772842447
0,"5xAM",38,"True",0.000494152598530748
1,"5xAM",38,"True",0.0264688188476757
2,"5xAM",38,"True",0.0403309873763946
3,"5xAM",38,"True",0.0507698240976162
4,"5xAM",38,"True",0.057321782815531
5,"5xAM",38,"True",0.0635789514084659
0,"5xAM + VT (5%)",38,"True",0.000237374013529235
1,"5xAM + VT (5%)",38,"True",0.0155886816891413
2,"5xAM + VT (5%)",38,"True",0.0329048780435565
3,"5xAM + VT (5%)",38,"True",0.0459571199149331
4,"5xAM + VT (5%)",38,"True",0.0526662224991634
5,"5xAM + VT (5%)",38,"True",0.0591020894087217
0,"RM",39,"True",-0.000336703505908707
1,"RM",39,"True",6.56442919337607e-05
2,"RM",39,"True",0.000144831981261236
3,"RM",39,"True",-0.00092803959498578
4,"RM",39,"True",-0.00226463986956805
5,"RM",39,"True",-0.00682053200546374
0,"RM + VT (5%)",39,"True",-0.000398485240380158
1,"RM + VT (5%)",39,"True",-0.000352498521240489
2,"RM + VT (5%)",39,"True",0.000389978414126357
3,"RM + VT (5%)",39,"True",-0.00177196196819564
4,"RM + VT (5%)",39,"True",-0.000284834085945823
5,"RM + VT (5%)",39,"True",-2.14890591676432e-05
0,"5xAM",39,"True",7.14345326897439e-05
1,"5xAM",39,"True",0.02521930583457
2,"5xAM",39,"True",0.0406686512481343
3,"5xAM",39,"True",0.0510810723530576
4,"5xAM",39,"True",0.0555299791013166
5,"5xAM",39,"True",0.0601481166330482
0,"5xAM + VT (5%)",39,"True",-0.000475615007114107
1,"5xAM + VT (5%)",39,"True",0.0169975832716185
2,"5xAM + VT (5%)",39,"True",0.0343557002184817
3,"5xAM + VT (5%)",39,"True",0.0454447845136396
4,"5xAM + VT (5%)",39,"True",0.0557228830085532
5,"5xAM + VT (5%)",39,"True",0.0605687695476771
0,"RM",4,"True",0.000159427918021963
1,"RM",4,"True",-0.000270814492870523
2,"RM",4,"True",0.00138425340737119
3,"RM",4,"True",-0.00180427185560421
4,"RM",4,"True",0.00101987935526853
5,"RM",4,"True",0.00436700145684473
0,"RM + VT (5%)",4,"True",0.000173394240139769
1,"RM + VT (5%)",4,"True",-0.00100723559468594
2,"RM + VT (5%)",4,"True",0.000487629471220032
3,"RM + VT (5%)",4,"True",0.00174271624597186
4,"RM + VT (5%)",4,"True",0.00156036487437758
5,"RM + VT (5%)",4,"True",0.000288230039776707
0,"5xAM",4,"True",0.000743638845667792
1,"5xAM",4,"True",0.0231925144564041
2,"5xAM",4,"True",0.0410309572347571
3,"5xAM",4,"True",0.0503806663687562
4,"5xAM",4,"True",0.0592371688727231
5,"5xAM",4,"True",0.0591637779601821
0,"5xAM + VT (5%)",4,"True",-0.000504993278595884
1,"5xAM + VT (5%)",4,"True",0.016541671433949
2,"5xAM + VT (5%)",4,"True",0.0316620122839267
3,"5xAM + VT (5%)",4,"True",0.0437330098680287
4,"5xAM + VT (5%)",4,"True",0.0489490908604244
5,"5xAM + VT (5%)",4,"True",0.0538299366662178
0,"RM",40,"True",0.000267493962793494
1,"RM",40,"True",0.000621115545112165
2,"RM",40,"True",0.00131146099134953
3,"RM",40,"True",0.0014500630832171
4,"RM",40,"True",-0.000936208766909319
5,"RM",40,"True",0.0006163314558566
0,"RM + VT (5%)",40,"True",-0.000317059239325
1,"RM + VT (5%)",40,"True",-0.000796263772079816
2,"RM + VT (5%)",40,"True",0.00135059355123857
3,"RM + VT (5%)",40,"True",-0.000236881407382124
4,"RM + VT (5%)",40,"True",-0.000614935989762433
5,"RM + VT (5%)",40,"True",0.00600781398173347
0,"5xAM",40,"True",-7.32795392174678e-05
1,"5xAM",40,"True",0.0252963469127153
2,"5xAM",40,"True",0.0378593745103288
3,"5xAM",40,"True",0.0496890750724914
4,"5xAM",40,"True",0.061708431041706
5,"5xAM",40,"True",0.0660891151320281
0,"5xAM + VT (5%)",40,"True",-0.000731368647432569
1,"5xAM + VT (5%)",40,"True",0.0161397861076829
2,"5xAM + VT (5%)",40,"True",0.0330605458770991
3,"5xAM + VT (5%)",40,"True",0.0446747099818705
4,"5xAM + VT (5%)",40,"True",0.059293493870196
5,"5xAM + VT (5%)",40,"True",0.0616774980963775
0,"RM",41,"True",-0.000540143990664821
1,"RM",41,"True",-0.000838598486843951
2,"RM",41,"True",-0.000500449906384875
3,"RM",41,"True",-0.000875911725945148
4,"RM",41,"True",0.00511325618335532
5,"RM",41,"True",-0.000882342468899068
0,"RM + VT (5%)",41,"True",0.000264591156095454
1,"RM + VT (5%)",41,"True",-0.000113946805698748
2,"RM + VT (5%)",41,"True",-0.000364872623187186
3,"RM + VT (5%)",41,"True",-0.0012983748913569
4,"RM + VT (5%)",41,"True",-9.15447016538645e-05
5,"RM + VT (5%)",41,"True",-0.00125517213706568
0,"5xAM",41,"True",0.000911618908704992
1,"5xAM",41,"True",0.0246422564547596
2,"5xAM",41,"True",0.0390358002814178
3,"5xAM",41,"True",0.0546527770630986
4,"5xAM",41,"True",0.0663890383682707
5,"5xAM",41,"True",0.0686458741377814
0,"5xAM + VT (5%)",41,"True",0.000290355739999727
1,"5xAM + VT (5%)",41,"True",0.0181669077728778
2,"5xAM + VT (5%)",41,"True",0.0335650559011612
3,"5xAM + VT (5%)",41,"True",0.0454548265240756
4,"5xAM + VT (5%)",41,"True",0.0533488899315496
5,"5xAM + VT (5%)",41,"True",0.0559821249932913
0,"RM",42,"True",0.00145598754283808
1,"RM",42,"True",-0.000113751381830219
2,"RM",42,"True",-0.00150621786299987
3,"RM",42,"True",0.00120796345061594
4,"RM",42,"True",0.00216530890838408
5,"RM",42,"True",0.00240891564906923
0,"RM + VT (5%)",42,"True",-0.000193071517575209
1,"RM + VT (5%)",42,"True",0.000664108874863326
2,"RM + VT (5%)",42,"True",0.0012464325023528
3,"RM + VT (5%)",42,"True",0.000298172966726921
4,"RM + VT (5%)",42,"True",-0.00073743781459101
5,"RM + VT (5%)",42,"True",0.00616088495334374
0,"5xAM",42,"True",0.000825049322271944
1,"5xAM",42,"True",0.0248535229627035
2,"5xAM",42,"True",0.0392573573553108
3,"5xAM",42,"True",0.0493927897082435
4,"5xAM",42,"True",0.0568129248738003
5,"5xAM",42,"True",0.0701000122239857
0,"5xAM + VT (5%)",42,"True",-6.60402761405627e-05
1,"5xAM + VT (5%)",42,"True",0.0177923918815792
2,"5xAM + VT (5%)",42,"True",0.0318539001845199
3,"5xAM + VT (5%)",42,"True",0.0452190388687944
4,"5xAM + VT (5%)",42,"True",0.0538798128099154
5,"5xAM + VT (5%)",42,"True",0.0637327322673295
0,"RM",43,"True",-7.14656692059075e-05
1,"RM",43,"True",0.000756584455417452
2,"RM",43,"True",0.00177265837361357
3,"RM",43,"True",-0.000368769788988116
4,"RM",43,"True",0.00120711289519455
5,"RM",43,"True",-0.00814578562217856
0,"RM + VT (5%)",43,"True",0.00148706730955806
1,"RM + VT (5%)",43,"True",0.00067158611169002
2,"RM + VT (5%)",43,"True",0.00147434845467542
3,"RM + VT (5%)",43,"True",0.000226651901471754
4,"RM + VT (5%)",43,"True",0.00310353054839531
5,"RM + VT (5%)",43,"True",-0.000889552656428322
0,"5xAM",43,"True",-0.000331577905403004
1,"5xAM",43,"True",0.0260667425874039
2,"5xAM",43,"True",0.0425704111767596
3,"5xAM",43,"True",0.0532563126061924
4,"5xAM",43,"True",0.0574501427228645
5,"5xAM",43,"True",0.0589898642838729
0,"5xAM + VT (5%)",43,"True",0.000487043645984464
1,"5xAM + VT (5%)",43,"True",0.0185193008664367
2,"5xAM + VT (5%)",43,"True",0.0349090669456404
3,"5xAM + VT (5%)",43,"True",0.0458133966022943
4,"5xAM + VT (5%)",43,"True",0.0566588780526566
5,"5xAM + VT (5%)",43,"True",0.0560534797208386
0,"RM",44,"True",-0.000556449005619637
1,"RM",44,"True",0.000706549930670473
2,"RM",44,"True",-0.00106564677748629
3,"RM",44,"True",0.000942296926757877
4,"RM",44,"True",0.00157481814188703
5,"RM",44,"True",0.00508765020042244
0,"RM + VT (5%)",44,"True",-0.000760440957461772
1,"RM + VT (5%)",44,"True",-0.000608687298471733
2,"RM + VT (5%)",44,"True",-0.000508575165120935
3,"RM + VT (5%)",44,"True",-0.000248564681259284
4,"RM + VT (5%)",44,"True",-0.000546574676249519
5,"RM + VT (5%)",44,"True",0.00629286570370531
0,"5xAM",44,"True",-0.000312957669861998
1,"5xAM",44,"True",0.0245223356914722
2,"5xAM",44,"True",0.0404144747560023
3,"5xAM",44,"True",0.0473941696493057
4,"5xAM",44,"True",0.0559102993952309
5,"5xAM",44,"True",0.0655126410377029
0,"5xAM + VT (5%)",44,"True",-0.00011847890807524
1,"5xAM + VT (5%)",44,"True",0.0174371277945761
2,"5xAM + VT (5%)",44,"True",0.0333963698362192
3,"5xAM + VT (5%)",44,"True",0.0469055882258589
4,"5xAM + VT (5%)",44,"True",0.0561935037203336
5,"5xAM + VT (5%)",44,"True",0.05914569388911
0,"RM",45,"True",-3.32624171064439e-05
1,"RM",45,"True",-0.000783187223773126
2,"RM",45,"True",-0.000261312973761292
3,"RM",45,"True",-0.00451838320214306
4,"RM",45,"True",-0.00188679981660284
5,"RM",45,"True",-0.00151368235607807
0,"RM + VT (5%)",45,"True",-0.000512948121622973
1,"RM + VT (5%)",45,"True",-0.000421713504975231
2,"RM + VT (5%)",45,"True",-0.00149021218804984
3,"RM + VT (5%)",45,"True",-0.00058631967750821
4,"RM + VT (5%)",45,"True",-0.000448269996133037
5,"RM + VT (5%)",45,"True",-0.000993574868575106
0,"5xAM",45,"True",-7.55402725853605e-05
1,"5xAM",45,"True",0.0242340227358038
2,"5xAM",45,"True",0.0402458597491155
3,"5xAM",45,"True",0.0507413673568624
4,"5xAM",45,"True",0.0606006448271202
5,"5xAM",45,"True",0.067514296837911
0,"5xAM + VT (5%)",45,"True",0.000618273440526539
1,"5xAM + VT (5%)",45,"True",0.0167025753520516
2,"5xAM + VT (5%)",45,"True",0.0322233777040782
3,"5xAM + VT (5%)",45,"True",0.0407524200358865
4,"5xAM + VT (5%)",45,"True",0.0523437527961434
5,"5xAM + VT (5%)",45,"True",0.0564604588902651
0,"RM",46,"True",-0.000440681169230957
1,"RM",46,"True",0.00118547983727452
2,"RM",46,"True",0.00144573579620105
3,"RM",46,"True",-0.000408829145921844
4,"RM",46,"True",-0.000405681154205117
5,"RM",46,"True",0.00329587119239932
0,"RM + VT (5%)",46,"True",0.000338188805522357
1,"RM + VT (5%)",46,"True",-0.00016674840722146
2,"RM + VT (5%)",46,"True",8.76694293408797e-05
3,"RM + VT (5%)",46,"True",-0.00109180664946485
4,"RM + VT (5%)",46,"True",-0.00187806911606175
5,"RM + VT (5%)",46,"True",-0.000284029770742539
0,"5xAM",46,"True",-0.000549289526968767
1,"5xAM",46,"True",0.0241230395296661
2,"5xAM",46,"True",0.0399916740931001
3,"5xAM",46,"True",0.0507664026386641
4,"5xAM",46,"True",0.0600866411377851
5,"5xAM",46,"True",0.063618743064516
0,"5xAM + VT (5%)",46,"True",-5.15423640404014e-05
1,"5xAM + VT (5%)",46,"True",0.0175213962906548
2,"5xAM + VT (5%)",46,"True",0.0326905275910733
3,"5xAM + VT (5%)",46,"True",0.0437620161331939
4,"5xAM + VT (5%)",46,"True",0.0501906770787162
5,"5xAM + VT (5%)",46,"True",0.0549650785218222
0,"RM",47,"True",0.00115020063832839
1,"RM",47,"True",0.000577180422366109
2,"RM",47,"True",0.0017059014841021
3,"RM",47,"True",0.00238028640672718
4,"RM",47,"True",-0.00080302935611706
5,"RM",47,"True",0.00258522658896316
0,"RM + VT (5%)",47,"True",0.000156572703716104
1,"RM + VT (5%)",47,"True",0.00084290704957534
2,"RM + VT (5%)",47,"True",-0.000594022683621451
3,"RM + VT (5%)",47,"True",0.00126255478565412
4,"RM + VT (5%)",47,"True",-0.00178750641935156
5,"RM + VT (5%)",47,"True",0.000807736622060621
0,"5xAM",47,"True",5.32645938390351e-05
1,"5xAM",47,"True",0.0239705534491356
2,"5xAM",47,"True",0.0382767144361801
3,"5xAM",47,"True",0.0498126535585634
4,"5xAM",47,"True",0.0553699487826739
5,"5xAM",47,"True",0.0678711448614358
0,"5xAM + VT (5%)",47,"True",0.00062112374131943
1,"5xAM + VT (5%)",47,"True",0.0168030742613415
2,"5xAM + VT (5%)",47,"True",0.0336072228378151
3,"5xAM + VT (5%)",47,"True",0.0438024276571754
4,"5xAM + VT (5%)",47,"True",0.0515282226203863
5,"5xAM + VT (5%)",47,"True",0.0567484233326981
0,"RM",48,"True",-0.000187035114114648
1,"RM",48,"True",-0.000699626976988346
2,"RM",48,"True",0.000650181974542044
3,"RM",48,"True",0.00226401057918498
4,"RM",48,"True",-0.000778635498109183
5,"RM",48,"True",0.000677926523125502
0,"RM + VT (5%)",48,"True",0.00117510874811109
1,"RM + VT (5%)",48,"True",0.0017654584566289
2,"RM + VT (5%)",48,"True",0.00253400943906825
3,"RM + VT (5%)",48,"True",0.00386025179023226
4,"RM + VT (5%)",48,"True",0.00111326194941853
5,"RM + VT (5%)",48,"True",0.00500827288884123
0,"5xAM",48,"True",0.000771097582514003
1,"5xAM",48,"True",0.0241509065451133
2,"5xAM",48,"True",0.0410310300784704
3,"5xAM",48,"True",0.049689255026338
4,"5xAM",48,"True",0.0599574468419303
5,"5xAM",48,"True",0.0579575335382276
0,"5xAM + VT (5%)",48,"True",0.000266951544794283
1,"5xAM + VT (5%)",48,"True",0.0175938599884107
2,"5xAM + VT (5%)",48,"True",0.0316212921238007
3,"5xAM + VT (5%)",48,"True",0.0424416625869773
4,"5xAM + VT (5%)",48,"True",0.0442377897908078
5,"5xAM + VT (5%)",48,"True",0.0541299945077117
0,"RM",49,"True",0.000381555502522749
1,"RM",49,"True",0.000640632743864686
2,"RM",49,"True",0.000635700197571371
3,"RM",49,"True",0.000238274660299079
4,"RM",49,"True",0.00390701321841641
5,"RM",49,"True",-0.00284921771113823
0,"RM + VT (5%)",49,"True",0.000374325313794166
1,"RM + VT (5%)",49,"True",0.000746845246072922
2,"RM + VT (5%)",49,"True",0.000842304136123812
3,"RM + VT (5%)",49,"True",0.000729240527855732
4,"RM + VT (5%)",49,"True",0.00116818781874738
5,"RM + VT (5%)",49,"True",0.000669137821026371
0,"5xAM",49,"True",0.000121006319347855
1,"5xAM",49,"True",0.0235500480154357
2,"5xAM",49,"True",0.0393305446360455
3,"5xAM",49,"True",0.0503402374233295
4,"5xAM",49,"True",0.0589394863516724
5,"5xAM",49,"True",0.0677726520046779
0,"5xAM + VT (5%)",49,"True",-0.00118372467643335
1,"5xAM + VT (5%)",49,"True",0.0150605008608281
2,"5xAM + VT (5%)",49,"True",0.029749703411653
3,"5xAM + VT (5%)",49,"True",0.0412700393435885
4,"5xAM + VT (5%)",49,"True",0.0480738454182456
5,"5xAM + VT (5%)",49,"True",0.0544365183990995
0,"RM",5,"True",-0.000173304239004938
1,"RM",5,"True",-0.000169973897791667
2,"RM",5,"True",3.44887602358521e-05
3,"RM",5,"True",0.00146163279545944
4,"RM",5,"True",0.000629143421955424
5,"RM",5,"True",0.00335009851508876
0,"RM + VT (5%)",5,"True",-0.000143453579734765
1,"RM + VT (5%)",5,"True",-0.000847851885880687
2,"RM + VT (5%)",5,"True",4.00399544693136e-05
3,"RM + VT (5%)",5,"True",-0.00124649721943734
4,"RM + VT (5%)",5,"True",-0.0026025222624715
5,"RM + VT (5%)",5,"True",-0.00689730927451865
0,"5xAM",5,"True",-0.00134923474571461
1,"5xAM",5,"True",0.0244391767718416
2,"5xAM",5,"True",0.043513348865035
3,"5xAM",5,"True",0.0550241922676442
4,"5xAM",5,"True",0.0674712864162265
5,"5xAM",5,"True",0.0673063267936497
0,"5xAM + VT (5%)",5,"True",-0.000934254246784411
1,"5xAM + VT (5%)",5,"True",0.0178473490566589
2,"5xAM + VT (5%)",5,"True",0.0322161014205104
3,"5xAM + VT (5%)",5,"True",0.0452186397470166
4,"5xAM + VT (5%)",5,"True",0.0531563110966038
5,"5xAM + VT (5%)",5,"True",0.0583726670274207
0,"RM",50,"True",9.43482659103479e-05
1,"RM",50,"True",0.00143193932957468
2,"RM",50,"True",-9.08938011452147e-05
3,"RM",50,"True",-0.0017009442745104
4,"RM",50,"True",-0.000770305603658303
5,"RM",50,"True",-8.05075385536095e-05
0,"RM + VT (5%)",50,"True",-0.00020316990795943
1,"RM + VT (5%)",50,"True",-0.000240914044173056
2,"RM + VT (5%)",50,"True",-0.000649730927200863
3,"RM + VT (5%)",50,"True",-0.000979201897760986
4,"RM + VT (5%)",50,"True",0.00227151478694008
5,"RM + VT (5%)",50,"True",-0.00158250437209165
0,"5xAM",50,"True",-5.65918985129577e-05
1,"5xAM",50,"True",0.0247144539769972
2,"5xAM",50,"True",0.042213480418244
3,"5xAM",50,"True",0.0538995599520342
4,"5xAM",50,"True",0.0588678782939455
5,"5xAM",50,"True",0.0637934954036154
0,"5xAM + VT (5%)",50,"True",0.000312596520175938
1,"5xAM + VT (5%)",50,"True",0.0165050945675993
2,"5xAM + VT (5%)",50,"True",0.0320969697965715
3,"5xAM + VT (5%)",50,"True",0.0431737447124195
4,"5xAM + VT (5%)",50,"True",0.0521264716958055
5,"5xAM + VT (5%)",50,"True",0.0618395556759876
0,"RM",6,"True",0.000310488608233583
1,"RM",6,"True",0.000523704715597562
2,"RM",6,"True",-0.000570212933112319
3,"RM",6,"True",0.0025344279009831
4,"RM",6,"True",0.00461357856886192
5,"RM",6,"True",-0.000739795453488221
0,"RM + VT (5%)",6,"True",0.000290105387126911
1,"RM + VT (5%)",6,"True",0.000570459232601106
2,"RM + VT (5%)",6,"True",-0.00136980092653991
3,"RM + VT (5%)",6,"True",-0.00187228473741234
4,"RM + VT (5%)",6,"True",-0.00081358039377526
5,"RM + VT (5%)",6,"True",0.00758025390577344
0,"5xAM",6,"True",-0.000192324061939459
1,"5xAM",6,"True",0.0236470256721729
2,"5xAM",6,"True",0.0425631609102262
3,"5xAM",6,"True",0.0540976401615719
4,"5xAM",6,"True",0.0623108516971475
5,"5xAM",6,"True",0.0673211609310104
