"Mate.1..pheno.1","Mate.1..pheno.2","Mate.1..pheno.3","Mate.2..pheno.1","Mate.2..pheno.2","Mate.2..pheno.3"
-3.82149660393552,1.10487174149471,0.951409892785552,-21.8715043824586,0.797399672670583,1.67084137862473
4.40249701861988,0.711069118481608,0.457098658464913,-20.9047946752411,-0.699433859656362,0.464600738100705
2.10108841970202,-0.557519085809343,-0.358693456353217,-24.3405884263922,1.20854851759548,1.64192353808602
5.61488581803428,0.295289422509684,-1.04586135851833,-18.8406624357182,-0.319712401159077,0.870022851247995
2.421871682399,-0.792194067025282,0.307534525210912,-21.5646235676702,-2.2034038245786,-2.71046483974051
0.540146896542876,-0.384028878671225,1.99438757203435,-22.6620081156867,0.39428636056178,1.27871971113892
7.61665053009523,0.921406836831471,-1.83028883299077,-11.8002905318379,1.08639371100914,-0.211185924273039
1.41331712033833,-0.388482302649869,1.34431105525725,-19.7560996417265,0.616397130149539,0.143582207293486
1.95048142527256,-0.12241272344369,-1.48069293640408,-20.4327446146067,-1.69020475825379,1.94977752142598
1.25836714146718,-1.09698941545623,-0.717222090377396,-23.7400912286007,1.46102593914401,0.814681950822885
-1.27746867758579,0.390550620342157,-0.80048855543574,-21.7179102808459,-0.19754112589819,0.33679085271895
-2.87252568995361,0.414908077908737,0.50665933180226,-20.6155162830488,1.5460672803892,-1.33082544870995
-4.8925091073188,-0.773975118794373,0.762776224745738,-19.0816912308574,0.139913631285424,0.764702952260989
0.0539539958060677,-0.56753224502771,-2.23170875506958,-22.8944769072787,0.58610833830711,-1.48949595820372
1.74114619540271,0.367785129775245,-0.0562743538357202,-23.7391756535256,0.981534062894589,-0.144531258852956
8.57083773727212,0.142742079037194,0.990044909143611,-13.819803055419,-2.06337320182925,-0.0831549814550166
5.58340486517838,0.0938137512340817,0.208638694117695,-19.2217366125355,0.0263936839988254,1.09151674140374
-0.444062237783932,0.270980545118917,0.506034343525748,-22.5374431606067,-0.178203836405521,0.630195864934942
3.32897708843899,1.73875767871935,0.121883622006187,-21.504174581466,-0.166600622708013,1.1508205551112
-3.59435828046291,0.48818066420185,-0.705995690441977,-20.8141689542614,0.638575728221599,-0.603241358796425
0.412646375021655,-1.88101541229317,0.475891353843644,-24.6309327568316,-0.177035480382799,2.46953262614461
1.82615840123098,-1.011411630021,0.601477734493092,-20.9034540133308,-0.386148892875284,1.6926236575534
-5.67525083815929,-1.09150435492749,0.769949250879504,-15.5131660182838,0.199442659361859,1.50464673286029
5.28861481779694,-0.117239713962197,0.0461948678681355,-18.4195361169103,-3.18542040374572,0.0148451331127886
-4.73488172472556,-2.16987572970025,0.985415822785622,-22.6077136722027,-1.39351207641187,-0.210841547542293
-7.95512759031715,0.149162075728528,0.764242784630208,-15.7494766560665,0.977262850374329,0.0413428690579458
-5.0158706992066,2.27167567835098,0.658453896560748,-16.9183482958214,0.255095755151087,0.151733256151167
-6.93632730040577,0.274805798127054,0.283733068587204,-13.046428157882,0.66883588301796,0.554058681824873
-1.64970356541855,0.279075543708587,0.644248410015882,-22.1100357033738,0.708354787633674,0.165539105371282
1.30699478626,-2.18157030695462,1.25251005612352,-20.9399240849052,0.697707241598366,1.23682164743162
-1.01009221889616,0.706591626036894,-0.0233660437829251,-22.3995529163951,1.51578174903398,0.131913225738605
-3.58601166915668,-1.94087133944524,-2.01327223426809,-17.9200751435412,0.108576224016083,0.918923627735331
0.346899733850454,1.51897610902623,-0.448587640783249,-23.0548981780424,-0.555697058543816,-0.55903718702144
0.22559833873066,0.391587047211776,0.147379957172259,-22.7593674934891,-0.391313126996726,0.426613528026563
-0.341286523225132,0.462649552239295,-1.42863246029192,-22.542033730507,0.441106439480139,-0.414485499539009
3.91239318389416,0.836478902525615,0.622617639191215,-22.6154558099106,0.876350368951168,-0.749629330074209
-0.949813762257995,-1.34331303275367,0.629960691716046,-23.0104401780533,-0.0177221008482556,1.86484002619454
1.06010408194415,1.54187200552214,-1.61841300824693,-23.7138574853555,-1.56827600344912,1.19223545587018
3.61053797443656,1.02250808556141,0.532151011379159,-17.2689877215595,0.342663296205676,1.11777600579874
7.35238889435234,-0.700792687414894,1.14546713563367,-17.1778570970639,0.636333940962793,0.00971513097234705
-2.56941062990854,-2.22577991676576,0.423689213899683,-20.0143978992626,-0.885094743730819,0.38986846811019
1.07195048406529,-1.96685129365944,-0.287837879706569,-24.5615894979269,-0.0898477721601061,-0.182730880041323
-0.625666171870205,-0.128850348291745,-0.995058302623774,-21.5699391483741,-0.213376933743284,-0.401777876629236
5.21014804918714,-0.417548362664707,0.378966831042453,-16.0917335734817,0.953751183720183,0.721540403801098
2.71219309638349,0.347018688506089,-0.0391039112327003,-19.4703868479971,-1.22738245719531,0.689687186847975
3.97565751044093,-0.239009351732186,1.67215876871262,-20.0142903768223,-0.13281396648755,-0.755154706405411
-2.19035906431256,-1.24683839958232,0.592080014314978,-22.2604837644843,-1.97639843996854,-0.864651114634111
3.43119865185839,0.277898539608695,-1.8783464587326,-19.2443303861487,0.0203843345773302,-1.22424647871573
2.90151911337905,-2.36883061229935,0.582512805502983,-22.5773226915964,-0.145914723426443,0.0617556372661785
-5.26640187038062,-0.0150755630596043,-0.293744124299893,-18.7594855894996,1.15880348908163,0.871455505504208
-1.93004777547044,1.31144601241172,-0.883864755232935,-20.4539758273599,-1.84668520794195,0.0215740200022978
8.00133925512263,-1.21218474026194,-1.19856241267956,-18.0048824092305,-0.166343526142637,1.58854379434451
-2.451553073434,-0.113678216089587,0.53028870292177,-22.7919274008318,1.85640703502389,1.17899681092043
4.87488497592037,1.18343096269194,0.514007860788005,-17.4580220725077,1.02326484960119,-0.937927277687908
3.57015445746773,2.13066758243594,1.24629181880841,-21.9336974292449,0.0503839031558532,0.714450359231932
-5.36440208764888,-0.193758067545583,-1.62044644606284,-19.0306061672863,1.6026845742283,1.93508457304342
-1.37068000828913,-2.27309604990187,0.63772406239343,-20.7064406543302,1.83190714002966,0.463060290137716
-4.28089087442381,1.41093464027883,0.377860462124853,-19.4988259774932,-0.179938726812995,0.56418226526196
1.90148208236647,0.641025848322817,-1.78586933705556,-22.5326418600246,1.66547772258762,0.532399248945335
-14.9329436536472,-1.00944075946595,0.715295983405146,12.8678762302555,2.05938930968259,0.341553721359644
4.70384731420732,-1.67381865401248,-3.17619633524688,-17.8606387907613,1.07974340714609,-0.466508032342398
-0.112053111607448,1.08623650504057,0.559192362723911,-23.3556739381821,0.0841159610412791,-2.19651073053901
3.95876959487266,-0.136045871324816,0.753937488312502,-22.3321749559206,-1.4362522742879,0.511856060601367
-0.194551299307582,-0.315170326445846,-0.105946733158401,-22.2388810606621,0.868385695234267,1.22069119281043
5.65006966485505,1.04835896535772,-0.0920934490012491,-18.2507657781861,-0.0662446624090278,-0.489389463458734
0.954371278194098,-0.230613532521348,0.753899822443741,-22.7091911396029,-0.966828301805122,-0.520138758707795
-4.20686063892801,-1.006973301354,0.629250361803576,-20.8504075660322,1.3514716631531,2.19109698840957
1.74096265009599,-0.340922553958411,0.753561806796061,-21.5757502010601,0.242620870488797,0.356524813122056
2.92195194051963,-0.652531931253996,-0.0675299341374209,-20.2377938471187,-0.86730072920647,-0.442631842716029
-6.93333135871389,-0.278315593382175,0.170142159284354,-18.2722334489874,-1.72546680233299,-0.13820447463168
1.22217928247631,-0.150047903198701,0.452167180314123,-21.958839475991,-1.21242154378252,-1.02281813764849
-0.764909274237466,0.196652839302965,-0.556462862295447,-21.4735408120788,-3.16146948948711,0.169313995466604
-5.67613461421375,1.00617806807645,1.18913853878474,-16.3530144868447,-0.931830122390633,-2.19324017269364
8.17421715502857,0.912525822598589,0.122559991283596,-9.60322090309345,0.799544807957162,-0.598158762850719
0.676368577699486,0.410375661232148,0.175885342986,-21.684088000638,0.793290277164817,1.00954751198663
0.510621969217038,2.40407158994601,0.66198528167333,-22.4417907932761,-0.675650341972184,1.23096543133823
0.391702849578187,0.479210687507502,-0.526180706507451,-23.9221626903733,0.990249660748333,-0.78720921701486
-6.18325319194297,2.30289708941821,-0.165666816673527,-15.2375104722375,-0.713768869603772,0.39501690370798
0.582512562219606,0.174807835021803,0.0814247889543102,-23.077280811436,1.83891447131925,-0.111465264699883
7.50360020401078,-0.776849960459664,0.0594840865958342,-19.9241756653283,-0.698053201006592,0.778960964458548
5.96126625316987,-0.502661717333343,1.8547220851444,-16.991779516928,0.28967489784922,-1.85116275706655
-4.34587141765405,-2.01678292593305,-1.42112553187922,-19.7975122414294,-1.29919319030489,-1.57123579007829
6.72718112804037,0.186340745021015,0.787116423498094,-15.3484105331009,-0.630920096154409,1.43841784565901
6.81888930323369,-0.782502798272007,0.328555650892624,-16.2762989464541,1.96147191910455,-1.64694259291277
4.14183101982466,-1.02461121600838,-1.50028401200085,-22.1826542859342,-0.27710201425266,1.83947167538195
7.79455742295298,-0.0640277308003378,-1.43734149357563,-13.761899498964,0.234256046712244,0.301562140779204
4.17377031141219,0.0224021766282476,0.290386711217441,-20.0685791056266,-0.823929337330817,-2.52702068367881
2.08169611751641,-0.0919816607530661,-0.992360663298017,-21.7079502795497,0.438709886818514,0.527501932287212
-7.68191112224857,0.710663638377793,0.695757180028901,-12.7884215803976,1.14490082802949,0.517780921207406
2.61528364995742,0.11891538860863,0.65532399058668,-20.8526474715765,-0.362991832968526,-2.28808319639641
0.344175364415312,0.392357335496419,1.50438464941511,-21.5427673889356,1.17571417448357,-1.97378210635989
-4.704185970036,0.561613260763192,-0.221533303623849,-22.5413372125922,0.977005549070578,0.782360452202209
0.768888271816983,-0.433860630786529,-0.262663888891761,-22.7952507039738,0.159652465932748,1.85155277235409
-3.61889853433027,1.56662321929189,0.011166957182172,-20.6724537379813,-1.09177891751656,-0.336544941786671
5.80451847946888,0.594343869623678,-0.437780047055539,-18.5031524116482,0.109672381100653,0.0698851609117596
0.993356395247936,-1.73187400841981,0.620039596937245,-23.5266070229138,-0.410563410492039,-0.168721899940759
-5.92868412535714,-0.609963776790669,-0.0027906256795466,-19.044426875557,-0.457627906312267,0.308673121454326
-1.2554086729515,-0.795421051339524,-2.16228771961118,-23.3625702501059,0.417698687754337,-2.0443210760874
-5.07680749024247,0.796751589053794,-0.737361480692224,-18.2749940465783,0.0917375869906308,-0.857790038622902
-6.23124426690977,-0.425368055359927,0.404787352576993,-18.628369833772,-0.270622561184276,1.09551248629552
-6.6190543650647,-0.867417225601931,-0.638921051412847,-13.9132502841251,-0.431431621276157,0.532813444211632
-2.38634038251624,-0.0155620559988784,0.100212794623468,-21.4126763136167,0.67992374399673,0.853669914383938
-2.69197864751788,-0.607188100624689,-0.0451744442628524,-21.5791841297559,0.875869901424615,-0.870021992807508
3.16969326449372,0.466708390360115,0.255803979798901,-21.739294928157,2.22136817722224,0.0638881956150098
-3.04786827855863,1.20609331307844,0.779460513892219,-22.3676836772924,-2.08977695728403,0.919862257030229
