"seed","gen","variable","value","traits"
52,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.00410475812695925,"edu / height"
52,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.323746544295998,"edu / height"
52,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.486012443203043,"edu / height"
52,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.611462527598816,"edu / height"
52,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.464491754017778,"edu / height"
52,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.338783467357263,"edu / height"
53,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.0408349044873204,"edu / height"
53,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.371564932779404,"edu / height"
53,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.502581361390149,"edu / height"
53,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.54010864205214,"edu / height"
53,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.491707536819116,"edu / height"
53,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.368939020767447,"edu / height"
54,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.00652069141233746,"edu / height"
54,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.3894688541964,"edu / height"
54,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.433815074748214,"edu / height"
54,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.604267602048879,"edu / height"
54,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.492555990951869,"edu / height"
54,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.431204736811569,"edu / height"
55,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.0583726207987975,"edu / height"
55,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.355597753427321,"edu / height"
55,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.523687931578315,"edu / height"
55,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.513815913166063,"edu / height"
55,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.474221172103001,"edu / height"
55,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.376612278075459,"edu / height"
56,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.0382997038008428,"edu / height"
56,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.233018895582018,"edu / height"
56,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.524366842497755,"edu / height"
56,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.567945810787826,"edu / height"
56,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.466101695496275,"edu / height"
56,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.373467263553691,"edu / height"
57,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.00153437017802269,"edu / height"
57,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.339155023794173,"edu / height"
57,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.443667189370809,"edu / height"
57,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.533288224974064,"edu / height"
57,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.480446380234405,"edu / height"
57,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.365487629470681,"edu / height"
58,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.0190993702631085,"edu / height"
58,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.343421411160375,"edu / height"
58,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.497004839119405,"edu / height"
58,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.518183195166679,"edu / height"
58,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.418903670447241,"edu / height"
58,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.373181869451521,"edu / height"
59,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.0468618367455522,"edu / height"
59,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.342790585202235,"edu / height"
59,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.502724275873395,"edu / height"
59,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.582679544503081,"edu / height"
59,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.476960201108821,"edu / height"
59,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.422236469091949,"edu / height"
6,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.0528470943447401,"edu / height"
6,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.318431966352351,"edu / height"
6,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.472145027849693,"edu / height"
6,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.596272671919194,"edu / height"
6,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.532588653309039,"edu / height"
6,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.371005199320754,"edu / height"
60,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.0571855513691884,"edu / height"
60,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.357993835853509,"edu / height"
60,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.50070546590526,"edu / height"
60,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.561408844344409,"edu / height"
60,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.448064006237263,"edu / height"
60,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.435640591037208,"edu / height"
61,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.0454651651988308,"edu / height"
61,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.366772923467756,"edu / height"
61,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.51113659792154,"edu / height"
61,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.549552226214243,"edu / height"
61,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.464274327263953,"edu / height"
61,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.429097319095837,"edu / height"
62,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.0274490305366385,"edu / height"
62,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.323362486966399,"edu / height"
62,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.464989179707858,"edu / height"
62,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.517843529282342,"edu / height"
62,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.470139010793533,"edu / height"
62,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.413229815774838,"edu / height"
63,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.0915415126699798,"edu / height"
63,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.361704908473406,"edu / height"
63,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.491261361978355,"edu / height"
63,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.611422525581597,"edu / height"
63,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.539305680618579,"edu / height"
63,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.438901074163105,"edu / height"
64,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.0516587023528566,"edu / height"
64,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.332915109447963,"edu / height"
64,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.416218945637864,"edu / height"
64,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.538582534982743,"edu / height"
64,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.483780000575283,"edu / height"
64,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.347692865642701,"edu / height"
65,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.0251911534540749,"edu / height"
65,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.337622962385673,"edu / height"
65,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.446052090441835,"edu / height"
65,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.525905519029981,"edu / height"
65,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.514735422165389,"edu / height"
65,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.368964191640239,"edu / height"
66,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.0652218084369034,"edu / height"
66,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.300557857398393,"edu / height"
66,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.523073879408737,"edu / height"
66,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.529124163912306,"edu / height"
66,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.449837786859714,"edu / height"
66,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.356415402966299,"edu / height"
67,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.0674857254475532,"edu / height"
67,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.330243861297309,"edu / height"
67,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.475976651215882,"edu / height"
67,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.531837493378028,"edu / height"
67,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.485633937435695,"edu / height"
67,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.343893731470655,"edu / height"
68,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.112434247195149,"edu / height"
68,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.300600837671075,"edu / height"
68,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.511968433832767,"edu / height"
68,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.535148253363095,"edu / height"
68,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.467257486899434,"edu / height"
68,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.401144548618788,"edu / height"
69,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.0397190503148112,"edu / height"
69,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.364826029631677,"edu / height"
69,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.490082419566649,"edu / height"
69,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.572381292109829,"edu / height"
69,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.466901372678383,"edu / height"
69,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.47620161993686,"edu / height"
7,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.0123377570909547,"edu / height"
7,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.324603618370948,"edu / height"
7,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.508432151665008,"edu / height"
7,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.596017207060045,"edu / height"
7,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.445939714785405,"edu / height"
7,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.363181130350218,"edu / height"
70,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.00607239678094481,"edu / height"
70,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.378020238147254,"edu / height"
70,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.482950378323418,"edu / height"
70,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.609288809964876,"edu / height"
70,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.451575852139731,"edu / height"
70,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.430178953018287,"edu / height"
71,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.106676876897804,"edu / height"
71,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.333728714437262,"edu / height"
71,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.429106061717593,"edu / height"
71,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.557319549244701,"edu / height"
71,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.553297788966056,"edu / height"
71,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.379171924824265,"edu / height"
72,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.00745511928132523,"edu / height"
72,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.3658670660227,"edu / height"
72,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.509933762096828,"edu / height"
72,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.532075378354962,"edu / height"
72,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.451467925189413,"edu / height"
72,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.349974731162634,"edu / height"
73,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.0134024207784994,"edu / height"
73,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.295351605209838,"edu / height"
73,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.480556003496395,"edu / height"
73,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.543566471188466,"edu / height"
73,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.420402021270149,"edu / height"
73,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.382234194924078,"edu / height"
74,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.047190144612994,"edu / height"
74,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.343142116205537,"edu / height"
74,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.467057675178663,"edu / height"
74,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.548698091658936,"edu / height"
74,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.467223678647528,"edu / height"
74,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.454039382985543,"edu / height"
75,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.0726282076034355,"edu / height"
75,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.364258241181074,"edu / height"
75,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.470762450083419,"edu / height"
75,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.569007558760412,"edu / height"
75,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.434185674421275,"edu / height"
75,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.405667216681217,"edu / height"
76,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.0185667984973731,"edu / height"
76,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.310561154162668,"edu / height"
76,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.464709799716103,"edu / height"
76,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.59022925944882,"edu / height"
76,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.489833696724033,"edu / height"
76,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.425001350729929,"edu / height"
77,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.0192829388577096,"edu / height"
77,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.392087663581868,"edu / height"
77,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.497037493374306,"edu / height"
77,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.546601762225079,"edu / height"
77,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.472173164130581,"edu / height"
77,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.400720078269413,"edu / height"
78,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.00995907779801354,"edu / height"
78,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.275851716490024,"edu / height"
78,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.509913545911388,"edu / height"
78,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.594298358063635,"edu / height"
78,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.544162939504916,"edu / height"
78,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.361943596459807,"edu / height"
79,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.0606948118151607,"edu / height"
79,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.263323350920063,"edu / height"
79,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.490105717143938,"edu / height"
79,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.527157777320613,"edu / height"
79,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.400666219693778,"edu / height"
79,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.394698750156507,"edu / height"
8,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.0136196417681007,"edu / height"
8,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.314888245945211,"edu / height"
8,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.494329275514185,"edu / height"
8,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.587137863805553,"edu / height"
8,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.489821361010414,"edu / height"
8,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.367586629536422,"edu / height"
80,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.0506494651872881,"edu / height"
80,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.353658789444945,"edu / height"
80,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.496389621632944,"edu / height"
80,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.538131166149409,"edu / height"
80,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.502711063952002,"edu / height"
80,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.40293077043694,"edu / height"
81,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.046705873712686,"edu / height"
81,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.323355306222345,"edu / height"
81,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.481590053820635,"edu / height"
81,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.588089177014115,"edu / height"
81,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.450697272591377,"edu / height"
81,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.445730865549092,"edu / height"
82,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.00296665353532513,"edu / height"
82,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.345510582643829,"edu / height"
82,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.465561830371547,"edu / height"
82,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.551960901418041,"edu / height"
82,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.484155276622873,"edu / height"
82,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.451524953003786,"edu / height"
83,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.00935714272363726,"edu / height"
83,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.290499269893452,"edu / height"
83,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.471581413069757,"edu / height"
83,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.565516888383392,"edu / height"
83,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.415138568777834,"edu / height"
83,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.371095583011632,"edu / height"
84,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.0349482676099627,"edu / height"
84,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.393417114802408,"edu / height"
84,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.459005726996646,"edu / height"
84,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.567378763270512,"edu / height"
84,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.486225500217103,"edu / height"
84,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.451565480842979,"edu / height"
85,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.0285137200139241,"edu / height"
85,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.353092448489041,"edu / height"
85,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.525298760396611,"edu / height"
85,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.570736336688459,"edu / height"
85,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.487448199466095,"edu / height"
85,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.434936174469293,"edu / height"
86,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.0482759322672886,"edu / height"
86,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.298530178449207,"edu / height"
86,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.37208436979561,"edu / height"
86,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.555348352717828,"edu / height"
86,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.478017066961142,"edu / height"
86,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.392868054850672,"edu / height"
87,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.0594052686302216,"edu / height"
87,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.360700828986639,"edu / height"
87,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.491102672660126,"edu / height"
87,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.571397004639652,"edu / height"
87,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.481291029139199,"edu / height"
87,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.373760779352619,"edu / height"
88,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.011232069216421,"edu / height"
88,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.315459173262647,"edu / height"
88,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.53382131892418,"edu / height"
88,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.573710110030835,"edu / height"
88,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.400628152616238,"edu / height"
88,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.425196761781433,"edu / height"
89,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.0366233131294764,"edu / height"
89,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.317188014692852,"edu / height"
89,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.471180124623051,"edu / height"
89,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.573995617928867,"edu / height"
89,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.464893066810738,"edu / height"
89,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.36668959540336,"edu / height"
9,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.0397501631698913,"edu / height"
9,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.318147866831742,"edu / height"
9,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.513491140996859,"edu / height"
9,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.574585562116,"edu / height"
9,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.427279001287467,"edu / height"
9,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.394635986265608,"edu / height"
90,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.0112607050685845,"edu / height"
90,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.260748112163007,"edu / height"
90,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.4426909308732,"edu / height"
90,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.57884218534916,"edu / height"
90,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.475436851951536,"edu / height"
90,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.335913707859942,"edu / height"
91,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.0243671335012334,"edu / height"
91,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.268741796475994,"edu / height"
91,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.536416986025343,"edu / height"
91,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.566389762960052,"edu / height"
91,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.487436464008722,"edu / height"
91,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.401537257749095,"edu / height"
92,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.0189300592030828,"edu / height"
92,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.337232229719682,"edu / height"
92,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.491437347756517,"edu / height"
92,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.573826964457193,"edu / height"
92,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.538014215906583,"edu / height"
92,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.343688223085828,"edu / height"
93,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.0547679183292352,"edu / height"
93,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.346186426881389,"edu / height"
93,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.472043537332473,"edu / height"
93,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.565882928753355,"edu / height"
93,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.512210529920348,"edu / height"
93,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.402059111206604,"edu / height"
94,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.00606531318739304,"edu / height"
94,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.263051340978086,"edu / height"
94,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.448503114911274,"edu / height"
94,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.608134022387752,"edu / height"
94,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.460297949825505,"edu / height"
94,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.401707972201528,"edu / height"
95,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.0283616427889677,"edu / height"
95,1,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.291625709742144,"edu / height"
95,2,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.500061809059569,"edu / height"
95,3,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.615873611826702,"edu / height"
95,4,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.461156457790908,"edu / height"
95,5,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",0.373118830260959,"edu / height"
96,0,"rbeta_hat_pgwas_edu.phenotype_height.phenotype",-0.0527180064090686,"edu / height"
