"phenotype","CV 1","CV 2","CV 3","CV 4","CV 5","CV 6","CV 7","CV 8","CV 9","CV 10","CV 11","CV 12","CV 13","CV 14","CV 15","CV 16","CV 17","CV 18","CV 19","CV 20","CV 21","CV 22","CV 23","CV 24","CV 25","CV 26","CV 27","CV 28","CV 29","CV 30","CV 31","CV 32","CV 33","CV 34"
"systolic_earliest",0.00870616337150102,0.0150688367744103,0.022475262841712,0.00194010413702928,0.00888213283213912,0.0078897811165619,-0.00650792133715606,-0.0131508914119809,-0.00539165768994134,0.00396834275053117,0.00110443328318023,-0.0216692350248639,0.00444535301673789,-0.00924530273692343,0.017253042535555,-0.0149753204281933,-0.0103564071102308,-0.0149622481936823,0.0101838827347445,-0.00370031983281907,-0.0404584276575926,-0.0156852368888734,0.00733928465202343,0.0324354676987115,0.00502109396474699,0.0185041315279794,0.00484220859908414,-0.0174535000695137,0.020979783191841,0.00758541857820749,-0.00803419975029515,0.0148272807820058,0.0206615224471756,-0.0015422227767893
"pulse_earliest",0.00107180293552167,-0.0029764239771453,0.00370558659856943,0.00353036587428235,-0.0167863404953252,0.0200423911847812,0.00210155550946226,-0.0443011132920047,0.00652336270975644,0.00152700111121066,0.000121183324588756,-0.0239049773551565,0.0119252654787994,-0.0295907227660269,-0.0224763519599565,0.0274703150396791,0.00712363445585613,0.00351503354439454,0.0101256812847986,-0.00830851200549367,-0.0167511497526892,0.0288844358003483,0.00334447222242015,-0.0372538861715903,0.0101415847040983,0.0179867180059595,-0.00789897412149307,-0.00662271444755596,0.000375346243337435,0.0198349161362126,0.00600717196092441,0.0198231986183122,0.0195470664230083,-0.000205478730084493
"grip_strength_left_earliest",-0.00457182285166211,-0.00999953063873472,-0.0110378771686144,0.0157637652196402,-0.0162698390907205,0.0180937068168267,0.00200936586570553,-0.00153227498062724,0.0202290191807551,-0.0258764801137511,-0.00543885490863326,-0.0103505100165771,-0.0231247182537159,0.00362396403257038,-0.0171631878864447,0.0291036499814971,0.0181020496744322,0.0204307431027004,-0.055972057166553,-0.012941292976067,0.0128427272018492,-0.0102282873729546,-0.0431003966198272,0.0321916667601429,0.0118067120423676,-9.67921960835294e-07,0.0748184629477822,-0.0595480402038211,0.0854895481688847,0.0528243248335747,0.0630611493510996,-0.0237436870766961,-0.0347672530728877,0.00862401786671082
"grip_strength_right_earliest",-0.00247655370441684,0.000594798192348128,-0.0140868099361486,0.0146657740392206,0.00328073711156005,0.010759153037583,-0.00482895990372793,0.00977606913094025,-0.0155416837599164,0.0272360544336031,0.0270405623066055,0.0290945611751141,-0.00968805828383858,0.00292390165738902,0.0178623785448645,-0.0290348044386258,-0.048130881133452,-0.0260108376011208,-0.00251509744021295,0.0100847893003907,-0.0235301080743823,-0.0256868709068036,0.0611574843138858,-0.0499329522877989,0.00670743019330742,-0.0116561375218586,-0.0661568077231482,0.00506255945170861,-0.100091379885929,0.00520638779575309,-0.0614241260678516,0.0130150938841108,0.0340339956608092,-0.0259644816844036
"waist_circumference_earliest",-0.0152180623180178,-0.0706591497249436,-0.0720500822150935,0.0197548502550806,-0.0172519749605479,0.13084384299953,0.0493320438889962,0.139470375723231,-0.246705666517298,0.53270945865663,0.202680869891075,0.0495673325518238,0.220486472446936,-0.479732610594229,-0.0051134331221932,-0.0877931066538794,0.199740330977738,0.301340119144614,-0.190749224470448,0.0536806336206867,0.843827686825977,0.174593495671186,0.451838376672263,0.474992213678394,0.870393867386553,0.182256590819782,-0.211030178436831,0.0361009975521319,0.497759909127099,0.104937576361007,-0.442635183181259,0.150303933551471,-0.0659072954640054,-0.384965546939406
"hip_circumference_earliest",0.0138866139359768,0.0613470684930684,0.0923255014743976,-0.0376788608500166,-0.0156282195091066,-0.000536619285435983,-0.0900234499332035,-0.163393482444354,0.323060585078655,-0.469948071710656,-0.101730396290121,0.0863908795445556,-0.169709734801931,0.540793963849237,0.1147632267611,0.106023071816369,-0.166536793262706,-0.24952578020585,0.200589728714812,-0.162602554089996,-0.828549568851428,-0.146735360573126,-0.441734858443389,-0.448391115595639,-0.703939966672784,-0.242724868023979,0.213514518014463,-0.00486210878482311,-0.443585362541005,-0.142909056732378,0.39128499907455,-0.139050863560716,0.0460194682558267,0.345907591019004
"standing_height_earliest",0.00972180082938732,0.0545211598920076,0.0685193111386867,-0.13559812896831,-0.000410397552443283,-0.167926779250564,0.113591735860389,0.0347554149281424,-0.217320077803774,-0.0655007825515418,0.081426818638257,-0.0944328943373289,0.578250465053317,-0.0835104864230044,-0.0203176899889729,-0.0977410528095976,0.0104767536810021,0.0533081791146498,-0.412870305301451,0.17855183192425,-0.0574432534775842,0.0387822949960288,0.0188446242399647,-0.0550546256453303,0.142254457549133,-0.256568264579844,0.0908960011815627,-0.0297079863608145,-0.00696207887166597,0.0443746778351552,-0.000619930577683326,-0.0166788816889457,0.137607794393093,0.114468099099156
"seated_height_earliest",-0.00690566235383897,-0.0183588695980647,-0.0208832229796263,0.0822737272250071,0.000785819124086445,0.16600384390941,-0.0612282307581714,0.0651679631656318,0.00160673008768158,-0.0258706288981335,0.0249275968946698,-0.00204718812883116,0.0628872212379242,-0.0241602109473328,-0.0341213056788947,0.0159698771503828,-0.0330659894237346,0.0211043114248335,0.0174374027173923,0.0243814382154725,0.0256543844956581,0.0214162334929465,-0.00815907155646695,0.0478561048703522,-0.117225523769191,0.0516024980764937,5.52779134873521e-05,0.00941941092712069,0.00598351146300215,-0.0682919197408524,-0.0110200561147783,-0.0517969664592774,0.025920818422328,-0.0446241245503746
"weight_earliest",0.033549926840694,0.100592484741029,0.235390889136992,-0.0927382627672494,-0.00416505208606899,0.00999631821981258,-0.300289691355847,-0.102820634699097,0.251694263080994,-0.0648272869014012,-0.318412756379401,0.00326633194493776,-0.495129699152947,0.424289497981495,-0.188156543020935,0.0408990662071017,-0.190934285960761,0.0557279209680298,0.361007066122324,0.168446077775546,-0.153970128963345,-0.33369008969926,-0.0197277656984628,-0.310666218998338,-0.108166642164169,0.417374104796088,0.0768793912829668,0.176295636796663,-0.0995406188779137,0.126253809054576,0.205508626713795,-0.416819611513186,-0.104330603542964,-0.0900089942508669
"bmi_earliest",0.0642939434820164,0.109853134295283,0.0504206713938117,-0.142908811785148,-0.123856667789386,-0.266391817280561,0.687365282585417,0.222868820437951,-0.624814551098595,-0.0747572879455395,0.250838057050945,-0.28292042170111,1.93701298154606,-0.436693667202638,0.0600327106991687,-0.345222716105769,0.0762838071449499,0.173172133349192,-1.07560962155313,0.809216627270023,-0.252036084772655,0.13701413210483,0.0726451458689768,-0.106805352993446,0.215015701098949,-0.718232149984581,0.261505464314399,-0.201387723139243,-0.10005337268046,0.0682865498238726,0.0789355866880775,-0.153012009598483,0.304028267360139,0.426805019127606
