"seed","gen","args_kmate","args_rmate","args_theta","args_phi","scenario","variable","value","GWAS"
119,0,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00572643012374766,"Sibship"
119,1,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00694618884851234,"Sibship"
119,2,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00704419016044898,"Sibship"
119,3,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.00233847663750281,"Sibship"
119,4,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00721256113007829,"Sibship"
119,5,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.000911238226101907,"Sibship"
119,0,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00852106865888762,"Sibship"
119,1,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.0109935988254422,"Sibship"
119,2,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.010522086631658,"Sibship"
119,3,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.00277983873157828,"Sibship"
119,4,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00202727806178884,"Sibship"
119,5,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00484452421198439,"Sibship"
119,0,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00974599020303667,"Sibship"
119,1,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.0011480142647974,"Sibship"
119,2,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.0125638883439817,"Sibship"
119,3,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00998260897308701,"Sibship"
119,4,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.000941934349497429,"Sibship"
119,5,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00967993556731836,"Sibship"
119,0,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.0184970153739604,"Sibship"
119,1,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.011382721326315,"Sibship"
119,2,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00719533716587665,"Sibship"
119,3,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00606742964379932,"Sibship"
119,4,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00930279188519476,"Sibship"
119,5,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.000401750139154431,"Sibship"
119,0,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.0298755289268635,"Sibship"
119,1,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.000115232348327492,"Sibship"
119,2,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.0116550060825879,"Sibship"
119,3,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.0019509272458158,"Sibship"
119,4,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00636033823846773,"Sibship"
119,5,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00713280596722851,"Sibship"
119,0,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.0125849774403795,"Sibship"
119,1,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00678732794344152,"Sibship"
119,2,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.00540603465762334,"Sibship"
119,3,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.0046058349441721,"Sibship"
119,4,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.000589023604138499,"Sibship"
119,5,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.00501006365110823,"Sibship"
119,0,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.0169095580624392,"Sibship"
119,1,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00758355900178125,"Sibship"
119,2,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00484743038061641,"Sibship"
119,3,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.00771788144341523,"Sibship"
119,4,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.00668741994657172,"Sibship"
119,5,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00817818747022319,"Sibship"
119,0,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.0196020265144071,"Sibship"
119,1,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.00433925209997464,"Sibship"
119,2,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00669707726347221,"Sibship"
119,3,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00100550239754509,"Sibship"
119,4,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.00801614897237689,"Sibship"
119,5,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.000455442635805846,"Sibship"
12,0,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.0052995631224139,"Sibship"
12,1,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.0011708982805822,"Sibship"
12,2,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0318844062775393,"Sibship"
12,3,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.0081387990752801,"Sibship"
12,4,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.00515749971085791,"Sibship"
12,5,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.0219312243139285,"Sibship"
12,0,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0117949893416021,"Sibship"
12,1,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.0580655457630624,"Sibship"
12,2,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.00537705776988554,"Sibship"
12,3,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.00440088459594618,"Sibship"
12,4,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.024115210524727,"Sibship"
12,5,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0284340425464564,"Sibship"
12,0,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.045564278185445,"Sibship"
12,1,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.00646607035143601,"Sibship"
12,2,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.00202691378327047,"Sibship"
12,3,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.0126329875027601,"Sibship"
12,4,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.0584503747559,"Sibship"
12,5,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.00895355611472043,"Sibship"
12,0,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.0182537054422056,"Sibship"
12,1,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.0021447453525769,"Sibship"
12,2,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.0103126322883955,"Sibship"
12,3,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.0140985951534634,"Sibship"
12,4,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.00880190622350724,"Sibship"
12,5,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.00724062403914028,"Sibship"
12,0,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.0113911004982468,"Sibship"
12,1,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.00483817128048915,"Sibship"
12,2,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.019643954526246,"Sibship"
12,3,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.00622153727728378,"Sibship"
12,4,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.00418952114295436,"Sibship"
12,5,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.0107015218514852,"Sibship"
12,0,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.0221823925460396,"Sibship"
12,1,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.00323927280352052,"Sibship"
12,2,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.00770526912929269,"Sibship"
12,3,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.00363813994955878,"Sibship"
12,4,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.00791402521869394,"Sibship"
12,5,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.00111722745971293,"Sibship"
12,0,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.0139889952982848,"Sibship"
12,1,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.000455798745872815,"Sibship"
12,2,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00133539759672985,"Sibship"
12,3,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00578863724587463,"Sibship"
12,4,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00301302297651161,"Sibship"
12,5,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00801383288593399,"Sibship"
12,0,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.0135554179979354,"Sibship"
12,1,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.000971819312615027,"Sibship"
12,2,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.0119358444026407,"Sibship"
12,3,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00285731195532177,"Sibship"
12,4,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.0166985886437505,"Sibship"
12,5,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.0127560065395086,"Sibship"
12,0,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00280813213860378,"Sibship"
12,1,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00875456104568583,"Sibship"
12,2,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00899619888712841,"Sibship"
12,3,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00201661351526522,"Sibship"
12,4,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00182207664448907,"Sibship"
12,5,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.0016218060324414,"Sibship"
12,0,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.00132374295273866,"Sibship"
12,1,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.0147610469238179,"Sibship"
12,2,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.00178427197082793,"Sibship"
12,3,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.0188551059287711,"Sibship"
12,4,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.010645918495723,"Sibship"
12,5,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.0133889741149676,"Sibship"
12,0,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00769285119557401,"Sibship"
12,1,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.000968736320435421,"Sibship"
12,2,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.008831129455526,"Sibship"
12,3,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00957529222085337,"Sibship"
12,4,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.000424640443449834,"Sibship"
12,5,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00291213821429556,"Sibship"
12,0,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00218400243199956,"Sibship"
12,1,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00668100544144806,"Sibship"
12,2,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.000577767854083958,"Sibship"
12,3,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00087364508372372,"Sibship"
12,4,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.0095224995571682,"Sibship"
12,5,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.00973925150647528,"Sibship"
12,0,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.0148444987506786,"Sibship"
12,1,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.0162201941740425,"Sibship"
12,2,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.0132136226070958,"Sibship"
12,3,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00716688641778889,"Sibship"
12,4,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00178326853848819,"Sibship"
12,5,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00363160075814785,"Sibship"
12,0,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.0156837108839872,"Sibship"
12,1,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00158686921551724,"Sibship"
12,2,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00281298027771772,"Sibship"
12,3,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00658192141740468,"Sibship"
12,4,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00166061322393757,"Sibship"
12,5,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00843549940113703,"Sibship"
12,0,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.0262798621333155,"Sibship"
12,1,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.0192243606393339,"Sibship"
12,2,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00864458055462065,"Sibship"
12,3,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00318795571790462,"Sibship"
12,4,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.000597043221459819,"Sibship"
12,5,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.0144117539689384,"Sibship"
12,0,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.0198483891225117,"Sibship"
12,1,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.01351255907453,"Sibship"
12,2,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.000288161166473538,"Sibship"
12,3,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.00361620399962154,"Sibship"
12,4,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00278884620596846,"Sibship"
12,5,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.000385487552206511,"Sibship"
12,0,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00883175322774997,"Sibship"
12,1,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.0210406418973503,"Sibship"
12,2,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00738429477852594,"Sibship"
12,3,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.0150901018249751,"Sibship"
12,4,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.005943153018136,"Sibship"
12,5,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.00581287941376846,"Sibship"
12,0,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.0280017549412165,"Sibship"
12,1,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00473514389013988,"Sibship"
12,2,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00986076697138349,"Sibship"
12,3,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00302501602823139,"Sibship"
12,4,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.00743905871442467,"Sibship"
12,5,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00434332303839988,"Sibship"
120,0,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.0217168223242911,"Sibship"
120,1,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.0145383462069596,"Sibship"
120,2,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0123335663746414,"Sibship"
120,3,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0479216341809128,"Sibship"
120,4,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0158042247397246,"Sibship"
120,5,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0155563164333035,"Sibship"
120,0,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0101878140224154,"Sibship"
120,1,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0475315101869887,"Sibship"
120,2,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.0464251446829183,"Sibship"
120,3,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.0357037778585061,"Sibship"
120,4,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0196752526729031,"Sibship"
120,5,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.0311784292901765,"Sibship"
120,0,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.00444369085743917,"Sibship"
120,1,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.0516371016249569,"Sibship"
120,2,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.0393984122495772,"Sibship"
120,3,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",-0.010618015977317,"Sibship"
120,4,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0734765161611181,"Sibship"
120,5,2,0.2,0,0,"2xAM","rbeta_hat_sgwas",0.0179625710805877,"Sibship"
120,0,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.0126208871514969,"Sibship"
120,1,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.00491222505856441,"Sibship"
120,2,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.021109763827431,"Sibship"
120,3,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.00854459581500136,"Sibship"
120,4,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.0064788560105064,"Sibship"
120,5,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.00686324851874986,"Sibship"
120,0,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.0166853252904824,"Sibship"
120,1,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.0172044943505479,"Sibship"
120,2,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.010241918756251,"Sibship"
120,3,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.0157995656964625,"Sibship"
120,4,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.0116274475276214,"Sibship"
120,5,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.00762890800937161,"Sibship"
120,0,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.0219515308482178,"Sibship"
120,1,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.00315135352944021,"Sibship"
120,2,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.0032396482572919,"Sibship"
120,3,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.00455163214143335,"Sibship"
120,4,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",0.00741600481526096,"Sibship"
120,5,5,0,0.05,0,"RM + VT","rbeta_hat_sgwas",-0.00954874992630406,"Sibship"
120,0,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.0114632832289709,"Sibship"
120,1,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00710039733894256,"Sibship"
120,2,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00499975770808832,"Sibship"
120,3,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00247469727376365,"Sibship"
120,4,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00987104051695761,"Sibship"
120,5,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00920118164670885,"Sibship"
120,0,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00166244013288433,"Sibship"
120,1,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00244580878991398,"Sibship"
120,2,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00403429781140127,"Sibship"
120,3,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00424618246023501,"Sibship"
120,4,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00603550390594744,"Sibship"
120,5,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00800828492202786,"Sibship"
120,0,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00102002312845,"Sibship"
120,1,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",0.00288423227278212,"Sibship"
120,2,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.0176083380559122,"Sibship"
120,3,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00390881067529488,"Sibship"
120,4,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.00298082685175068,"Sibship"
120,5,5,0.2,0,0,"5xAM","rbeta_hat_sgwas",-0.0154674859563845,"Sibship"
120,0,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.0121945932740674,"Sibship"
120,1,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.00203904588488475,"Sibship"
120,2,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.0131536390239135,"Sibship"
120,3,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.00551043518814818,"Sibship"
120,4,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.00154511194778806,"Sibship"
120,5,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.0155630204391514,"Sibship"
120,0,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.00502149410392947,"Sibship"
120,1,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00561343025221667,"Sibship"
120,2,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00477373329727875,"Sibship"
120,3,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.01330530690958,"Sibship"
120,4,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.0142029405744692,"Sibship"
120,5,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.00205244752716503,"Sibship"
120,0,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.000379630758214741,"Sibship"
120,1,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.000220863623361109,"Sibship"
120,2,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00535883788729771,"Sibship"
120,3,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",0.00204051159296845,"Sibship"
120,4,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00901105453095951,"Sibship"
120,5,5,0.2,0,0.05,"5xAM + GxE","rbeta_hat_sgwas",-0.00309881498789395,"Sibship"
120,0,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00772075509447038,"Sibship"
120,1,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.000348004944725253,"Sibship"
120,2,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00375023366324628,"Sibship"
120,3,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00838258114375156,"Sibship"
120,4,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.0013269609069495,"Sibship"
120,5,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00253958848796594,"Sibship"
120,0,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.0274266311157825,"Sibship"
120,1,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.0015788691456188,"Sibship"
120,2,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.0168918803966186,"Sibship"
120,3,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00139620533504566,"Sibship"
120,4,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.0128110441164442,"Sibship"
120,5,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00585762984116974,"Sibship"
120,0,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.0246423875133798,"Sibship"
120,1,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.004427974218644,"Sibship"
120,2,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",0.00152052311781311,"Sibship"
120,3,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00304922453749713,"Sibship"
120,4,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00363901183451784,"Sibship"
120,5,5,0.2,0.05,0,"5xAM + VT","rbeta_hat_sgwas",-0.00285679136497931,"Sibship"
120,0,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.000569003080060931,"Sibship"
120,1,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00100444582617178,"Sibship"
120,2,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00208263944429904,"Sibship"
120,3,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00770633551601176,"Sibship"
120,4,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.00900243863244779,"Sibship"
120,5,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00482550773637929,"Sibship"
120,0,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.0293431927869498,"Sibship"
120,1,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.00414901094879763,"Sibship"
120,2,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.0085466623653162,"Sibship"
120,3,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00603226522639842,"Sibship"
120,4,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",-0.00944719750935436,"Sibship"
120,5,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.00219036394408224,"Sibship"
120,0,5,0.2,0.05,0.05,"5xAM + VT + GxE","rbeta_hat_sgwas",0.0289555397326287,"Sibship"
