"Mate.1..pheno.1","Mate.1..pheno.2","Mate.1..pheno.3","Mate.2..pheno.1","Mate.2..pheno.2","Mate.2..pheno.3"
-4.71372759535894,-0.939106626542494,0.939757707465501,-0.114018243940698,0.132337190762389,-1.15850072147012
7.1153160825941,1.39366492779638,1.85226494904152,5.16155689920936,0.133187386249364,-0.206745778690834
1.84637798869168,1.62581486246563,0.990492991315746,0.836467998086913,0.440730295758326,-0.131123233005145
6.52361645895429,0.409001064984094,-1.10890953494569,4.1772619838202,-0.391377127987198,1.8819382521848
6.10079427279055,-0.092558557951794,0.0827216880665359,1.71360056429394,0.636184240984109,-1.48779563623254
2.11799322324972,0.206098709130853,-0.332564909355525,1.09392550131815,1.2518462323212,-0.611122522924593
8.25666561392988,-0.0916028925650905,0.334966367270891,7.74177041553144,-1.09416856531585,-0.601660392323484
5.76787333079062,-0.460001359359083,0.238707348916921,1.86109003169277,0.701284884036464,-0.0475438305311531
6.88402145874561,0.567494277313853,-0.482224227948081,2.91723118433211,0.138253279629038,-0.378886302986379
2.26986322835912,-1.46018697071985,-0.825846848525002,-0.658851048394119,-0.935088549581863,-0.0152839274492883
-2.24258987208147,-0.750573164161882,-1.57526183283486,0.452451843315264,0.0161378285751104,1.04830101588845
-5.43451970262206,-0.287135517890057,-0.0649567571778849,-1.88073665285754,1.11496685911493,-0.941698025673051
-9.42951883818392,0.831634079640363,-1.43093757847043,-2.82804460617493,2.45802100761679,-0.0695646689096318
-2.47285543100962,-0.526986739821502,0.64134378370092,-1.31072746970093,-0.32083210667782,-1.82245383945604
0.0623848661156324,-1.83264390293434,-0.788779362877182,0.479158096618824,-0.964806771887294,-0.418809821499445
7.27220571455958,1.04643156067966,1.53530414725821,6.06251827014808,-0.174557839875488,0.187979176131566
7.86902100655263,-0.519688393861404,-0.0522258472939201,3.11373730068539,-1.24691167355587,0.886948525698531
-6.51408113013837,1.05350590880319,-1.14091002809932,-2.36956456819614,1.20596593616113,-0.306211715444612
7.4624437497254,1.3615272563673,-0.0409175940649051,4.66396997271873,-0.642099046891993,-1.28987640179263
-6.58567573471812,0.055902127897642,0.941928288323555,-4.90242888083204,0.371409314923049,-0.216169488977788
0.775638682584063,0.116573512948872,-0.39090358599412,0.491973186900432,0.578633183434012,-0.0482742167705388
3.67429508507617,1.46795185075542,0.805113322065817,1.78550704321506,1.18176940769278,1.92711943095444
-7.40863450273929,0.377741731949053,0.341722255947162,-7.85339942337384,-1.96614105715501,-0.892324008664722
7.41926498613424,-0.130765991439146,-0.477359396305447,4.94986182708924,-1.50822097021295,-1.52643716533826
-5.90918103529704,0.653197381100272,-0.249844298971161,-2.21978437346315,-1.81235174221177,1.20465487513644
-7.69265783391219,1.28436952183957,0.199067862260032,-4.71953020276123,0.990974808046407,-0.642195658969705
-9.17848536059969,0.963152880318901,-0.951741060296996,-4.73599807868439,-2.55634621303955,-0.460066494076956
-10.0361451775611,-1.84526392275624,-2.01925614069937,-6.8036550921368,0.585582906587226,-0.376312769131715
-3.25281769769967,-0.821222208755761,0.750753203231269,-2.98335167357193,0.599548259535128,1.95554194284068
6.04651978500035,-0.407052619818227,0.435808775346681,3.4493435311808,0.076906130762741,-0.415461959740415
-6.77072153530776,-1.56117076101712,-0.674335557795497,-3.80935517010117,-0.14227697827575,-0.613410909160679
-6.65066327354909,-0.531667226936259,0.41100227820106,-5.1729046142974,0.879655646317785,-1.40470717104094
-2.09119445951269,2.412307941369,1.20837000886014,0.163801018914355,-1.222996281903,-0.274690274779726
0.207207691960825,-0.0949085861403095,-0.919362660936298,0.556498748958951,-1.43301617159378,-2.4262295114371
1.00991474949356,0.303322432069852,0.791448464650339,0.931482545561859,-1.25643240772921,-0.983758207355046
2.2354798750633,0.907514048091193,-0.207922573811075,1.10064078387362,-1.03547206453865,-1.22901231271555
-3.35753796229754,-0.267443235683223,0.546813192748372,1.08967566282071,-0.0224135829671863,-0.957447878188521
-1.50711944766623,1.33177863144933,-0.369522239280974,-0.993149941184977,-0.762149896873111,0.616155858074886
8.97850768150899,-0.193335089737074,-0.453860134428724,4.72005730141772,-0.704235158691424,-1.15940424708088
6.37830482851062,0.741123062631865,-4.30278143637694,4.5297416165307,-0.018082605182958,0.546354085683009
-8.40622435086556,1.57845360692066,-0.800341089597993,-3.59674735965606,1.0178657643386,0.626236908304397
5.22603876127338,-0.904733903469212,-0.261200181037156,2.04967152234264,-0.879471554095036,-0.634359823802608
-0.913622357366515,0.616543559714677,-1.34820461223687,-1.39827425667005,-1.33380531816224,0.635042054696138
7.36780031392469,-1.53445317649026,-0.806227479425844,6.17659453944391,-0.301498783058686,-0.313241559859261
5.22902879760745,1.16377253499909,-1.98779448789486,4.49580568737646,0.152299346230013,-0.440475963888072
6.28183032111414,0.887281617466239,-0.939007228488514,3.52428603281842,-0.269459562284848,0.906974623608999
-2.104319298988,-0.362589201727309,1.04705565265112,-3.09725742393349,-0.438940241272771,0.161509579929299
7.82013770434985,-0.0101585679155201,0.846247928673231,3.83921830841549,-0.56277233489273,0.545804317906012
7.0569916147339,0.204462384209484,0.37420177532358,3.37950212308726,1.12362323155148,-0.843246453539391
-7.62455346813806,0.354071749022572,-0.383609310229454,-4.6347464009103,-1.07306250158626,-0.0749031759008798
-7.19636682724803,-1.14614185364584,0.226782032155762,-4.00846432630039,-2.2729583088603,-0.460856316987647
9.06949994879935,-2.65647024630499,0.544812155614076,5.17429677390969,0.664761930729772,0.0733472571915009
-5.76561860234476,1.93085557571847,0.507683769796374,-0.846067718858147,-0.104510643594577,-0.626479299017697
7.73957875930739,0.622764983974726,-1.95200857877966,6.06638220962716,-0.429801056068813,0.334873340073592
6.62305935794019,-0.618340448184356,-0.688159666146735,2.9975038870987,1.70335742179295,-1.02940382000782
-7.18150752659848,-0.365294008365038,-0.279885093571067,-4.87863249036783,-1.56563161143097,0.0446501403263349
-4.29969927991038,-1.35990399593812,-0.535704534677818,-0.922790354794726,0.966020086027672,-2.31568818556003
-9.48683762068023,-1.03230216016774,0.363376818519009,-4.65271041282039,-0.163610191780859,-0.78055104690943
0.888101985296987,-2.57405736379313,0.290152111668113,-2.09858970089939,-0.158585926332711,-0.115851242200779
-9.39150011999518,0.953969628154028,-0.310426465119374,-14.7358937364645,-1.00571997041803,0.105751879950747
6.7585699663822,-0.43439803713675,-0.518224761573399,7.94729062194613,0.152051668532281,-0.681286282889057
3.97941605466689,0.448297256898215,-1.24160970883571,0.845796579273566,-1.4340079734251,-0.536832212213144
4.32756174810251,-1.39109381268423,-0.440422490429922,2.02789040111363,-0.102394112879245,-0.101227605171193
-2.69440045299219,-1.12908863096639,-0.64037017517187,-0.120236440322814,1.60381275752266,-1.14868145090809
8.11446647869941,0.459947083512345,0.872601810932359,6.30651633437766,-1.39727695273605,1.10462229862602
3.28247422554303,2.2110166700234,-0.864657306724036,0.659984984950197,-0.277355416837734,1.27530995388703
-8.47375083914057,0.676743030765526,-0.224408393255982,-4.33188376439851,-1.20758267617497,2.07707487588656
-1.80510279936509,-1.17925361907873,-0.711793977327296,0.416298989861617,1.20868977951411,0.545609708986409
6.45440736832744,0.877560111029362,1.11340264537837,4.28308097962162,0.703709718589371,0.0304278918875071
-7.82685050474555,-0.896627743640059,-0.135053876641598,-5.21248977986468,1.96559871268368,-0.831934166697835
-1.74454856128586,-0.83999482807436,0.791734470259618,1.09739759040489,-1.81562249276741,-1.78761628578888
-8.33328327347075,0.35770047646896,-0.338323951735913,-1.70940377095216,-0.548266552055774,0.438900614216613
-8.84355097275375,0.836647967713133,0.847780380562549,-5.93647368982808,0.686639917987898,-0.957929204299099
9.58471949756391,-0.765943776280996,0.381801370441054,7.70714867453369,1.39205464652517,-0.354894974816085
1.81070825303717,0.709686300897458,0.400165001547868,2.40990656911774,-0.16619934870171,-0.690316785839352
5.49418869460136,0.784942486007874,1.13717126169663,1.10715692022991,-1.14530207505428,0.377953241284704
0.990669672567962,-0.836931198193086,0.419731653006667,-0.69914676552618,-1.79965292433822,-0.711736496474812
-9.34824312995844,0.00851770578087764,0.0147197355071184,-6.18530033541833,0.842673213643989,-0.222599469174775
-0.000987863326178284,-0.678479801324961,0.113181733732967,0.700130524329309,2.66363244088169,-1.27013809953489
6.74025822615537,1.6891596881214,0.18560600451548,5.5027586027381,1.03315811106709,0.631894420279922
8.42002537827818,-0.871892184303481,0.558232009121557,4.3122042304871,0.766378914280447,-0.871318616633109
-5.31892195511283,-1.0263331145149,-0.0786457700683321,-1.87378537781301,0.864798442139227,-0.331972282388102
6.06644861009999,-0.47197265304549,0.748086080069136,7.00979698180328,-0.175156773990592,-0.426002100549833
