"Mate.1..CV.1","Mate.1..CV.2","Mate.1..CV.3","Mate.2..CV.1","Mate.2..CV.2","Mate.2..CV.3"
0.173744754162592,1.9612397180505,0.697318618811948,0.196933918012118,1.10801124268112,-1.31190762548018
-0.602751170395447,-1.43658130970352,0.128129000514477,-0.666672339238068,0.249414915943837,0.43408007417028
-0.348526162334584,-0.636506352769461,-1.60974436469256,0.215782220028969,-0.143299473126559,-0.0677933052099983
-0.74507692536133,-0.423187249597524,2.26335389112204,-1.48346272564982,0.932864516951885,0.213280748239662
-0.575805948179097,0.690647192546289,0.391960866290729,-0.231164395982568,-0.144016340497761,0.166778104251618
-0.675638786283649,-0.701504364647469,-0.634148704453596,0.106751711536166,0.0695619823082306,0.573195765401496
-0.763250842294548,-1.32779896664876,-0.442073282260686,-1.61242106305385,1.11431292607782,-1.60719475428877
-0.845417830069783,-0.74622641201833,0.622472772463367,-0.385456097899713,0.764203276129028,-0.0545578156357127
-0.730107607876122,-0.534173905581939,1.34727039890387,-0.541604413685386,-0.218047774852063,0.0956238654567268
-0.605699076575763,-0.339979540949644,-0.00902478600898337,-0.175056931364944,0.657578926797072,-0.746882800471298
-0.199598838513154,-0.535901913900249,0.448892193911826,0.0191645036966427,1.012236105374,-0.418961769071462
0.585342801023123,-1.07642939757056,1.06067050664074,0.00700789324495811,0.393931906359073,0.199878862094227
1.63615655388922,0.0268776919592634,0.686332829150461,1.0844848578954,-2.30900451857332,1.00413165300297
-0.219644946039374,-1.93253442144284,0.0564259922625862,0.844762105231107,-0.522244804818693,0.291510248881348
-0.551786656398688,1.25691805973762,2.20871281244007,0.183036812797865,-0.349365200398532,2.52577904114975
-0.944317011130962,-0.0502244328428139,-1.61112467640879,-1.73403640245382,-1.71680877640775,-0.628310393323352
-0.732585780190182,-1.26804645169551,-0.696147049297211,-1.1337412687743,0.435173308901085,0.888537801832924
-0.139460962163308,1.06494004549447,-1.09406094358922,0.531779097114541,-2.70863853573297,1.33944764857936
-0.889121793261188,-0.462701088115694,0.288254655694904,-0.915480204769709,-0.244620828814538,0.0561704833193865
1.07310296175789,1.08943818396391,-0.563937317283315,1.40248343634038,0.424356253891759,-1.41714712944635
-0.585602641657129,0.104679411416505,-0.379809967562015,-0.339024536643296,-2.51507631192398,0.656006046315188
-0.762328971963745,-0.609690373093447,0.37683200963609,-0.275281188074831,-0.448049510571276,-0.0752554843384965
2.3417623584474,0.461767934903882,-0.603627205811983,1.6486015466313,0.265788582318092,0.615896552688717
-0.665499297393817,1.62970221069965,-0.275893505023843,-1.05734742923061,-0.0713339603537784,0.384380355916894
0.604208810268012,-0.0160190862291072,-0.14962074745953,0.712220366984248,-0.0759682719028179,-0.7297430547205
2.49051672091656,0.315168992885435,-0.539252921475952,1.96948108883737,0.593585346785191,-1.58833549640986
1.23589206488369,-1.9218900647079,-0.560227112733921,1.08516631294721,-1.26432185525626,0.274577822710509
2.51950471309775,-0.18887704422372,-2.05764164487422,2.01795722356502,0.11754372417484,0.439109053105052
0.197412574568199,0.891304627729408,-1.15957950447924,0.316600134571094,-1.39481352629872,-0.437249361572052
-0.663970449185287,0.0492428700706834,-1.18822554006427,-0.726181882611251,0.0253403726416195,0.73228149431395
0.344643987058036,-2.22218325130369,-0.46693401331018,0.358125430783323,-1.65759986131282,0.433767125658159
1.53853910833621,-1.76457582265122,-0.821436823051269,1.15314457002073,-1.07529439163274,1.68804518666895
-0.0887207631703484,1.03088971891797,0.148076753761628,0.499976358908042,-0.0321909917615526,1.03426154762084
-0.48261053171295,1.30791200288106,-0.850051317422547,0.075861889108719,-1.24998292863113,1.50524915052929
-0.431111603696065,-0.0739683068454397,0.591594270545537,-0.115136328524154,-0.616869010289375,1.15568792952429
-0.526745558611342,0.182012300629057,-2.19068278727437,-0.043255585180687,-1.64062917926211,-1.56178950482576
-0.26403694083745,-0.274603382875606,-0.578630770736306,0.166897636777478,-1.11269050875452,-0.0188165784161191
-0.397133767779141,0.493919490265583,-0.461214184005964,0.106846932214124,-0.583410094771546,-1.76864161941129
-0.895320556432205,-0.0921325590854796,-0.763140350635584,-1.23947447895589,0.624097570812672,0.295701726505725
-0.741058761295649,-0.232759965171598,0.402351848958004,-1.1905776087846,-0.449447026394127,-0.0739221634857325
0.537455346264121,-0.813235166535228,-0.010051434030691,1.16296467670034,-1.06317289648178,-0.30341736841263
-0.64790482358367,0.626130352570944,1.35160592304171,-0.205541307447572,1.55956447056866,-1.07675925920939
-0.424908374970585,1.62509774218269,-0.565371660251202,0.298252577208613,0.988166000386606,-0.859672385022973
-0.55527516966598,-0.733771721382487,0.155820038001656,-0.983303342168941,-0.384066553872226,-0.0859756795599449
-0.593437631125737,0.562678130099967,0.13909466996979,-0.567037108721382,-1.00745423291665,1.25558769925421
-0.87431256300223,-1.13939666040093,0.409095664492804,-1.0719915041354,0.576382281535335,1.13091186445324
-0.100381613341199,0.333865058343441,1.13572414548602,0.506370891341262,-0.997835109889434,0.0260708530662421
-0.627122503866231,0.987877411217217,0.595317913171657,-0.973352165637645,0.457252837025655,0.418202620531734
-0.581692346135775,-1.8675213758992,1.04205971828646,-0.844858693367885,0.336296596966979,1.00871902970216
1.21109784290103,-0.518565998026732,0.126036183708323,1.03219853289924,0.904039963217075,-0.466027148414752
1.08845796601661,2.42151722749937,1.48152027947347,1.12111628302323,-0.869563063819975,0.621833338642629
-0.829427078845215,0.0983218272606479,0.0680947906908501,-1.45512292252062,-0.921893830743907,1.13038937360406
0.0715860525006806,0.20863372968486,-1.38807217385581,0.543839450237918,0.375152685413908,0.402523589332082
-0.716835372379611,1.30980013682076,-0.548954169799558,-0.719460925870457,0.29608115989798,0.452948319680203
-0.810341803857973,-0.151496329035156,0.22161807105036,-0.554686962644908,-0.0745202226096112,0.014704613451423
1.14218758762969,-1.71632295167965,-1.80745022975337,0.541662373940258,0.745250383904389,-1.43619416645072
0.107474498639293,-0.450795482869769,0.806229239591201,0.341498510764636,-0.673104374271742,-0.518723867126592
1.33232346226532,-0.548721190216077,1.87900035473825,1.19976054405207,-2.50006170435228,0.80434890269602
-0.646248170971317,-0.58185527570596,-0.00928537411707011,-0.442767329169647,-0.65806620557301,0.859976622131803
4.72758710298891,0.729807526314569,1.04574090722519,3.18327464052973,-0.142525954534444,-0.0447018500241207
-0.720156832160441,0.00871084830737939,0.193232270845026,-0.63126799641262,-1.64231839812325,2.32898746646838
-0.562558361569508,-0.0442607054557245,1.44468692077111,-0.123439761886855,1.18835860742862,-0.0733883138377208
-0.670086297558954,0.763164606490502,-0.599896882985205,-0.863425749757716,-0.320995968439158,-0.20538159784534
-0.00874585761059755,0.778948752009989,-0.451089205928601,-0.133515065530667,-1.24745217783878,-0.490843639805153
-0.576410588795406,0.51404320631667,-1.01101580708442,-1.55664168833731,2.19072657590474,-0.75893307123707
-0.48311576402175,-0.192545548836273,1.34275267577815,-0.137585808134812,0.81359768613591,0.111283703048489
0.947052293601696,-0.791440260146877,0.160884778673766,0.779303800720829,0.567607826234483,1.41354457475433
-0.225481673161679,2.55318702487229,0.657089857883659,0.240337943980032,-0.499927618943867,-0.341544172649388
-0.647211299890644,-0.840252899643857,0.147206248109544,-1.02906473904603,1.49664469144167,-1.05454235599071
1.74806594600556,0.545835021332986,-1.19532804242067,1.06283848806451,0.364729754348271,1.47957974630276
-0.612296695441887,-0.60273731983974,-0.480828405904744,0.447601679196658,0.960101368795547,1.21080420502987
0.6417876958583,-0.784900420160611,0.791348139738316,0.595346478867099,1.05413060687903,1.0180923909366
1.84471478376693,1.14775213505767,0.238116123639595,1.54248184020499,-0.200127165352531,-1.8338558063259
-0.644916047090141,0.404054106818269,1.52558627362258,-2.03033390878277,-1.46816897953442,-0.249545873719117
-0.43842400970174,0.674851338914974,0.390018359023712,0.0388631042246746,-2.09330222518114,-0.463221706095735
-0.668305399283441,-2.3401059546423,-1.0014016968318,-0.567683457410967,-2.00123998792016,0.12759744418845
-0.529114024817789,-0.0924989314567306,1.01679102733473,-0.105372616416685,-0.591185323251703,0.08116342620322
1.99456821144158,0.445121931666658,1.63208879947601,1.59306645754397,1.23954630003954,0.990294665599536
-0.630958129643881,1.60568446221503,-0.812489406909572,0.0372791728780354,1.06489333301874,0.9957433067177
-0.968857441183768,-1.56943670996669,-2.80477745628476,-1.22007715998934,-0.181732730170872,-0.0283997295849661
-0.700377756072751,1.75588174383794,-0.779798736852768,-1.57940041842641,-0.452875435542907,-0.300505560037459
0.249442033929165,-0.20067480096019,-0.585443926785598,0.503082923771125,-0.17985711855651,1.20574408750264
-0.734484330794713,0.170413805441891,-0.138216383119371,-1.44641277816019,-0.660297105264385,1.37340893302777
-0.674729119321843,-0.249976944221881,-0.915560003142632,-1.72985511285433,-1.34947060428682,-0.532178464846429
-0.778076846293502,-0.0309816776941726,-0.588711048386203,-0.995864687469515,-1.84922677349247,-0.581565252227798
-0.729535872687372,0.348863476579182,-0.0467809384712538,-1.76459735973368,-0.0562765798521488,-0.930475336113124
-0.777948945213211,0.221803032806055,-1.83998208499741,-0.614809718224612,-0.28755697538127,-1.09135834355534
-0.36582652399157,0.67974175565692,-0.285990238257467,-0.805966534784959,-1.12493589698858,0.0283822675668095
2.59994488877997,0.124498318552343,-0.758514925179892,2.39247253904701,0.647004464438541,-1.3791388573035
-0.780121539620689,0.0122379305306911,0.567090285211136,-0.663850112633862,-0.501403468739659,-0.696765260387492
-0.546975880948593,-1.89876600914876,-0.0394311184127648,-0.251210687601158,-1.21682353161691,-1.25604767153019
0.689410307832409,1.15414000930145,0.536760764050377,0.575891844892212,0.863080659665144,-1.05720599063121
-0.0635242523554952,1.68232365936157,-1.21139846199922,0.330522709509699,-1.09377515643823,-1.55003055549355
1.04301802142295,-1.65844955432224,-2.73444986635137,1.32548228221925,1.44146945999887,-0.146581305564293
-0.645046032524028,0.225172274299973,-1.3479875277145,-1.26922473681573,-1.20558141951533,-0.174430321952088
-0.130811462996011,-0.532301460737349,0.193358467902662,0.192946714576492,0.456589185990919,0.543213321597255
1.53723425552828,0.267445835512641,0.269985861935313,1.73947004155944,-0.563931535306495,0.451154113466781
-0.516291245920642,-0.0505525975514966,0.82677784882,-0.441999270697367,-1.98741859508132,0.763734886956987
1.55204788957736,-0.155544956933665,2.15161767300822,1.49304719808669,-0.191938236544912,-1.8505414111326
1.57456554851318,-0.191955406291585,-0.615178985855495,1.73773615344811,-0.825749734465106,1.42207218116046
2.23952143907788,2.22025472026618,-0.605284602473455,1.61571603588352,1.50856419154496,-0.0235967759225224
0.249954668728204,-0.364114580638337,-1.56351109482235,0.963468456826303,1.24434947713841,1.088183382422
0.197549909758247,-0.499740602771374,-0.0817348939208302,0.550716356684307,-0.215852585267167,-0.447308424035186
-0.690556969358241,-0.303999941956675,-0.534546772143542,-0.820372735623248,-0.676609656179595,0.235316189726257
0.418544699443099,0.15757693329885,0.186997492587644,0.943900866974572,-0.271725945765878,0.87132025008094
-0.785112723980321,0.00532019010238805,-1.56557457525805,-1.07838047632968,0.492773595153498,-0.118720804887636
1.49904474149488,1.63016628967364,1.28046428169582,1.24138061710045,-1.09057796255205,0.52549846418398
0.47801326190332,0.120569820635065,1.18809812579848,1.05788949987088,-0.0492219191448872,1.53412640217734
1.15990927325032,-2.10297120955768,1.2885511256567,1.14797079144914,-1.02504236073862,0.723795712423672
1.98100228766026,-1.59519961842454,-0.389037925114829,1.06965010115972,-1.4203680241426,2.4294603435543
0.431963852767386,-2.2606577989822,0.652163531151281,0.557338553388207,-2.40967466727786,-0.718432942923961
-0.296811332139069,0.409567286368288,-0.40007085464963,0.0915772964582224,-0.0459877820249805,0.248997448243538
0.372810562349113,-0.766683465041069,-2.54262252938608,1.00461267173973,0.323531905430811,-0.478203429235343
-0.648421414952021,-0.256509761267376,-0.500040703609229,-0.151434000378254,0.364920850311368,0.725639101671088
-0.709287594700746,-0.0497130588244449,1.50120465944435,-1.02704806807824,1.79011407189445,0.0313439587631691
-0.603531926414194,-0.323184943237761,1.77099585381708,-0.654907932019122,-0.787958293617216,-2.19907101037877
2.03282433748814,1.44741625388073,-1.38477282352088,1.509563281433,2.22890564144753,-1.09330855748254
-0.433320669085808,0.65302468263882,-0.1273094370619,-0.100727662201188,-0.866634489528006,0.271314789013213
1.3392933205496,0.715331876844192,-1.68276799301623,0.962379678371999,0.485698322930958,1.17325604654476
-0.646714156074498,-1.35183736347292,0.155769887475229,-0.03088028039672,1.79013283175326,1.42521692526237
-0.541749836356488,-1.67083164156653,0.804004526488055,0.175539163829687,0.261002940450619,2.08837848196351
0.577135124973043,-0.502720775627226,1.38127705506214,0.548973211829249,-0.0378180241514169,1.46873528256012
0.766944679485179,0.322174399970976,0.606683975194257,0.946082343418725,1.15355179971781,0.334783771319509
-0.556201367626562,1.00166351711751,-1.31381229791565,-0.226911753829989,0.152828037395884,-0.56923374685547
-0.440521208563902,1.01191471072561,0.59186669552933,-0.148740942274177,-2.03062171439614,-0.616258606760126
2.25917932389019,-0.505759408685937,-2.99687675045268,1.64702700384009,0.328790366244261,-0.109455638487606
0.966885318525589,-1.38310310496706,0.700270757056879,0.562239347877341,-0.894666293681735,-1.73256146059808
-0.931189648538052,1.8018722413167,0.305994724582514,-1.58734286043992,0.422192093074227,0.231710924046808
0.428150213297134,0.41116795976004,1.69246208905401,0.633120133909135,-0.826971657476078,-0.047973313410379
-0.806663442478994,0.788422106091069,0.515585293150107,-0.458708680911972,1.43133129068949,1.43249329720807
-0.488630203439955,1.23100328863737,-0.743868790738893,-0.0664245254720874,-0.215274173874922,-1.88296940875285
0.461731404461173,0.30623589999376,0.0527531665579387,0.727013050924637,0.255344067503117,0.637210519978514
-0.656452617949348,-1.95868544129621,0.936301699777628,0.061401539198226,-1.25650402556032,-1.06885937422192
-0.689608031824249,-2.06143283591751,0.191032562723134,-0.00991199352765229,-0.102370433973597,0.178606339045792
-0.645242812426295,1.03746283342478,-1.54496382387491,-1.02516539250784,-0.95245602920891,1.13583350516884
-0.29796871627213,0.933636475004507,-0.879067456205229,0.259807626333675,-0.193112981249346,0.960634123830427
0.780992369555065,-0.0752796899207869,-1.72963575098182,0.486865914598441,-1.70760659127195,0.895797705677012
1.38722680085921,-1.01687361588746,0.518980277377662,0.933143577165273,-0.0877428995982316,0.385347981682876
3.68716647063202,1.56017177541969,1.37692923639876,2.6483309092993,2.22407671285347,0.360060875735962
-0.443672215066799,-0.504735708026017,-0.859071270318052,-0.619927943464115,-1.04410944437798,-1.51488897093104
-0.645818793578898,-1.38321121011892,-0.541720189083919,0.0269514244977051,-0.57416693898852,-0.282930608075598
-0.805754928756485,0.253751659201928,-0.941387308953749,-0.995227038492161,1.53329095772152,0.0483240565182667
0.174185423366815,0.311625614923341,1.09314466354491,0.951338811169217,-0.163482386139662,1.13937974638762
-0.584337490809084,-0.785654810498478,-0.403664202025716,-0.577151660219951,1.27737154084143,1.10670682280734
