"seed","gen","scenario","variable","value","xAM","args_kmate","power"
16,1,"5xAM","h2_true",0.524886724929094,"5-variate xAM",5,"50%"
16,2,"5xAM","h2_true",0.534238255240524,"5-variate xAM",5,"50%"
16,3,"5xAM","h2_true",0.538524365675013,"5-variate xAM",5,"50%"
16,4,"5xAM","h2_true",0.544601223956317,"5-variate xAM",5,"50%"
16,5,"5xAM","h2_true",0.54688235968804,"5-variate xAM",5,"50%"
16,0,"5xAM","h2_true",0.507662222055035,"5-variate xAM",5,"39%"
16,1,"5xAM","h2_true",0.52063439759102,"5-variate xAM",5,"39%"
16,2,"5xAM","h2_true",0.528754722867804,"5-variate xAM",5,"39%"
16,3,"5xAM","h2_true",0.532020371207899,"5-variate xAM",5,"39%"
16,4,"5xAM","h2_true",0.538542711759646,"5-variate xAM",5,"39%"
16,5,"5xAM","h2_true",0.541057599036402,"5-variate xAM",5,"39%"
160,0,"2xAM","h2_true",0.506450402425125,"2-variate xAM",2,"50%"
160,1,"2xAM","h2_true",0.520335226586188,"2-variate xAM",2,"50%"
160,2,"2xAM","h2_true",0.52844671788201,"2-variate xAM",2,"50%"
160,3,"2xAM","h2_true",0.536403793309566,"2-variate xAM",2,"50%"
160,4,"2xAM","h2_true",0.532502353516239,"2-variate xAM",2,"50%"
160,5,"2xAM","h2_true",0.539410732183578,"2-variate xAM",2,"50%"
160,0,"2xAM","h2_true",0.502697327227148,"2-variate xAM",2,"39%"
160,1,"2xAM","h2_true",0.515569515278325,"2-variate xAM",2,"39%"
160,2,"2xAM","h2_true",0.523375303559546,"2-variate xAM",2,"39%"
160,3,"2xAM","h2_true",0.524708528481149,"2-variate xAM",2,"39%"
160,4,"2xAM","h2_true",0.529116213526403,"2-variate xAM",2,"39%"
160,5,"2xAM","h2_true",0.534900520382673,"2-variate xAM",2,"39%"
160,0,"2xAM","h2_true",0.506204473609383,"2-variate xAM",2,"66%"
160,1,"2xAM","h2_true",0.516456408446416,"2-variate xAM",2,"66%"
160,2,"2xAM","h2_true",0.527705573837063,"2-variate xAM",2,"66%"
160,3,"2xAM","h2_true",0.530033671024996,"2-variate xAM",2,"66%"
160,4,"2xAM","h2_true",0.53717193713332,"2-variate xAM",2,"66%"
160,5,"2xAM","h2_true",0.531542544831423,"2-variate xAM",2,"66%"
160,0,"5xAM","h2_true",0.489294671646693,"5-variate xAM",5,"66%"
160,1,"5xAM","h2_true",0.500644513400297,"5-variate xAM",5,"66%"
160,2,"5xAM","h2_true",0.508630027833634,"5-variate xAM",5,"66%"
160,3,"5xAM","h2_true",0.514696073050733,"5-variate xAM",5,"66%"
160,4,"5xAM","h2_true",0.518138152240831,"5-variate xAM",5,"66%"
160,5,"5xAM","h2_true",0.518938391275805,"5-variate xAM",5,"66%"
160,0,"5xAM","h2_true",0.502151142927407,"5-variate xAM",5,"50%"
160,1,"5xAM","h2_true",0.515253654976948,"5-variate xAM",5,"50%"
160,2,"5xAM","h2_true",0.523535156772198,"5-variate xAM",5,"50%"
160,3,"5xAM","h2_true",0.529929065392529,"5-variate xAM",5,"50%"
160,4,"5xAM","h2_true",0.537090047071102,"5-variate xAM",5,"50%"
160,5,"5xAM","h2_true",0.535927730673119,"5-variate xAM",5,"50%"
160,0,"5xAM","h2_true",0.501865598198432,"5-variate xAM",5,"39%"
160,1,"5xAM","h2_true",0.515724968202479,"5-variate xAM",5,"39%"
160,2,"5xAM","h2_true",0.525288020313709,"5-variate xAM",5,"39%"
160,3,"5xAM","h2_true",0.530959895853672,"5-variate xAM",5,"39%"
160,4,"5xAM","h2_true",0.534944840766245,"5-variate xAM",5,"39%"
160,5,"5xAM","h2_true",0.536096721280017,"5-variate xAM",5,"39%"
161,0,"2xAM","h2_true",0.493549675761657,"2-variate xAM",2,"50%"
161,1,"2xAM","h2_true",0.505639988411282,"2-variate xAM",2,"50%"
161,2,"2xAM","h2_true",0.514523487745495,"2-variate xAM",2,"50%"
161,3,"2xAM","h2_true",0.519808784011704,"2-variate xAM",2,"50%"
161,4,"2xAM","h2_true",0.528422661121756,"2-variate xAM",2,"50%"
161,5,"2xAM","h2_true",0.522625876882203,"2-variate xAM",2,"50%"
161,0,"2xAM","h2_true",0.502752600836599,"2-variate xAM",2,"39%"
161,1,"2xAM","h2_true",0.514482202830293,"2-variate xAM",2,"39%"
161,2,"2xAM","h2_true",0.52283691129838,"2-variate xAM",2,"39%"
161,3,"2xAM","h2_true",0.52149456330439,"2-variate xAM",2,"39%"
161,4,"2xAM","h2_true",0.530577496618055,"2-variate xAM",2,"39%"
161,5,"2xAM","h2_true",0.538113376289504,"2-variate xAM",2,"39%"
161,0,"2xAM","h2_true",0.482242403005016,"2-variate xAM",2,"66%"
161,1,"2xAM","h2_true",0.495342779588559,"2-variate xAM",2,"66%"
161,2,"2xAM","h2_true",0.496529451897078,"2-variate xAM",2,"66%"
161,3,"2xAM","h2_true",0.500831690511599,"2-variate xAM",2,"66%"
161,4,"2xAM","h2_true",0.503439406643565,"2-variate xAM",2,"66%"
161,5,"2xAM","h2_true",0.503738648774188,"2-variate xAM",2,"66%"
161,0,"5xAM","h2_true",0.49424940828125,"5-variate xAM",5,"66%"
161,1,"5xAM","h2_true",0.505087366702849,"5-variate xAM",5,"66%"
161,2,"5xAM","h2_true",0.513671628829208,"5-variate xAM",5,"66%"
161,3,"5xAM","h2_true",0.519899970533977,"5-variate xAM",5,"66%"
161,4,"5xAM","h2_true",0.526641168315895,"5-variate xAM",5,"66%"
161,5,"5xAM","h2_true",0.531273526518467,"5-variate xAM",5,"66%"
161,0,"5xAM","h2_true",0.497959993686803,"5-variate xAM",5,"50%"
161,1,"5xAM","h2_true",0.51048597132391,"5-variate xAM",5,"50%"
161,2,"5xAM","h2_true",0.520261305125252,"5-variate xAM",5,"50%"
161,3,"5xAM","h2_true",0.524870383212931,"5-variate xAM",5,"50%"
161,4,"5xAM","h2_true",0.531530052415403,"5-variate xAM",5,"50%"
161,5,"5xAM","h2_true",0.536742080053576,"5-variate xAM",5,"50%"
161,0,"5xAM","h2_true",0.495129503898007,"5-variate xAM",5,"39%"
161,1,"5xAM","h2_true",0.508287475962357,"5-variate xAM",5,"39%"
161,2,"5xAM","h2_true",0.514607900401548,"5-variate xAM",5,"39%"
161,3,"5xAM","h2_true",0.520401630518282,"5-variate xAM",5,"39%"
161,4,"5xAM","h2_true",0.524796032635276,"5-variate xAM",5,"39%"
161,5,"5xAM","h2_true",0.528518855937048,"5-variate xAM",5,"39%"
162,0,"2xAM","h2_true",0.504599851582609,"2-variate xAM",2,"50%"
162,1,"2xAM","h2_true",0.51748867769852,"2-variate xAM",2,"50%"
162,2,"2xAM","h2_true",0.5228133132038,"2-variate xAM",2,"50%"
162,3,"2xAM","h2_true",0.524594377397738,"2-variate xAM",2,"50%"
162,4,"2xAM","h2_true",0.533838661722707,"2-variate xAM",2,"50%"
162,5,"2xAM","h2_true",0.528140995652958,"2-variate xAM",2,"50%"
162,0,"2xAM","h2_true",0.493253185557007,"2-variate xAM",2,"39%"
162,1,"2xAM","h2_true",0.505086607169118,"2-variate xAM",2,"39%"
162,2,"2xAM","h2_true",0.513806762506948,"2-variate xAM",2,"39%"
162,3,"2xAM","h2_true",0.517511859249433,"2-variate xAM",2,"39%"
162,4,"2xAM","h2_true",0.522416285217161,"2-variate xAM",2,"39%"
162,5,"2xAM","h2_true",0.525892292722907,"2-variate xAM",2,"39%"
162,0,"2xAM","h2_true",0.514373693657977,"2-variate xAM",2,"66%"
162,1,"2xAM","h2_true",0.527999439755337,"2-variate xAM",2,"66%"
162,2,"2xAM","h2_true",0.533999039225413,"2-variate xAM",2,"66%"
162,3,"2xAM","h2_true",0.541145233813698,"2-variate xAM",2,"66%"
162,4,"2xAM","h2_true",0.548217372400907,"2-variate xAM",2,"66%"
162,5,"2xAM","h2_true",0.554541282383789,"2-variate xAM",2,"66%"
162,0,"5xAM","h2_true",0.496071928174411,"5-variate xAM",5,"66%"
162,1,"5xAM","h2_true",0.507976742443913,"5-variate xAM",5,"66%"
162,2,"5xAM","h2_true",0.516138245853945,"5-variate xAM",5,"66%"
162,3,"5xAM","h2_true",0.520347887748138,"5-variate xAM",5,"66%"
162,4,"5xAM","h2_true",0.523526270319029,"5-variate xAM",5,"66%"
162,5,"5xAM","h2_true",0.527205418260683,"5-variate xAM",5,"66%"
162,0,"5xAM","h2_true",0.51163215383041,"5-variate xAM",5,"50%"
162,1,"5xAM","h2_true",0.522131655045419,"5-variate xAM",5,"50%"
162,2,"5xAM","h2_true",0.532985812580922,"5-variate xAM",5,"50%"
162,3,"5xAM","h2_true",0.538919555921211,"5-variate xAM",5,"50%"
162,4,"5xAM","h2_true",0.535250219601394,"5-variate xAM",5,"50%"
162,5,"5xAM","h2_true",0.546804417474671,"5-variate xAM",5,"50%"
162,0,"5xAM","h2_true",0.502545292427208,"5-variate xAM",5,"39%"
162,1,"5xAM","h2_true",0.516005078270247,"5-variate xAM",5,"39%"
162,2,"5xAM","h2_true",0.524925131305192,"5-variate xAM",5,"39%"
162,3,"5xAM","h2_true",0.5331811906512,"5-variate xAM",5,"39%"
162,4,"5xAM","h2_true",0.531734661972936,"5-variate xAM",5,"39%"
162,5,"5xAM","h2_true",0.539073208067094,"5-variate xAM",5,"39%"
163,0,"2xAM","h2_true",0.516874951311447,"2-variate xAM",2,"50%"
163,1,"2xAM","h2_true",0.529645333286411,"2-variate xAM",2,"50%"
163,2,"2xAM","h2_true",0.536404263356613,"2-variate xAM",2,"50%"
163,3,"2xAM","h2_true",0.540306080002343,"2-variate xAM",2,"50%"
163,4,"2xAM","h2_true",0.544137647744986,"2-variate xAM",2,"50%"
163,5,"2xAM","h2_true",0.552953937914365,"2-variate xAM",2,"50%"
163,0,"2xAM","h2_true",0.504730932788296,"2-variate xAM",2,"39%"
163,1,"2xAM","h2_true",0.51646927917396,"2-variate xAM",2,"39%"
163,2,"2xAM","h2_true",0.526308337324138,"2-variate xAM",2,"39%"
163,3,"2xAM","h2_true",0.530485421138478,"2-variate xAM",2,"39%"
163,4,"2xAM","h2_true",0.531167448940075,"2-variate xAM",2,"39%"
163,5,"2xAM","h2_true",0.533433788515201,"2-variate xAM",2,"39%"
163,0,"2xAM","h2_true",0.506093311696097,"2-variate xAM",2,"66%"
163,1,"2xAM","h2_true",0.519428709134126,"2-variate xAM",2,"66%"
163,2,"2xAM","h2_true",0.523577426413662,"2-variate xAM",2,"66%"
163,3,"2xAM","h2_true",0.526589704829469,"2-variate xAM",2,"66%"
163,4,"2xAM","h2_true",0.539149355551297,"2-variate xAM",2,"66%"
163,5,"2xAM","h2_true",0.522805889301213,"2-variate xAM",2,"66%"
163,0,"5xAM","h2_true",0.509439303701428,"5-variate xAM",5,"66%"
163,1,"5xAM","h2_true",0.521456038879628,"5-variate xAM",5,"66%"
163,2,"5xAM","h2_true",0.529221532861498,"5-variate xAM",5,"66%"
163,3,"5xAM","h2_true",0.535617963483522,"5-variate xAM",5,"66%"
163,4,"5xAM","h2_true",0.541385521511158,"5-variate xAM",5,"66%"
163,5,"5xAM","h2_true",0.540951114918964,"5-variate xAM",5,"66%"
163,0,"5xAM","h2_true",0.496084739631222,"5-variate xAM",5,"50%"
163,1,"5xAM","h2_true",0.508715260005041,"5-variate xAM",5,"50%"
163,2,"5xAM","h2_true",0.516353710332394,"5-variate xAM",5,"50%"
163,3,"5xAM","h2_true",0.522266584782487,"5-variate xAM",5,"50%"
163,4,"5xAM","h2_true",0.53222986246956,"5-variate xAM",5,"50%"
163,5,"5xAM","h2_true",0.533277868934731,"5-variate xAM",5,"50%"
163,0,"5xAM","h2_true",0.50044309126397,"5-variate xAM",5,"39%"
163,1,"5xAM","h2_true",0.513136903732752,"5-variate xAM",5,"39%"
163,2,"5xAM","h2_true",0.521911328628477,"5-variate xAM",5,"39%"
163,3,"5xAM","h2_true",0.530228626767109,"5-variate xAM",5,"39%"
163,4,"5xAM","h2_true",0.535598147007545,"5-variate xAM",5,"39%"
163,5,"5xAM","h2_true",0.533028658237174,"5-variate xAM",5,"39%"
164,0,"2xAM","h2_true",0.506758538873613,"2-variate xAM",2,"50%"
164,1,"2xAM","h2_true",0.522212439397485,"2-variate xAM",2,"50%"
164,2,"2xAM","h2_true",0.530608607521427,"2-variate xAM",2,"50%"
164,3,"2xAM","h2_true",0.53714395048569,"2-variate xAM",2,"50%"
164,4,"2xAM","h2_true",0.540465058658254,"2-variate xAM",2,"50%"
164,5,"2xAM","h2_true",0.541286382498541,"2-variate xAM",2,"50%"
164,0,"2xAM","h2_true",0.496562256477458,"2-variate xAM",2,"39%"
164,1,"2xAM","h2_true",0.508085822148552,"2-variate xAM",2,"39%"
164,2,"2xAM","h2_true",0.515096613181009,"2-variate xAM",2,"39%"
164,3,"2xAM","h2_true",0.520581611101372,"2-variate xAM",2,"39%"
164,4,"2xAM","h2_true",0.52674851477006,"2-variate xAM",2,"39%"
164,5,"2xAM","h2_true",0.523822198924234,"2-variate xAM",2,"39%"
164,0,"2xAM","h2_true",0.483877536074879,"2-variate xAM",2,"66%"
164,1,"2xAM","h2_true",0.498511755145459,"2-variate xAM",2,"66%"
164,2,"2xAM","h2_true",0.502923513836094,"2-variate xAM",2,"66%"
164,3,"2xAM","h2_true",0.512841398656353,"2-variate xAM",2,"66%"
164,4,"2xAM","h2_true",0.513269390296337,"2-variate xAM",2,"66%"
164,5,"2xAM","h2_true",0.52030753229636,"2-variate xAM",2,"66%"
164,0,"5xAM","h2_true",0.497679799020168,"5-variate xAM",5,"66%"
164,1,"5xAM","h2_true",0.510264764304325,"5-variate xAM",5,"66%"
164,2,"5xAM","h2_true",0.518361832264137,"5-variate xAM",5,"66%"
164,3,"5xAM","h2_true",0.525399777734584,"5-variate xAM",5,"66%"
164,4,"5xAM","h2_true",0.527603356049411,"5-variate xAM",5,"66%"
164,5,"5xAM","h2_true",0.533026762263406,"5-variate xAM",5,"66%"
164,0,"5xAM","h2_true",0.491326473137593,"5-variate xAM",5,"50%"
164,1,"5xAM","h2_true",0.502835661355712,"5-variate xAM",5,"50%"
164,2,"5xAM","h2_true",0.510930779777314,"5-variate xAM",5,"50%"
164,3,"5xAM","h2_true",0.5195576816192,"5-variate xAM",5,"50%"
164,4,"5xAM","h2_true",0.521415625787172,"5-variate xAM",5,"50%"
164,5,"5xAM","h2_true",0.528315600683269,"5-variate xAM",5,"50%"
164,0,"5xAM","h2_true",0.502617936853752,"5-variate xAM",5,"39%"
164,1,"5xAM","h2_true",0.514341971233043,"5-variate xAM",5,"39%"
164,2,"5xAM","h2_true",0.522604928554277,"5-variate xAM",5,"39%"
164,3,"5xAM","h2_true",0.529210317224435,"5-variate xAM",5,"39%"
164,4,"5xAM","h2_true",0.534616359858127,"5-variate xAM",5,"39%"
164,5,"5xAM","h2_true",0.542929236987964,"5-variate xAM",5,"39%"
165,0,"2xAM","h2_true",0.502403064737572,"2-variate xAM",2,"50%"
165,1,"2xAM","h2_true",0.517649597273447,"2-variate xAM",2,"50%"
165,2,"2xAM","h2_true",0.521047900970818,"2-variate xAM",2,"50%"
165,3,"2xAM","h2_true",0.528862126479181,"2-variate xAM",2,"50%"
165,4,"2xAM","h2_true",0.528773655224098,"2-variate xAM",2,"50%"
165,5,"2xAM","h2_true",0.52041052124677,"2-variate xAM",2,"50%"
165,0,"2xAM","h2_true",0.500226654971055,"2-variate xAM",2,"39%"
165,1,"2xAM","h2_true",0.511559751088843,"2-variate xAM",2,"39%"
165,2,"2xAM","h2_true",0.51558713395227,"2-variate xAM",2,"39%"
165,3,"2xAM","h2_true",0.52289570200588,"2-variate xAM",2,"39%"
165,4,"2xAM","h2_true",0.524932227608369,"2-variate xAM",2,"39%"
165,5,"2xAM","h2_true",0.532887940965248,"2-variate xAM",2,"39%"
165,0,"2xAM","h2_true",0.469681760257863,"2-variate xAM",2,"66%"
165,1,"2xAM","h2_true",0.481156565305614,"2-variate xAM",2,"66%"
165,2,"2xAM","h2_true",0.488762506892159,"2-variate xAM",2,"66%"
165,3,"2xAM","h2_true",0.491238443321857,"2-variate xAM",2,"66%"
165,4,"2xAM","h2_true",0.494631367585292,"2-variate xAM",2,"66%"
165,5,"2xAM","h2_true",0.497180149509204,"2-variate xAM",2,"66%"
165,0,"5xAM","h2_true",0.498972969107658,"5-variate xAM",5,"66%"
165,1,"5xAM","h2_true",0.511178508876781,"5-variate xAM",5,"66%"
165,2,"5xAM","h2_true",0.52127332719229,"5-variate xAM",5,"66%"
165,3,"5xAM","h2_true",0.529010833377783,"5-variate xAM",5,"66%"
165,4,"5xAM","h2_true",0.532808491785292,"5-variate xAM",5,"66%"
165,5,"5xAM","h2_true",0.535748403390702,"5-variate xAM",5,"66%"
165,0,"5xAM","h2_true",0.496916146572329,"5-variate xAM",5,"50%"
165,1,"5xAM","h2_true",0.508612355006278,"5-variate xAM",5,"50%"
165,2,"5xAM","h2_true",0.517290334893829,"5-variate xAM",5,"50%"
165,3,"5xAM","h2_true",0.522016425263801,"5-variate xAM",5,"50%"
165,4,"5xAM","h2_true",0.529747084631023,"5-variate xAM",5,"50%"
165,5,"5xAM","h2_true",0.533183907389126,"5-variate xAM",5,"50%"
165,0,"5xAM","h2_true",0.496136444097783,"5-variate xAM",5,"39%"
165,1,"5xAM","h2_true",0.506410508748782,"5-variate xAM",5,"39%"
165,2,"5xAM","h2_true",0.517192054236411,"5-variate xAM",5,"39%"
165,3,"5xAM","h2_true",0.5222876829929,"5-variate xAM",5,"39%"
165,4,"5xAM","h2_true",0.525564318494506,"5-variate xAM",5,"39%"
165,5,"5xAM","h2_true",0.529346824174849,"5-variate xAM",5,"39%"
166,0,"2xAM","h2_true",0.488973833079821,"2-variate xAM",2,"50%"
166,1,"2xAM","h2_true",0.496540461435405,"2-variate xAM",2,"50%"
166,2,"2xAM","h2_true",0.508678113239933,"2-variate xAM",2,"50%"
166,3,"2xAM","h2_true",0.507803787237331,"2-variate xAM",2,"50%"
166,4,"2xAM","h2_true",0.509789023900552,"2-variate xAM",2,"50%"
166,5,"2xAM","h2_true",0.508455016175756,"2-variate xAM",2,"50%"
166,0,"2xAM","h2_true",0.512397092853413,"2-variate xAM",2,"39%"
166,1,"2xAM","h2_true",0.524040277633472,"2-variate xAM",2,"39%"
166,2,"2xAM","h2_true",0.53201076179769,"2-variate xAM",2,"39%"
166,3,"2xAM","h2_true",0.533584200859852,"2-variate xAM",2,"39%"
166,4,"2xAM","h2_true",0.539925133548077,"2-variate xAM",2,"39%"
166,5,"2xAM","h2_true",0.541825538916018,"2-variate xAM",2,"39%"
166,0,"2xAM","h2_true",0.541838881960487,"2-variate xAM",2,"66%"
166,1,"2xAM","h2_true",0.554831817374408,"2-variate xAM",2,"66%"
166,2,"2xAM","h2_true",0.562272971632587,"2-variate xAM",2,"66%"
166,3,"2xAM","h2_true",0.569680976777353,"2-variate xAM",2,"66%"
166,4,"2xAM","h2_true",0.564101113303926,"2-variate xAM",2,"66%"
166,5,"2xAM","h2_true",0.565816795528526,"2-variate xAM",2,"66%"
166,0,"5xAM","h2_true",0.487813725923534,"5-variate xAM",5,"66%"
166,1,"5xAM","h2_true",0.499079881105243,"5-variate xAM",5,"66%"
166,2,"5xAM","h2_true",0.509088366216997,"5-variate xAM",5,"66%"
166,3,"5xAM","h2_true",0.516895167060921,"5-variate xAM",5,"66%"
166,4,"5xAM","h2_true",0.525389700393194,"5-variate xAM",5,"66%"
166,5,"5xAM","h2_true",0.53042373213107,"5-variate xAM",5,"66%"
166,0,"5xAM","h2_true",0.502284406645289,"5-variate xAM",5,"50%"
166,1,"5xAM","h2_true",0.515144003488714,"5-variate xAM",5,"50%"
166,2,"5xAM","h2_true",0.524124105309902,"5-variate xAM",5,"50%"
166,3,"5xAM","h2_true",0.531726057137766,"5-variate xAM",5,"50%"
166,4,"5xAM","h2_true",0.534148343151337,"5-variate xAM",5,"50%"
166,5,"5xAM","h2_true",0.543511462296146,"5-variate xAM",5,"50%"
166,0,"5xAM","h2_true",0.494674406182258,"5-variate xAM",5,"39%"
166,1,"5xAM","h2_true",0.507215303572436,"5-variate xAM",5,"39%"
166,2,"5xAM","h2_true",0.51455860155196,"5-variate xAM",5,"39%"
166,3,"5xAM","h2_true",0.522324455177675,"5-variate xAM",5,"39%"
166,4,"5xAM","h2_true",0.526257129700278,"5-variate xAM",5,"39%"
166,5,"5xAM","h2_true",0.533880373065563,"5-variate xAM",5,"39%"
167,0,"2xAM","h2_true",0.503449970807123,"2-variate xAM",2,"50%"
167,1,"2xAM","h2_true",0.511528967517729,"2-variate xAM",2,"50%"
167,2,"2xAM","h2_true",0.523284915868472,"2-variate xAM",2,"50%"
167,3,"2xAM","h2_true",0.53108202744835,"2-variate xAM",2,"50%"
167,4,"2xAM","h2_true",0.532119144714905,"2-variate xAM",2,"50%"
167,5,"2xAM","h2_true",0.522931313880941,"2-variate xAM",2,"50%"
167,0,"2xAM","h2_true",0.506445566499582,"2-variate xAM",2,"39%"
167,1,"2xAM","h2_true",0.521353256221816,"2-variate xAM",2,"39%"
167,2,"2xAM","h2_true",0.53010920405571,"2-variate xAM",2,"39%"
167,3,"2xAM","h2_true",0.531076026795521,"2-variate xAM",2,"39%"
167,4,"2xAM","h2_true",0.539134007134358,"2-variate xAM",2,"39%"
167,5,"2xAM","h2_true",0.53781390195041,"2-variate xAM",2,"39%"
167,0,"2xAM","h2_true",0.465305206280893,"2-variate xAM",2,"66%"
167,1,"2xAM","h2_true",0.475672559829149,"2-variate xAM",2,"66%"
167,2,"2xAM","h2_true",0.479790933281055,"2-variate xAM",2,"66%"
167,3,"2xAM","h2_true",0.488676935569316,"2-variate xAM",2,"66%"
167,4,"2xAM","h2_true",0.487201358835485,"2-variate xAM",2,"66%"
167,5,"2xAM","h2_true",0.494735011948667,"2-variate xAM",2,"66%"
167,0,"5xAM","h2_true",0.505137239500205,"5-variate xAM",5,"66%"
167,1,"5xAM","h2_true",0.519217229344727,"5-variate xAM",5,"66%"
167,2,"5xAM","h2_true",0.529922852884033,"5-variate xAM",5,"66%"
167,3,"5xAM","h2_true",0.53238871280689,"5-variate xAM",5,"66%"
167,4,"5xAM","h2_true",0.54233450825218,"5-variate xAM",5,"66%"
167,5,"5xAM","h2_true",0.550428831348415,"5-variate xAM",5,"66%"
167,0,"5xAM","h2_true",0.491297218706997,"5-variate xAM",5,"50%"
167,1,"5xAM","h2_true",0.504419316719509,"5-variate xAM",5,"50%"
167,2,"5xAM","h2_true",0.511221355669939,"5-variate xAM",5,"50%"
167,3,"5xAM","h2_true",0.520084738149885,"5-variate xAM",5,"50%"
167,4,"5xAM","h2_true",0.521277345803337,"5-variate xAM",5,"50%"
167,5,"5xAM","h2_true",0.530141545578803,"5-variate xAM",5,"50%"
167,0,"5xAM","h2_true",0.498175115430057,"5-variate xAM",5,"39%"
167,1,"5xAM","h2_true",0.512005523529717,"5-variate xAM",5,"39%"
167,2,"5xAM","h2_true",0.517989867070122,"5-variate xAM",5,"39%"
167,3,"5xAM","h2_true",0.527564512326165,"5-variate xAM",5,"39%"
167,4,"5xAM","h2_true",0.529603246209094,"5-variate xAM",5,"39%"
167,5,"5xAM","h2_true",0.532406475208734,"5-variate xAM",5,"39%"
168,0,"2xAM","h2_true",0.50954341811231,"2-variate xAM",2,"50%"
168,1,"2xAM","h2_true",0.519914724815096,"2-variate xAM",2,"50%"
168,2,"2xAM","h2_true",0.528746592940452,"2-variate xAM",2,"50%"
168,3,"2xAM","h2_true",0.538179207448604,"2-variate xAM",2,"50%"
168,4,"2xAM","h2_true",0.539349495521986,"2-variate xAM",2,"50%"
168,5,"2xAM","h2_true",0.541454944506207,"2-variate xAM",2,"50%"
168,0,"2xAM","h2_true",0.498490668500839,"2-variate xAM",2,"39%"
168,1,"2xAM","h2_true",0.509266874149101,"2-variate xAM",2,"39%"
168,2,"2xAM","h2_true",0.517837960945162,"2-variate xAM",2,"39%"
168,3,"2xAM","h2_true",0.522767497734065,"2-variate xAM",2,"39%"
168,4,"2xAM","h2_true",0.52718841171868,"2-variate xAM",2,"39%"
168,5,"2xAM","h2_true",0.530561833526182,"2-variate xAM",2,"39%"
168,0,"2xAM","h2_true",0.521068702512533,"2-variate xAM",2,"66%"
168,1,"2xAM","h2_true",0.53574542665814,"2-variate xAM",2,"66%"
168,2,"2xAM","h2_true",0.546460950026762,"2-variate xAM",2,"66%"
168,3,"2xAM","h2_true",0.55127718667348,"2-variate xAM",2,"66%"
168,4,"2xAM","h2_true",0.550355568831112,"2-variate xAM",2,"66%"
168,5,"2xAM","h2_true",0.549999879938124,"2-variate xAM",2,"66%"
168,0,"5xAM","h2_true",0.506683953770271,"5-variate xAM",5,"66%"
168,1,"5xAM","h2_true",0.516959979981931,"5-variate xAM",5,"66%"
168,2,"5xAM","h2_true",0.526657367249808,"5-variate xAM",5,"66%"
168,3,"5xAM","h2_true",0.537023476620776,"5-variate xAM",5,"66%"
168,4,"5xAM","h2_true",0.540408411133095,"5-variate xAM",5,"66%"
168,5,"5xAM","h2_true",0.544304648384579,"5-variate xAM",5,"66%"
168,0,"5xAM","h2_true",0.50948017611845,"5-variate xAM",5,"50%"
168,1,"5xAM","h2_true",0.521697169710369,"5-variate xAM",5,"50%"
168,2,"5xAM","h2_true",0.528238422392551,"5-variate xAM",5,"50%"
168,3,"5xAM","h2_true",0.535935518054984,"5-variate xAM",5,"50%"
168,4,"5xAM","h2_true",0.538669117797196,"5-variate xAM",5,"50%"
168,5,"5xAM","h2_true",0.547916448626165,"5-variate xAM",5,"50%"
168,0,"5xAM","h2_true",0.511412638766194,"5-variate xAM",5,"39%"
168,1,"5xAM","h2_true",0.52570847494233,"5-variate xAM",5,"39%"
168,2,"5xAM","h2_true",0.533667683817775,"5-variate xAM",5,"39%"
168,3,"5xAM","h2_true",0.538222225210929,"5-variate xAM",5,"39%"
168,4,"5xAM","h2_true",0.545800869570481,"5-variate xAM",5,"39%"
168,5,"5xAM","h2_true",0.547395541167243,"5-variate xAM",5,"39%"
169,0,"2xAM","h2_true",0.4807769565432,"2-variate xAM",2,"50%"
169,1,"2xAM","h2_true",0.494734932219261,"2-variate xAM",2,"50%"
169,2,"2xAM","h2_true",0.50198846581274,"2-variate xAM",2,"50%"
169,3,"2xAM","h2_true",0.504634832327587,"2-variate xAM",2,"50%"
169,4,"2xAM","h2_true",0.509095708570036,"2-variate xAM",2,"50%"
169,5,"2xAM","h2_true",0.507413692553531,"2-variate xAM",2,"50%"
169,0,"2xAM","h2_true",0.500325150865023,"2-variate xAM",2,"39%"
169,1,"2xAM","h2_true",0.512012431218644,"2-variate xAM",2,"39%"
169,2,"2xAM","h2_true",0.517070328262037,"2-variate xAM",2,"39%"
169,3,"2xAM","h2_true",0.521936333834046,"2-variate xAM",2,"39%"
169,4,"2xAM","h2_true",0.520840883654428,"2-variate xAM",2,"39%"
169,5,"2xAM","h2_true",0.523877219682602,"2-variate xAM",2,"39%"
169,0,"2xAM","h2_true",0.49503381348304,"2-variate xAM",2,"66%"
169,1,"2xAM","h2_true",0.507236451363187,"2-variate xAM",2,"66%"
169,2,"2xAM","h2_true",0.516666056369048,"2-variate xAM",2,"66%"
169,3,"2xAM","h2_true",0.525064465103371,"2-variate xAM",2,"66%"
169,4,"2xAM","h2_true",0.52187085869188,"2-variate xAM",2,"66%"
169,5,"2xAM","h2_true",0.523280102395334,"2-variate xAM",2,"66%"
169,0,"5xAM","h2_true",0.480415237742301,"5-variate xAM",5,"66%"
169,1,"5xAM","h2_true",0.491787018295341,"5-variate xAM",5,"66%"
169,2,"5xAM","h2_true",0.500608880732196,"5-variate xAM",5,"66%"
169,3,"5xAM","h2_true",0.508774354484928,"5-variate xAM",5,"66%"
169,4,"5xAM","h2_true",0.509336982822355,"5-variate xAM",5,"66%"
