"K","valence","vg","frac","ve","vt","theta","mu","phi","af","emean","eMEAN","ATE","eMEANhet","LATE","sibGWASbias"
1,1,0.5,0.01,0.3,0.1,-0.49999999999999999009199305627641682613409672567921,-2.8369923461396149766753123207330401980462804428332,-0.30955662469558838665332119085999627243240048454047,0.01,0,0.,0.07071067811865475,-0.4578552740358255,0.08073265337052356,0.010021975251868806
1,1,0.5,0.01,0.3,0.1,-0.49999999999999998875876958426738705768735702683486,-1.6869179519330534187285206741801107224920895023467,0.50429757800763380672459448958038219855334344508881,0.01,0,0.,0.07071067811865475,-0.03639307952682147,0.06941292915414769,-0.001297748964507059
1,1,0.5,0.01,0.3,0.1,-0.50000000000000004548549411402594744364885630380926,2.8350604951238110059517304146793827892518462370909,0.30975997367386779434150565712691961314590964964396,0.01,0,0.,0.07071067811865475,-0.45785003034411664,0.060682234245723096,-0.010028443872931656
1,1,0.5,0.01,0.3,0.1,-0.50000000000000005564038496655043003281318593517864,1.6882920196797861833621592944569571182810538704646,-0.50392623973584326215559699615243479371829607742195,0.01,0,-4.440892098500626e-16,0.07071067811865477,-0.036376987736809197,0.0720068980907194,0.0012962199720646383
1,1,0.5,0.01,0.3,0.1,-0.70064901487149340098836230597725959918923328780497,-3.0287414461234901345182368527435280181845066932856e-17,0.32120533057727651280824948935942303472049529816079,0.01,0,-4.319587320962411e-23,0.07071067811865475,-0.3415974626306675,0.06295209562249174,-0.007758582496163013
1,1,0.5,0.01,0.3,0.1,0.086614410710293265505132376225397526009722243135677,-1.2796758686962781752307657461346629001350040528283e-18,-0.78370079455166683812721918695560194159539916639055,0.01,0,1.1679049395275104e-21,0.07071067811865475,0.0422283658406532,0.06837055037964446,-0.002340127739010295
1,1,0.5,0.01,0.3,0.1,0.086622230282209436275948088848489995452361134213198,-1.2807303245524278379169344500822816169623090116528e-18,0.78079408800393569625848494641633764042062681238585,0.01,0,4.640536217145178e-23,0.07071067811865475,0.04223217822869446,0.07304233692619444,0.0023316588075396882
1,1,0.5,0.01,0.3,0.1,-0.70071696687040352243855545866734877844697215726048,-3.0280188368579575630268072438734325327885008528991e-17,-0.32028084334247309055710996165439101327257960302252,0.01,0,-6.593241988413628e-24,0.07071067811865475,-0.3416305922432348,0.07844768030180772,0.007737002183152972
1,-1,0.5,0.01,0.3,0.1,-0.50000000000000000637157752268842497654405852455294,-7.8473501769312205208511756765626155525408268591802e16,-3.2236289546635498775171973828629985562794815772047e-18,0.01,1,0.,-0.07071067811865475,0.,-0.07071067811865475,0.
1,-1,0.5,0.01,0.3,0.1,-0.5000000000000000353881878166498785313306329757869,-1.4129008317423751225509795368546772650725268201646e16,-5.4407871446222369198730683510007726061732186237151e-17,0.01,1,0.,-0.07071067811865475,0.,-0.07071067811865475,0.
1,-1,0.5,0.01,0.3,0.1,-0.49999999999999994251930318430316636567672194716468,8.6985723503522308711157272959965536184242092644829e15,-1.0139385324622042466264145186968480435166058607064e-16,0.01,1,1.,-0.07071067811865474,1.,-0.07071067811865474,0.
1,-1,0.5,0.01,0.3,0.1,-0.5000000981340129864566500089759060630142557037212,-5.0950724442828064000791269854312127676012188971692e6,2.7428669797902471796254030788754691251219079306771e-8,0.01,1,0.9999998109415174,-0.07071068005815423,1.2097046039998531,-0.07071068046487664,-4.067224057546781e-10
1,-1,0.5,0.01,0.3,0.1,0.0090267607049902296004540375397890298291676733868659,0.99999356977334103159711393692123335335728240245222,-1.7388473502059610924589739858003366627828824125643,0.01,1,1.018046975095087,0.054463364340589314,1.0212985532549912,0.05486316237801229,0.00039979803742297426
1,-1,0.5,0.01,0.3,0.1,-0.054782042087442773246762051809528016888797755836614,1.0000234179018101438860664156458230496130983953839,0.25183739635237673809975669021372965915651060517595,0.01,1,0.8904567679659595,-0.0865675698905453,0.9238918432013868,-0.08716296810465991,-0.0005953982141146119
1,-1,0.5,0.01,0.3,0.1,-1.0508052408565107062204833967782253893731974050274,1.0004900767483344667701934973709897747778947287568,0.73268887884393734788711385312626389614462207127548,0.01,1,-1.10215035539583,-0.01360945029155406,-0.21428536788953156,-0.059608783035129814,-0.04599933274357575
1,1,0.5,0.01,0.3,0.1,-0.50000000000000000498979599142007496785597490787375,-1.0020449751046878074861215822185233315569069011316e17,1.4674267347660247211892454639389735373340632473587e-18,0.01,1,0.,0.07071067811865475,0.,0.07071067811865475,0.
