"seed","dx1","dx2","rmate","vg1","vg2"
62,"SCZ","ANX",0.173195425192254,0.620337416149838,0.488221139917129
62,"BIP","ANX",0.0689028866629511,0.483298546095293,0.488221139917129
62,"MDD","ANX",0.189532107888442,0.331389029568241,0.488221139917129
62,"ANX","ANX",0.348290805523631,0.488221139917129,0.488221139917129
62,"ADHD","ANX",0.129012566448252,0.827337565660473,0.488221139917129
62,"ALC","ADHD",0.143380057900142,0.535097093298736,0.827337565660473
62,"SCZ","ADHD",0.12227653809463,0.620337416149838,0.827337565660473
62,"BIP","ADHD",0.149806719235361,0.483298546095293,0.827337565660473
62,"MDD","ADHD",0.165139149643279,0.331389029568241,0.827337565660473
62,"ANX","ADHD",0.129012566448252,0.488221139917129,0.827337565660473
62,"ADHD","ADHD",0.386124649203642,0.827337565660473,0.827337565660473
63,"ALC","ALC",0.292405983578307,0.391391318395972,0.391391318395972
63,"SCZ","ALC",0.149592909227497,0.629908139168385,0.391391318395972
63,"BIP","ALC",0.0915262357692528,0.530535471117325,0.391391318395972
63,"MDD","ALC",0.11782713587088,0.268249834384665,0.391391318395972
63,"ANX","ALC",0.079740008529566,0.492326060844716,0.391391318395972
63,"ADHD","ALC",0.132025921840355,0.705225363316585,0.391391318395972
63,"ALC","SCZ",0.149592909227497,0.391391318395972,0.629908139168385
63,"SCZ","SCZ",0.300299267835265,0.629908139168385,0.629908139168385
63,"BIP","SCZ",0.159606757593871,0.530535471117325,0.629908139168385
63,"MDD","SCZ",0.135814889029865,0.268249834384665,0.629908139168385
63,"ANX","SCZ",0.173695899902995,0.492326060844716,0.629908139168385
63,"ADHD","SCZ",0.115777186524554,0.705225363316585,0.629908139168385
63,"ALC","BIP",0.0915262357692528,0.391391318395972,0.530535471117325
63,"SCZ","BIP",0.159606757593871,0.629908139168385,0.530535471117325
63,"BIP","BIP",0.116561463080277,0.530535471117325,0.530535471117325
63,"MDD","BIP",0.0901861642428305,0.268249834384665,0.530535471117325
63,"ANX","BIP",0.0444911581584908,0.492326060844716,0.530535471117325
63,"ADHD","BIP",0.132658303924946,0.705225363316585,0.530535471117325
63,"ALC","MDD",0.11782713587088,0.391391318395972,0.268249834384665
63,"SCZ","MDD",0.135814889029865,0.629908139168385,0.268249834384665
63,"BIP","MDD",0.0901861642428305,0.530535471117325,0.268249834384665
63,"MDD","MDD",0.174962417272873,0.268249834384665,0.268249834384665
63,"ANX","MDD",0.181465157966716,0.492326060844716,0.268249834384665
63,"ADHD","MDD",0.16717057400249,0.705225363316585,0.268249834384665
63,"ALC","ANX",0.079740008529566,0.391391318395972,0.492326060844716
63,"SCZ","ANX",0.173695899902995,0.629908139168385,0.492326060844716
63,"BIP","ANX",0.0444911581584908,0.530535471117325,0.492326060844716
63,"MDD","ANX",0.181465157966716,0.268249834384665,0.492326060844716
63,"ANX","ANX",0.336089459250131,0.492326060844716,0.492326060844716
63,"ADHD","ANX",0.11581990583482,0.705225363316585,0.492326060844716
63,"ALC","ADHD",0.132025921840355,0.391391318395972,0.705225363316585
63,"SCZ","ADHD",0.115777186524554,0.629908139168385,0.705225363316585
63,"BIP","ADHD",0.132658303924946,0.530535471117325,0.705225363316585
63,"MDD","ADHD",0.16717057400249,0.268249834384665,0.705225363316585
63,"ANX","ADHD",0.11581990583482,0.492326060844716,0.705225363316585
63,"ADHD","ADHD",0.359936950220273,0.705225363316585,0.705225363316585
64,"ALC","ALC",0.288847467248898,0.394561609829804,0.394561609829804
64,"SCZ","ALC",0.134848045557998,0.514032104858869,0.394561609829804
64,"BIP","ALC",0.10576931770518,0.521657958384275,0.394561609829804
64,"MDD","ALC",0.113746162755704,0.265044460316551,0.394561609829804
64,"ANX","ALC",0.0817475306584037,0.561952723632687,0.394561609829804
64,"ADHD","ALC",0.143472124604388,0.553580837607857,0.394561609829804
64,"ALC","SCZ",0.134848045557998,0.394561609829804,0.514032104858869
64,"SCZ","SCZ",0.272405157060074,0.514032104858869,0.514032104858869
64,"BIP","SCZ",0.171617728286104,0.521657958384275,0.514032104858869
64,"MDD","SCZ",0.149200202544076,0.265044460316551,0.514032104858869
64,"ANX","SCZ",0.187150625662687,0.561952723632687,0.514032104858869
64,"ADHD","SCZ",0.133205757692388,0.553580837607857,0.514032104858869
64,"ALC","BIP",0.10576931770518,0.394561609829804,0.521657958384275
64,"SCZ","BIP",0.171617728286104,0.514032104858869,0.521657958384275
64,"BIP","BIP",0.122538219188507,0.521657958384275,0.521657958384275
64,"MDD","BIP",0.103526142768645,0.265044460316551,0.521657958384275
64,"ANX","BIP",0.0582174486041848,0.561952723632687,0.521657958384275
64,"ADHD","BIP",0.150988159570443,0.553580837607857,0.521657958384275
64,"ALC","MDD",0.113746162755704,0.394561609829804,0.265044460316551
64,"SCZ","MDD",0.149200202544076,0.514032104858869,0.265044460316551
64,"BIP","MDD",0.103526142768645,0.521657958384275,0.265044460316551
64,"MDD","MDD",0.168348830199406,0.265044460316551,0.265044460316551
64,"ANX","MDD",0.178212483242438,0.561952723632687,0.265044460316551
64,"ADHD","MDD",0.159878479742077,0.553580837607857,0.265044460316551
64,"ALC","ANX",0.0817475306584037,0.394561609829804,0.561952723632687
64,"SCZ","ANX",0.187150625662687,0.514032104858869,0.561952723632687
64,"BIP","ANX",0.0582174486041848,0.521657958384275,0.561952723632687
64,"MDD","ANX",0.178212483242438,0.265044460316551,0.561952723632687
64,"ANX","ANX",0.338997592594162,0.561952723632687,0.561952723632687
64,"ADHD","ANX",0.115629871876057,0.553580837607857,0.561952723632687
64,"ALC","ADHD",0.143472124604388,0.394561609829804,0.553580837607857
64,"SCZ","ADHD",0.133205757692388,0.514032104858869,0.553580837607857
64,"BIP","ADHD",0.150988159570443,0.521657958384275,0.553580837607857
64,"MDD","ADHD",0.159878479742077,0.265044460316551,0.553580837607857
64,"ANX","ADHD",0.115629871876057,0.561952723632687,0.553580837607857
64,"ADHD","ADHD",0.329662959487349,0.553580837607857,0.553580837607857
65,"ALC","ALC",0.293400483478877,0.377837377039812,0.377837377039812
65,"SCZ","ALC",0.13696212657071,0.536509492394573,0.377837377039812
65,"BIP","ALC",0.115179197281412,0.496146185487881,0.377837377039812
65,"MDD","ALC",0.112605210715833,0.279449611510826,0.377837377039812
65,"ANX","ALC",0.0746081036809962,0.546147739174797,0.377837377039812
65,"ADHD","ALC",0.152347079860013,0.896413355279823,0.377837377039812
65,"ALC","SCZ",0.13696212657071,0.377837377039812,0.536509492394573
65,"SCZ","SCZ",0.288279368665874,0.536509492394573,0.536509492394573
65,"BIP","SCZ",0.122419624779116,0.496146185487881,0.536509492394573
65,"MDD","SCZ",0.142907561607018,0.279449611510826,0.536509492394573
65,"ANX","SCZ",0.15663305932041,0.546147739174797,0.536509492394573
65,"ADHD","SCZ",0.0976558955948347,0.896413355279823,0.536509492394573
65,"ALC","BIP",0.115179197281412,0.377837377039812,0.496146185487881
65,"SCZ","BIP",0.122419624779116,0.536509492394573,0.496146185487881
65,"BIP","BIP",0.135503040076365,0.496146185487881,0.496146185487881
65,"MDD","BIP",0.0936030498054213,0.279449611510826,0.496146185487881
65,"ANX","BIP",0.0523455703200534,0.546147739174797,0.496146185487881
65,"ADHD","BIP",0.108951022667415,0.896413355279823,0.496146185487881
65,"ALC","MDD",0.112605210715833,0.377837377039812,0.279449611510826
65,"SCZ","MDD",0.142907561607018,0.536509492394573,0.279449611510826
65,"BIP","MDD",0.0936030498054213,0.496146185487881,0.279449611510826
65,"MDD","MDD",0.171217858282713,0.279449611510826,0.279449611510826
65,"ANX","MDD",0.177500219846538,0.546147739174797,0.279449611510826
65,"ADHD","MDD",0.172935615370178,0.896413355279823,0.279449611510826
65,"ALC","ANX",0.0746081036809962,0.377837377039812,0.546147739174797
65,"SCZ","ANX",0.15663305932041,0.536509492394573,0.546147739174797
65,"BIP","ANX",0.0523455703200534,0.496146185487881,0.546147739174797
65,"MDD","ANX",0.177500219846538,0.279449611510826,0.546147739174797
65,"ANX","ANX",0.341612324733624,0.546147739174797,0.546147739174797
65,"ADHD","ANX",0.138560155600164,0.896413355279823,0.546147739174797
65,"ALC","ADHD",0.152347079860013,0.377837377039812,0.896413355279823
65,"SCZ","ADHD",0.0976558955948347,0.536509492394573,0.896413355279823
65,"BIP","ADHD",0.108951022667415,0.496146185487881,0.896413355279823
65,"MDD","ADHD",0.172935615370178,0.279449611510826,0.896413355279823
65,"ANX","ADHD",0.138560155600164,0.546147739174797,0.896413355279823
65,"ADHD","ADHD",0.327247305369511,0.896413355279823,0.896413355279823
66,"ALC","ALC",0.29465007124631,0.471737713721365,0.471737713721365
66,"SCZ","ALC",0.152398801478484,0.542438638402582,0.471737713721365
66,"BIP","ALC",0.104413089932848,0.59635161456242,0.471737713721365
66,"MDD","ALC",0.114727247509756,0.295580182708654,0.471737713721365
66,"ANX","ALC",0.0751691498656248,0.6100589915022,0.471737713721365
66,"ADHD","ALC",0.131906137734986,0.88700163058969,0.471737713721365
66,"ALC","SCZ",0.152398801478484,0.471737713721365,0.542438638402582
66,"SCZ","SCZ",0.301654893183969,0.542438638402582,0.542438638402582
66,"BIP","SCZ",0.143558315087825,0.59635161456242,0.542438638402582
66,"MDD","SCZ",0.148559574083163,0.295580182708654,0.542438638402582
66,"ANX","SCZ",0.172003106049026,0.6100589915022,0.542438638402582
66,"ADHD","SCZ",0.0875358432932029,0.88700163058969,0.542438638402582
66,"ALC","BIP",0.104413089932848,0.471737713721365,0.59635161456242
66,"SCZ","BIP",0.143558315087825,0.542438638402582,0.59635161456242
66,"BIP","BIP",0.109232841891005,0.59635161456242,0.59635161456242
66,"MDD","BIP",0.0861364385978814,0.295580182708654,0.59635161456242
66,"ANX","BIP",0.0661314930167982,0.6100589915022,0.59635161456242
66,"ADHD","BIP",0.123427144840259,0.88700163058969,0.59635161456242
66,"ALC","MDD",0.114727247509756,0.471737713721365,0.295580182708654
66,"SCZ","MDD",0.148559574083163,0.542438638402582,0.295580182708654
66,"BIP","MDD",0.0861364385978814,0.59635161456242,0.295580182708654
66,"MDD","MDD",0.177140770092463,0.295580182708654,0.295580182708654
66,"ANX","MDD",0.187064826322124,0.6100589915022,0.295580182708654
66,"ADHD","MDD",0.152279334268023,0.88700163058969,0.295580182708654
66,"ALC","ANX",0.0751691498656248,0.471737713721365,0.6100589915022
66,"SCZ","ANX",0.172003106049026,0.542438638402582,0.6100589915022
66,"BIP","ANX",0.0661314930167982,0.59635161456242,0.6100589915022
66,"MDD","ANX",0.187064826322124,0.295580182708654,0.6100589915022
66,"ANX","ANX",0.342914965329678,0.6100589915022,0.6100589915022
66,"ADHD","ANX",0.134225649429586,0.88700163058969,0.6100589915022
66,"ALC","ADHD",0.131906137734986,0.471737713721365,0.88700163058969
66,"SCZ","ADHD",0.0875358432932029,0.542438638402582,0.88700163058969
66,"BIP","ADHD",0.123427144840259,0.59635161456242,0.88700163058969
66,"MDD","ADHD",0.152279334268023,0.295580182708654,0.88700163058969
66,"ANX","ADHD",0.134225649429586,0.6100589915022,0.88700163058969
66,"ADHD","ADHD",0.352485294183579,0.88700163058969,0.88700163058969
67,"ALC","ALC",0.293623053168964,0.443174777899632,0.443174777899632
67,"SCZ","ALC",0.143197373691302,0.578074605994363,0.443174777899632
67,"BIP","ALC",0.122455369767247,0.560100520418228,0.443174777899632
67,"MDD","ALC",0.118752590218817,0.339351649579307,0.443174777899632
67,"ANX","ALC",0.0925562657845208,0.494780399677709,0.443174777899632
67,"ADHD","ALC",0.144796538367465,0.76676106700243,0.443174777899632
67,"ALC","SCZ",0.143197373691302,0.443174777899632,0.578074605994363
67,"SCZ","SCZ",0.315114104399367,0.578074605994363,0.578074605994363
67,"BIP","SCZ",0.142696762225964,0.560100520418228,0.578074605994363
67,"MDD","SCZ",0.149243366738204,0.339351649579307,0.578074605994363
67,"ANX","SCZ",0.160965099427098,0.494780399677709,0.578074605994363
67,"ADHD","SCZ",0.153114258883812,0.76676106700243,0.578074605994363
67,"ALC","BIP",0.122455369767247,0.443174777899632,0.560100520418228
67,"SCZ","BIP",0.142696762225964,0.578074605994363,0.560100520418228
67,"BIP","BIP",0.132686832585855,0.560100520418228,0.560100520418228
67,"MDD","BIP",0.0883443285203434,0.339351649579307,0.560100520418228
67,"ANX","BIP",0.0519333149289293,0.494780399677709,0.560100520418228
67,"ADHD","BIP",0.149693247232096,0.76676106700243,0.560100520418228
67,"ALC","MDD",0.118752590218817,0.443174777899632,0.339351649579307
67,"SCZ","MDD",0.149243366738204,0.578074605994363,0.339351649579307
67,"BIP","MDD",0.0883443285203434,0.560100520418228,0.339351649579307
67,"MDD","MDD",0.172852720934412,0.339351649579307,0.339351649579307
67,"ANX","MDD",0.185457426579827,0.494780399677709,0.339351649579307
67,"ADHD","MDD",0.167984112999276,0.76676106700243,0.339351649579307
67,"ALC","ANX",0.0925562657845208,0.443174777899632,0.494780399677709
67,"SCZ","ANX",0.160965099427098,0.578074605994363,0.494780399677709
67,"BIP","ANX",0.0519333149289293,0.560100520418228,0.494780399677709
67,"MDD","ANX",0.185457426579827,0.339351649579307,0.494780399677709
67,"ANX","ANX",0.34614440185149,0.494780399677709,0.494780399677709
67,"ADHD","ANX",0.141228840250489,0.76676106700243,0.494780399677709
67,"ALC","ADHD",0.144796538367465,0.443174777899632,0.76676106700243
67,"SCZ","ADHD",0.153114258883812,0.578074605994363,0.76676106700243
67,"BIP","ADHD",0.149693247232096,0.560100520418228,0.76676106700243
67,"MDD","ADHD",0.167984112999276,0.339351649579307,0.76676106700243
67,"ANX","ADHD",0.141228840250489,0.494780399677709,0.76676106700243
67,"ADHD","ADHD",0.405760911087923,0.76676106700243,0.76676106700243
68,"ALC","ALC",0.284194774977044,0.526434601012733,0.526434601012733
68,"SCZ","ALC",0.155158617665248,0.553595735093497,0.526434601012733
68,"BIP","ALC",0.112622828509348,0.697168920177623,0.526434601012733
68,"MDD","ALC",0.120357928732217,0.342620305759951,0.526434601012733
68,"ANX","ALC",0.0859947808008953,0.671078826974529,0.526434601012733
68,"ADHD","ALC",0.141190408007627,0.595954917538196,0.526434601012733
68,"ALC","SCZ",0.155158617665248,0.526434601012733,0.553595735093497
68,"SCZ","SCZ",0.273295486366118,0.553595735093497,0.553595735093497
68,"BIP","SCZ",0.155784723328386,0.697168920177623,0.553595735093497
68,"MDD","SCZ",0.142980926120789,0.342620305759951,0.553595735093497
68,"ANX","SCZ",0.173037209153554,0.671078826974529,0.553595735093497
68,"ADHD","SCZ",0.0746286583626265,0.595954917538196,0.553595735093497
68,"ALC","BIP",0.112622828509348,0.526434601012733,0.697168920177623
68,"SCZ","BIP",0.155784723328386,0.553595735093497,0.697168920177623
68,"BIP","BIP",0.130194102507675,0.697168920177623,0.697168920177623
68,"MDD","BIP",0.0877050439863775,0.342620305759951,0.697168920177623
68,"ANX","BIP",0.0437434296231842,0.671078826974529,0.697168920177623
68,"ADHD","BIP",0.150621332064342,0.595954917538196,0.697168920177623
68,"ALC","MDD",0.120357928732217,0.526434601012733,0.342620305759951
68,"SCZ","MDD",0.142980926120789,0.553595735093497,0.342620305759951
68,"BIP","MDD",0.0877050439863775,0.697168920177623,0.342620305759951
68,"MDD","MDD",0.168949272992009,0.342620305759951,0.342620305759951
68,"ANX","MDD",0.176122416087762,0.671078826974529,0.342620305759951
68,"ADHD","MDD",0.152478874402514,0.595954917538196,0.342620305759951
68,"ALC","ANX",0.0859947808008953,0.526434601012733,0.671078826974529
68,"SCZ","ANX",0.173037209153554,0.553595735093497,0.671078826974529
68,"BIP","ANX",0.0437434296231842,0.697168920177623,0.671078826974529
68,"MDD","ANX",0.176122416087762,0.342620305759951,0.671078826974529
68,"ANX","ANX",0.329470199311035,0.671078826974529,0.671078826974529
68,"ADHD","ANX",0.124439183972188,0.595954917538196,0.671078826974529
68,"ALC","ADHD",0.141190408007627,0.526434601012733,0.595954917538196
68,"SCZ","ADHD",0.0746286583626265,0.553595735093497,0.595954917538196
68,"BIP","ADHD",0.150621332064342,0.697168920177623,0.595954917538196
68,"MDD","ADHD",0.152478874402514,0.342620305759951,0.595954917538196
68,"ANX","ADHD",0.124439183972188,0.671078826974529,0.595954917538196
68,"ADHD","ADHD",0.354205830734671,0.595954917538196,0.595954917538196
69,"ALC","ALC",0.289874034186947,0.50151580243476,0.50151580243476
69,"SCZ","ALC",0.149968872623437,0.543112976259281,0.50151580243476
69,"BIP","ALC",0.108882012483764,0.760409356612335,0.50151580243476
69,"MDD","ALC",0.116005589563696,0.263683920234599,0.50151580243476
69,"ANX","ALC",0.0896904587356457,0.537181116836491,0.50151580243476
69,"ADHD","ALC",0.155837797955081,0.703170688393563,0.50151580243476
69,"ALC","SCZ",0.149968872623437,0.50151580243476,0.543112976259281
69,"SCZ","SCZ",0.275995364598941,0.543112976259281,0.543112976259281
69,"BIP","SCZ",0.145640670115003,0.760409356612335,0.543112976259281
69,"MDD","SCZ",0.152774997602076,0.263683920234599,0.543112976259281
69,"ANX","SCZ",0.171035424652223,0.537181116836491,0.543112976259281
69,"ADHD","SCZ",0.0887829415222149,0.703170688393563,0.543112976259281
69,"ALC","BIP",0.108882012483764,0.50151580243476,0.760409356612335
69,"SCZ","BIP",0.145640670115003,0.543112976259281,0.760409356612335
69,"BIP","BIP",0.110886369748576,0.760409356612335,0.760409356612335
69,"MDD","BIP",0.0836386727695548,0.263683920234599,0.760409356612335
69,"ANX","BIP",0.051328773002224,0.537181116836491,0.760409356612335
69,"ADHD","BIP",0.1632497810281,0.703170688393563,0.760409356612335
69,"ALC","MDD",0.116005589563696,0.50151580243476,0.263683920234599
69,"SCZ","MDD",0.152774997602076,0.543112976259281,0.263683920234599
69,"BIP","MDD",0.0836386727695548,0.760409356612335,0.263683920234599
69,"MDD","MDD",0.166475763563253,0.263683920234599,0.263683920234599
69,"ANX","MDD",0.17920754171367,0.537181116836491,0.263683920234599
69,"ADHD","MDD",0.150863815817999,0.703170688393563,0.263683920234599
69,"ALC","ANX",0.0896904587356457,0.50151580243476,0.537181116836491
69,"SCZ","ANX",0.171035424652223,0.543112976259281,0.537181116836491
69,"BIP","ANX",0.051328773002224,0.760409356612335,0.537181116836491
69,"MDD","ANX",0.17920754171367,0.263683920234599,0.537181116836491
69,"ANX","ANX",0.339770327021788,0.537181116836491,0.537181116836491
69,"ADHD","ANX",0.130800524668084,0.703170688393563,0.537181116836491
69,"ALC","ADHD",0.155837797955081,0.50151580243476,0.703170688393563
69,"SCZ","ADHD",0.0887829415222149,0.543112976259281,0.703170688393563
69,"BIP","ADHD",0.1632497810281,0.760409356612335,0.703170688393563
69,"MDD","ADHD",0.150863815817999,0.263683920234599,0.703170688393563
69,"ANX","ADHD",0.130800524668084,0.537181116836491,0.703170688393563
69,"ADHD","ADHD",0.374165356822643,0.703170688393563,0.703170688393563
70,"ALC","ALC",0.301831335973381,0.456613470561658,0.456613470561658
70,"SCZ","ALC",0.147750761803872,0.628698177671482,0.456613470561658
70,"BIP","ALC",0.109264833433145,0.38812352423462,0.456613470561658
70,"MDD","ALC",0.115554934495955,0.333860416166195,0.456613470561658
70,"ANX","ALC",0.0887808718162251,0.587571365064265,0.456613470561658
70,"ADHD","ALC",0.133695921670859,0.548194920594194,0.456613470561658
70,"ALC","SCZ",0.147750761803872,0.456613470561658,0.628698177671482
70,"SCZ","SCZ",0.290209570174693,0.628698177671482,0.628698177671482
70,"BIP","SCZ",0.138132260508949,0.38812352423462,0.628698177671482
70,"MDD","SCZ",0.142365324760319,0.333860416166195,0.628698177671482
70,"ANX","SCZ",0.175482374914024,0.587571365064265,0.628698177671482
70,"ADHD","SCZ",0.147125570458756,0.548194920594194,0.628698177671482
70,"ALC","BIP",0.109264833433145,0.456613470561658,0.38812352423462
70,"SCZ","BIP",0.138132260508949,0.628698177671482,0.38812352423462
70,"BIP","BIP",0.0864988023381431,0.38812352423462,0.38812352423462
70,"MDD","BIP",0.0758857562791962,0.333860416166195,0.38812352423462
70,"ANX","BIP",0.0540414034576893,0.587571365064265,0.38812352423462
70,"ADHD","BIP",0.118930248776756,0.548194920594194,0.38812352423462
70,"ALC","MDD",0.115554934495955,0.456613470561658,0.333860416166195
70,"SCZ","MDD",0.142365324760319,0.628698177671482,0.333860416166195
70,"BIP","MDD",0.0758857562791962,0.38812352423462,0.333860416166195
70,"MDD","MDD",0.165665014691613,0.333860416166195,0.333860416166195
70,"ANX","MDD",0.174839635894187,0.587571365064265,0.333860416166195
70,"ADHD","MDD",0.156464654950538,0.548194920594194,0.333860416166195
70,"ALC","ANX",0.0887808718162251,0.456613470561658,0.587571365064265
70,"SCZ","ANX",0.175482374914024,0.628698177671482,0.587571365064265
70,"BIP","ANX",0.0540414034576893,0.38812352423462,0.587571365064265
70,"MDD","ANX",0.174839635894187,0.333860416166195,0.587571365064265
70,"ANX","ANX",0.330280091050535,0.587571365064265,0.587571365064265
70,"ADHD","ANX",0.116833049122634,0.548194920594194,0.587571365064265
70,"ALC","ADHD",0.133695921670859,0.456613470561658,0.548194920594194
70,"SCZ","ADHD",0.147125570458756,0.628698177671482,0.548194920594194
70,"BIP","ADHD",0.118930248776756,0.38812352423462,0.548194920594194
70,"MDD","ADHD",0.156464654950538,0.333860416166195,0.548194920594194
70,"ANX","ADHD",0.116833049122634,0.587571365064265,0.548194920594194
70,"ADHD","ADHD",0.358784984045889,0.548194920594194,0.548194920594194
71,"ALC","ALC",0.307931661517634,0.455650913388319,0.455650913388319
71,"SCZ","ALC",0.131222272001919,0.513140753663073,0.455650913388319
71,"BIP","ALC",0.0927214740650603,0.760550097661639,0.455650913388319
71,"MDD","ALC",0.118250365058718,0.392445213417193,0.455650913388319
71,"ANX","ALC",0.0833609357915098,0.563915615217811,0.455650913388319
71,"ADHD","ALC",0.144358988034801,0.692688833106696,0.455650913388319
71,"ALC","SCZ",0.131222272001919,0.455650913388319,0.513140753663073
71,"SCZ","SCZ",0.273931085091246,0.513140753663073,0.513140753663073
71,"BIP","SCZ",0.113801004866108,0.760550097661639,0.513140753663073
71,"MDD","SCZ",0.139148633531527,0.392445213417193,0.513140753663073
71,"ANX","SCZ",0.165848407714962,0.563915615217811,0.513140753663073
71,"ADHD","SCZ",0.0787225183317657,0.692688833106696,0.513140753663073
71,"ALC","BIP",0.0927214740650603,0.455650913388319,0.760550097661639
71,"SCZ","BIP",0.113801004866108,0.513140753663073,0.760550097661639
71,"BIP","BIP",0.111680729566918,0.760550097661639,0.760550097661639
71,"MDD","BIP",0.0870025630329004,0.392445213417193,0.760550097661639
71,"ANX","BIP",0.0511387639054715,0.563915615217811,0.760550097661639
71,"ADHD","BIP",0.148037588487808,0.692688833106696,0.760550097661639
71,"ALC","MDD",0.118250365058718,0.455650913388319,0.392445213417193
71,"SCZ","MDD",0.139148633531527,0.513140753663073,0.392445213417193
71,"BIP","MDD",0.0870025630329004,0.760550097661639,0.392445213417193
71,"MDD","MDD",0.175096455343309,0.392445213417193,0.392445213417193
71,"ANX","MDD",0.191614635761452,0.563915615217811,0.392445213417193
71,"ADHD","MDD",0.155369800783543,0.692688833106696,0.392445213417193
71,"ALC","ANX",0.0833609357915098,0.455650913388319,0.563915615217811
71,"SCZ","ANX",0.165848407714962,0.513140753663073,0.563915615217811
71,"BIP","ANX",0.0511387639054715,0.760550097661639,0.563915615217811
71,"MDD","ANX",0.191614635761452,0.392445213417193,0.563915615217811
71,"ANX","ANX",0.337923411577001,0.563915615217811,0.563915615217811
71,"ADHD","ANX",0.121626769081351,0.692688833106696,0.563915615217811
71,"ALC","ADHD",0.144358988034801,0.455650913388319,0.692688833106696
71,"SCZ","ADHD",0.0787225183317657,0.513140753663073,0.692688833106696
71,"BIP","ADHD",0.148037588487808,0.760550097661639,0.692688833106696
71,"MDD","ADHD",0.155369800783543,0.392445213417193,0.692688833106696
71,"ANX","ADHD",0.121626769081351,0.563915615217811,0.692688833106696
71,"ADHD","ADHD",0.331750131523731,0.692688833106696,0.692688833106696
72,"ALC","ALC",0.285815005173335,0.477052017966917,0.477052017966917
72,"SCZ","ALC",0.144320719261639,0.528044591984509,0.477052017966917
72,"BIP","ALC",0.0984626683781961,0.381856231201811,0.477052017966917
72,"MDD","ALC",0.104637025936714,0.314750522693317,0.477052017966917
72,"ANX","ALC",0.0779921486367422,0.582573438765695,0.477052017966917
72,"ADHD","ALC",0.157918154151985,0.846955487514779,0.477052017966917
72,"ALC","SCZ",0.144320719261639,0.477052017966917,0.528044591984509
72,"SCZ","SCZ",0.292609451663919,0.528044591984509,0.528044591984509
72,"BIP","SCZ",0.151188334369197,0.381856231201811,0.528044591984509
72,"MDD","SCZ",0.156500597934137,0.314750522693317,0.528044591984509
72,"ANX","SCZ",0.165332751484422,0.582573438765695,0.528044591984509
72,"ADHD","SCZ",0.105855581208222,0.846955487514779,0.528044591984509
72,"ALC","BIP",0.0984626683781961,0.477052017966917,0.381856231201811
72,"SCZ","BIP",0.151188334369197,0.528044591984509,0.381856231201811
72,"BIP","BIP",0.102158643405675,0.381856231201811,0.381856231201811
72,"MDD","BIP",0.0908671197375855,0.314750522693317,0.381856231201811
72,"ANX","BIP",0.0270798435524945,0.582573438765695,0.381856231201811
72,"ADHD","BIP",0.155176585798088,0.846955487514779,0.381856231201811
72,"ALC","MDD",0.104637025936714,0.477052017966917,0.314750522693317
72,"SCZ","MDD",0.156500597934137,0.528044591984509,0.314750522693317
72,"BIP","MDD",0.0908671197375855,0.381856231201811,0.314750522693317
72,"MDD","MDD",0.155037485532646,0.314750522693317,0.314750522693317
72,"ANX","MDD",0.171823270400362,0.582573438765695,0.314750522693317
72,"ADHD","MDD",0.150877434545665,0.846955487514779,0.314750522693317
72,"ALC","ANX",0.0779921486367422,0.477052017966917,0.582573438765695
72,"SCZ","ANX",0.165332751484422,0.528044591984509,0.582573438765695
72,"BIP","ANX",0.0270798435524945,0.381856231201811,0.582573438765695
72,"MDD","ANX",0.171823270400362,0.314750522693317,0.582573438765695
72,"ANX","ANX",0.337728604229212,0.582573438765695,0.582573438765695
72,"ADHD","ANX",0.126423512712589,0.846955487514779,0.582573438765695
72,"ALC","ADHD",0.157918154151985,0.477052017966917,0.846955487514779
72,"SCZ","ADHD",0.105855581208222,0.528044591984509,0.846955487514779
72,"BIP","ADHD",0.155176585798088,0.381856231201811,0.846955487514779
72,"MDD","ADHD",0.150877434545665,0.314750522693317,0.846955487514779
72,"ANX","ADHD",0.126423512712589,0.582573438765695,0.846955487514779
72,"ADHD","ADHD",0.358446135828125,0.846955487514779,0.846955487514779
73,"ALC","ALC",0.295077095209509,0.444640103441627,0.444640103441627
73,"SCZ","ALC",0.154361498860684,0.554714438509783,0.444640103441627
73,"BIP","ALC",0.11488828135663,0.812477983660989,0.444640103441627
73,"MDD","ALC",0.126279445756332,0.236527372727637,0.444640103441627
73,"ANX","ALC",0.0845011832417701,0.560630803433965,0.444640103441627
73,"ADHD","ALC",0.139537532382496,0.764947993536753,0.444640103441627
73,"ALC","SCZ",0.154361498860684,0.444640103441627,0.554714438509783
73,"SCZ","SCZ",0.239196249651442,0.554714438509783,0.554714438509783
73,"BIP","SCZ",0.132643006432988,0.812477983660989,0.554714438509783
73,"MDD","SCZ",0.158463977949159,0.236527372727637,0.554714438509783
73,"ANX","SCZ",0.169981832708292,0.560630803433965,0.554714438509783
73,"ADHD","SCZ",0.12722849666363,0.764947993536753,0.554714438509783
73,"ALC","BIP",0.11488828135663,0.444640103441627,0.812477983660989
73,"SCZ","BIP",0.132643006432988,0.554714438509783,0.812477983660989
73,"BIP","BIP",0.177565733866574,0.812477983660989,0.812477983660989
73,"MDD","BIP",0.0978447798724668,0.236527372727637,0.812477983660989
73,"ANX","BIP",0.0625381172741548,0.560630803433965,0.812477983660989
73,"ADHD","BIP",0.114935817954943,0.764947993536753,0.812477983660989
